frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,493.00,142.50,68.00,25.00,493.00,142.50,68.00,25.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3850,15316,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,6.4537,1.0000,41,8,-10,0.4146,501.50,138.59,68.00,25.00,502.00,141.00,70.00,22.00,0.7944,2.46,1,0,3.2636,ACCEPT,0,192,3433,16148,0,0,41,0,0,0,0,0.7717
2,0,1,1,ACCEPT,6.8028,1.0952,23,34,14,0.2609,537.62,144.06,68.00,25.00,539.50,150.00,69.00,28.00,0.6056,6.23,1,0,2.6943,ACCEPT,0,177,2466,11184,0,0,23,0,0,0,0,0.7493
3,0,1,0,NEGATIVE_PEAK,-7.2429,1.2500,-10,31,18,0.4000,537.62,144.06,68.00,25.00,591.00,165.00,68.00,30.00,0.0263,57.33,0,0,0.0000,NOT_RUN,0,37,1769,0,0,0,10,0,0,0,0,-1.0000
4,0,1,0,NEGATIVE_PEAK,-3.9941,1.0000,-3,0,0,1.0000,537.62,144.06,68.00,25.00,607.00,168.50,68.00,25.00,0.0000,73.55,0,0,0.0000,NOT_RUN,0,19,1993,0,0,0,5,0,0,0,0,-1.0000
5,0,1,0,NEGATIVE_PEAK,-3.9484,1.0000,-3,0,0,1.0000,537.62,144.06,68.00,25.00,612.50,165.50,69.00,25.00,0.0000,77.88,0,0,0.0000,NOT_RUN,0,29,1893,0,0,0,5,0,0,0,0,-1.0000
6,0,1,0,NEGATIVE_PEAK,-5.4615,1.0000,-4,0,-1,0.7500,537.62,144.06,68.00,25.00,615.00,167.00,70.00,26.00,0.0000,80.70,0,0,0.0000,NOT_RUN,0,27,1710,0,0,0,5,0,0,0,0,-1.0000
7,0,1,0,NEGATIVE_PEAK,-6.1267,1.3333,-4,0,0,1.0000,537.62,144.06,68.00,25.00,617.00,166.50,70.00,25.00,0.0000,82.49,0,0,0.0000,NOT_RUN,0,20,1630,0,0,0,6,0,0,0,0,-1.0000
8,0,1,0,NEGATIVE_PEAK,-4.1369,1.0000,-3,0,0,1.0000,537.62,144.06,68.00,25.00,615.00,173.50,68.00,29.00,0.0000,82.79,0,0,0.0000,NOT_RUN,0,27,1696,0,0,0,5,0,0,0,0,-1.0000
9,0,1,0,NEGATIVE_PEAK,-5.9313,1.3333,-4,0,0,1.0000,537.62,144.06,68.00,25.00,613.00,174.50,64.00,35.00,0.0000,81.29,0,0,0.0000,NOT_RUN,0,22,1517,0,0,0,6,0,0,0,0,-1.0000
10,0,1,0,NEGATIVE_PEAK,-5.4785,1.3333,-4,8,-3,0.7500,537.62,144.06,68.00,25.00,613.50,176.50,63.00,39.00,0.0000,82.52,0,0,0.0000,NOT_RUN,0,20,1784,0,0,0,5,0,0,0,0,-1.0000
