frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,367.00,198.00,104.00,128.00,367.00,198.00,104.00,128.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2449,20758,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,24.2895,4.1304,380,-2,0,0.7632,363.75,198.00,104.00,128.00,366.00,203.50,106.00,137.00,0.8826,5.94,1,0,2.8434,ACCEPT,0,477,2218,27285,0,0,380,0,0,0,0,0.6326
2,0,1,1,ACCEPT,11.5514,1.4762,310,1,4,0.3871,365.38,206.00,104.00,128.00,372.00,214.00,106.00,140.00,0.7867,10.39,1,0,2.7486,ACCEPT,0,1030,2237,32767,0,0,310,0,0,0,0,0.6815
3,0,1,1,ACCEPT,10.0338,1.0897,413,-1,6,0.1162,363.75,218.00,104.00,128.00,371.50,222.00,107.00,136.00,0.8150,8.72,1,0,2.5384,ACCEPT,0,1117,2070,30197,0,0,413,0,0,0,0,0.7141
4,0,1,1,ACCEPT,11.2121,1.8448,511,-4,11,0.0568,357.25,240.00,104.00,128.00,370.00,232.00,102.00,132.00,0.6984,15.05,1,0,2.6145,ACCEPT,0,1261,1817,31795,0,0,511,0,0,0,0,0.7475
5,0,1,1,ACCEPT,12.2232,2.1770,529,0,8,0.1796,357.25,256.00,104.00,128.00,374.00,243.50,108.00,131.00,0.6136,20.90,1,0,2.6529,ACCEPT,0,1320,2106,32767,0,0,529,0,0,0,0,0.7686
6,0,1,1,ACCEPT,9.8681,1.9537,506,1,6,0.3162,358.88,268.00,104.00,128.00,369.00,257.50,98.00,123.00,0.7007,14.59,1,0,2.4773,ACCEPT,0,1946,2165,30773,0,0,506,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,7.2905,1.1786,462,2,2,0.6818,362.12,272.00,104.00,128.00,367.50,265.00,99.00,120.00,0.8065,8.83,1,0,2.8540,ACCEPT,0,1885,2061,25136,0,0,462,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,7.1360,1.2114,573,-1,2,0.5585,360.50,276.00,104.00,128.00,367.50,269.00,101.00,122.00,0.7845,9.90,1,0,2.7808,ACCEPT,0,2360,1883,30502,0,0,573,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,6.6194,1.1058,575,-2,9,0.3200,357.25,294.00,100.00,123.08,368.50,273.00,101.00,128.00,0.5866,23.82,1,-1,3.0225,ACCEPT,0,3016,2053,26053,0,0,575,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,9.2191,1.9216,711,1,4,0.6076,358.81,301.69,96.15,118.34,370.00,280.00,102.00,140.00,0.5827,24.40,1,-1,2.6978,ACCEPT,0,2083,2218,23146,0,0,711,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,9.7979,1.5103,663,-2,8,0.1373,355.81,316.50,96.15,118.34,366.50,290.00,101.00,138.00,0.5455,28.57,1,0,2.8161,ACCEPT,0,2059,2059,22120,0,0,663,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,12.1275,2.1667,819,-3,3,0.2369,351.31,322.05,96.15,118.34,364.00,300.50,104.00,135.00,0.5659,25.01,1,0,2.5873,ACCEPT,0,2309,1922,21016,0,0,819,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,11.4391,2.0303,804,-4,2,0.4714,345.31,325.76,96.15,118.34,354.00,306.00,96.00,126.00,0.6162,21.58,1,0,2.7718,ACCEPT,0,1877,1728,19620,0,0,804,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,14.8172,2.3605,1041,-3,2,0.5235,340.81,329.46,96.15,118.34,350.50,321.00,97.00,108.00,0.7132,12.86,1,0,2.7165,ACCEPT,0,2086,1644,23768,0,0,1041,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,16.4217,1.9902,1214,-2,0,0.7578,337.81,329.46,96.15,118.34,344.00,333.50,96.00,127.00,0.8225,7.39,1,0,2.6185,ACCEPT,0,2057,1631,25143,0,0,1214,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,17.0600,2.2235,1363,-1,4,0.2634,336.31,336.87,96.15,118.34,343.00,340.50,92.00,127.00,0.8130,7.61,1,0,2.5630,ACCEPT,0,2248,1564,21693,0,0,1363,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,18.2730,2.5329,1231,-3,5,0.1803,331.81,346.12,96.15,118.34,338.00,346.00,92.00,124.00,0.8397,6.19,1,0,2.5272,ACCEPT,0,1909,1294,20823,0,0,1231,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,18.7878,2.5041,1227,-5,4,0.3423,324.31,353.53,96.15,118.34,333.00,346.00,92.00,120.00,0.7398,11.50,1,0,2.4274,ACCEPT,0,2039,1231,22111,0,0,1227,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,19.7453,2.9021,1274,-3,3,0.2771,319.81,359.09,96.15,118.34,329.50,350.50,99.00,113.00,0.7155,12.94,1,0,2.8599,ACCEPT,0,2417,1151,21241,0,0,1274,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,15.1363,2.1963,1175,-2,5,0.2834,316.81,368.34,92.46,113.79,327.50,359.00,103.00,110.00,0.6906,14.20,1,-1,2.6647,ACCEPT,0,2747,1130,22295,0,0,1175,0,0,0,0,0.8493
21,0,1,1,ACCEPT,12.3344,2.0158,1022,-3,3,0.5245,312.48,373.69,88.90,109.41,323.00,362.50,102.00,111.00,0.6653,15.36,1,-1,2.2817,ACCEPT,0,2772,1206,20618,0,0,1022,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,13.4860,2.3401,1032,1,2,0.5969,313.87,377.11,85.48,105.21,324.00,366.50,104.00,121.00,0.6719,14.67,1,-1,2.5390,ACCEPT,0,2781,1277,20645,0,0,1032,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,14.1141,2.2442,1057,-1,7,0.0378,312.53,388.59,85.48,105.21,321.50,367.50,103.00,125.00,0.5787,22.92,1,0,2.4297,ACCEPT,0,2483,1107,18734,0,0,1057,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,16.4081,3.0849,1126,-5,4,0.0098,305.85,395.16,82.19,101.16,312.50,374.00,99.00,122.00,0.5735,22.18,1,-1,2.3982,ACCEPT,0,2249,1172,17947,0,0,1126,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,14.8858,2.5377,977,-5,3,0.0594,299.45,399.89,82.19,101.16,306.00,376.00,102.00,116.00,0.5279,24.77,1,0,2.4300,ACCEPT,0,2097,1210,19022,0,0,977,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,14.4193,2.5585,1072,-2,3,0.5103,296.88,404.62,82.19,101.16,300.00,386.50,96.00,101.00,0.6092,18.39,1,0,2.6307,ACCEPT,0,2307,1144,20584,0,0,1072,0,0,0,0,-1.0000
27,0,1,1,ACCEPT,16.2168,3.1698,1195,3,7,0.0276,300.73,415.67,82.19,101.16,304.50,405.50,95.00,93.00,0.7139,10.85,1,0,2.8950,ACCEPT,0,2303,1095,21281,0,0,1195,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,19.3807,4.1301,1429,7,5,0.1050,309.70,423.56,82.19,101.16,315.00,421.00,98.00,104.00,0.7992,5.89,1,0,2.6119,ACCEPT,0,2671,1302,18721,0,0,1429,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,20.2121,3.7964,1473,2,6,0.0889,312.26,433.03,82.19,101.16,321.00,429.50,94.00,103.00,0.7685,9.43,1,0,2.6456,ACCEPT,0,2562,1170,17774,0,0,1473,0,0,0,0,-1.0000
30,0,1,1,ACCEPT,18.7313,3.0742,1325,0,4,0.4023,312.26,439.34,82.19,101.16,320.50,433.00,93.00,98.00,0.7377,10.40,1,0,2.7531,ACCEPT,0,2490,1180,17358,0,0,1325,0,0,0,0,-1.0000
31,0,1,1,ACCEPT,16.1122,2.6253,1100,-4,4,0.4091,307.13,445.66,82.19,101.16,318.50,434.00,95.00,100.00,0.6273,16.28,1,0,2.6654,ACCEPT,0,2757,1160,18602,0,0,1100,0,0,0,0,-1.0000
32,0,1,1,ACCEPT,12.9325,2.4582,971,2,1,0.7518,309.70,447.23,82.19,101.16,320.00,435.50,94.00,91.00,0.6366,15.62,1,0,2.5275,ACCEPT,0,2433,1120,17437,0,0,971,0,0,0,0,-1.0000
33,0,1,1,ACCEPT,8.9545,1.3383,720,1,4,0.2694,310.98,453.55,79.03,97.27,320.00,440.50,94.00,89.00,0.6303,15.86,1,-1,2.6167,ACCEPT,0,2253,1335,17152,0,0,720,0,0,0,0,-1.0000
34,0,1,1,ACCEPT,8.2075,1.1240,734,-5,3,0.0640,304.80,458.12,79.03,97.27,316.00,448.50,94.00,93.00,0.6449,14.76,1,0,2.1049,ACCEPT,0,2812,1179,16669,0,0,734,0,0,0,0,-1.0000
35,0,1,1,ACCEPT,7.0935,1.2409,649,-3,9,0.1325,301.10,471.83,73.07,89.93,310.00,459.00,92.00,104.00,0.6153,15.61,1,-2,2.0272,ACCEPT,0,2494,1159,19116,0,0,649,0,0,0,0,-1.0000
36,0,1,1,ACCEPT,9.3703,1.7949,840,-1,7,0.2202,299.96,481.67,73.07,89.93,310.00,465.00,92.00,106.00,0.5651,19.46,1,-1,1.6158,LOW_CONF,0,2731,1082,16483,0,0,840,0,0,0,0,-1.0000
37,0,1,1,ACCEPT,8.6515,1.5000,669,-3,7,0.0957,296.54,491.52,73.07,89.93,310.00,472.50,88.00,107.00,0.5000,23.30,1,-3,1.8746,MAX_STEP,0,2568,923,18669,0,0,669,0,0,0,0,-1.0000
38,0,1,1,ACCEPT,9.5060,1.7717,714,-5,6,0.0532,290.84,499.95,67.56,83.15,304.00,481.00,90.00,96.00,0.4815,23.08,1,-2,2.3583,ACCEPT,0,2382,805,19281,0,0,714,0,0,0,0,-1.0000
39,0,1,1,ACCEPT,7.8669,1.1086,592,-3,5,0.3581,287.67,506.44,64.96,79.95,299.00,493.00,92.00,84.00,0.5257,17.58,1,-1,2.2578,ACCEPT,0,2411,847,20181,0,0,592,0,0,0,0,-1.0000
40,0,1,1,ACCEPT,8.5875,1.2491,677,-1,7,0.2186,286.66,515.19,62.46,76.87,299.00,502.50,90.00,81.00,0.5203,17.70,1,-1,2.4847,ACCEPT,0,2889,682,20472,0,0,677,0,0,0,0,0.8412
41,0,1,1,ACCEPT,10.5797,1.5079,668,-5,5,0.5344,281.77,521.20,62.46,76.87,293.50,511.50,89.00,85.00,0.5620,15.22,1,0,2.6947,ACCEPT,0,2386,603,19547,0,0,668,0,0,0,0,-1.0000
42,0,1,1,ACCEPT,12.0904,1.9671,657,3,5,0.0167,284.70,527.22,62.46,76.87,294.00,518.50,94.00,87.00,0.5440,12.75,1,0,2.7015,ACCEPT,0,2089,627,19342,0,0,657,0,0,0,0,-1.0000
43,0,1,1,ACCEPT,13.5116,2.1882,744,0,5,0.3884,284.70,533.23,62.46,76.87,296.50,520.50,89.00,79.00,0.5248,17.36,1,0,2.4870,ACCEPT,0,2096,594,17334,0,0,744,0,0,0,0,-1.0000
44,0,1,1,ACCEPT,14.4654,2.6215,658,-2,4,0.5760,282.75,538.05,62.46,76.87,295.00,523.00,90.00,78.00,0.4917,19.40,1,0,2.3612,ACCEPT,0,1843,614,16928,0,0,658,0,0,0,0,-1.0000
45,0,1,1,ACCEPT,12.0111,2.0231,526,1,1,0.8973,283.73,539.25,60.06,73.92,295.00,525.00,90.00,78.00,0.4780,18.17,1,-1,2.2868,ACCEPT,0,1685,720,17520,0,0,526,0,0,0,0,-1.0000
46,0,1,1,ACCEPT,11.2118,2.1866,586,-2,4,0.5188,281.85,543.88,57.75,71.07,294.00,528.00,94.00,74.00,0.4201,19.99,1,-1,2.0690,ACCEPT,0,1685,682,18616,0,0,586,0,0,0,0,-1.0000
47,0,1,1,ACCEPT,10.5655,1.7660,634,-1,6,0.1530,280.95,550.53,57.75,71.07,292.00,531.50,90.00,77.00,0.4042,22.01,1,-1,1.5924,LOW_CONF,0,1912,682,19754,0,0,634,0,0,0,0,-1.0000
48,0,1,1,ACCEPT,11.0983,1.9135,664,3,8,0.0904,283.65,559.41,57.75,71.07,294.50,538.00,87.00,80.00,0.3938,24.00,1,-4,1.4681,MAX_STEP,0,1930,697,21464,0,0,664,0,0,0,0,-1.0000
49,0,1,1,ACCEPT,13.1800,2.0829,829,-2,5,0.1544,281.85,564.95,57.75,71.07,295.50,543.00,79.00,76.00,0.3875,25.85,1,-5,2.1949,MAX_STEP,0,2199,674,19407,0,0,829,0,0,0,0,-1.0000
50,0,1,1,ACCEPT,11.7328,2.0225,629,-5,1,0.3370,277.36,566.06,57.75,71.07,293.50,547.00,81.00,78.00,0.3954,24.98,1,-5,2.2516,MAX_STEP,0,1809,720,17202,0,0,629,0,0,0,0,-1.0000
51,0,1,1,ACCEPT,11.9435,1.6609,671,-4,0,0.4456,273.77,566.06,57.75,71.07,288.00,552.00,74.00,70.00,0.4580,20.01,1,-4,2.2980,MAX_STEP,0,2059,798,15562,0,0,671,0,0,0,0,-1.0000
52,0,1,1,ACCEPT,13.3362,2.1429,735,-3,2,0.4109,271.07,568.28,53.39,65.71,283.00,557.50,74.00,67.00,0.5147,16.08,1,-2,2.0405,ACCEPT,0,1919,718,16045,0,0,735,0,0,0,0,-1.0000
53,0,1,1,ACCEPT,12.2508,2.4104,605,0,2,0.9306,271.07,570.33,53.39,65.71,283.00,560.50,76.00,71.00,0.5310,15.46,1,0,2.0577,ACCEPT,0,1609,570,15708,0,0,605,0,0,0,0,-1.0000
54,0,1,1,ACCEPT,15.5355,1.7573,666,1,6,0.4219,271.91,576.47,53.39,65.71,282.00,565.50,80.00,67.00,0.5003,14.91,1,0,2.2038,ACCEPT,0,1691,526,15432,0,0,666,0,0,0,0,-1.0000
55,0,1,1,ACCEPT,16.6211,2.6284,778,-4,6,0.0244,268.56,582.61,53.39,65.71,277.50,572.00,77.00,62.00,0.5226,13.87,1,-1,2.5133,OUT_OF_RANGE,0,2053,479,14763,0,0,778,0,0,0,0,-1.0000
56,0,1,1,ACCEPT,11.2460,1.5572,531,-7,6,0.1299,262.71,588.75,53.39,65.71,277.50,576.00,77.00,64.00,0.4521,19.53,1,-5,2.0429,MAX_STEP,0,1869,495,15269,0,0,531,0,0,0,0,-1.0000
57,0,1,1,ACCEPT,13.2007,2.5506,630,-4,8,0.0016,259.37,596.94,53.39,65.71,271.00,582.50,70.00,61.00,0.4595,18.54,1,-8,1.5815,MAX_STEP,0,1628,683,14345,0,0,630,0,0,0,0,-1.0000
58,0,1,1,ACCEPT,11.9994,2.1481,580,-1,6,0.3121,258.53,603.08,53.39,65.71,270.50,585.50,75.00,57.00,0.4159,21.27,1,-15,0.9294,MAX_STEP,0,1870,689,13500,0,0,580,0,0,0,0,-1.0000
59,0,1,1,ACCEPT,13.3957,2.5891,712,0,7,0.2149,258.53,610.24,53.39,65.71,270.00,588.50,76.00,57.00,0.3679,24.58,1,-8,1.1953,MAX_STEP,0,2096,698,13209,0,0,712,0,0,0,0,-1.0000
60,0,1,1,ACCEPT,12.9638,2.2171,674,3,7,0.1914,261.04,617.41,53.39,65.71,272.00,594.50,76.00,55.00,0.3515,25.39,1,-9,1.6580,MAX_STEP,0,1973,692,12506,0,0,674,0,0,0,0,0.8888
61,0,1,1,ACCEPT,13.4045,2.3636,676,-3,4,0.3846,258.53,621.50,53.39,65.71,270.50,597.00,71.00,56.00,0.3227,27.27,1,-6,1.8895,MAX_STEP,0,1673,767,10858,0,0,676,0,0,0,0,-1.0000
