frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,504.50,418.50,75.00,59.00,504.50,418.50,75.00,59.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,980,32767,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,14.9765,1.3621,237,1,-3,0.6835,505.67,415.73,72.12,56.73,503.50,419.50,69.00,63.00,0.8337,4.35,1,-1,3.0888,ACCEPT,0,459,1086,32767,0,0,237,0,0,0,0,0.5174
2,0,1,1,ACCEPT,15.0230,1.4861,428,-5,5,0.1472,500.05,420.15,72.12,56.73,498.50,425.00,69.00,64.00,0.8190,5.09,1,0,3.0289,ACCEPT,0,911,1091,30939,0,0,428,0,0,0,0,0.5643
3,0,1,1,ACCEPT,13.5943,1.9957,465,-6,9,0.1462,493.30,428.09,72.12,56.73,492.00,434.50,70.00,65.00,0.7846,6.54,1,0,2.8352,ACCEPT,0,1031,1051,32767,0,0,465,0,0,0,0,0.5904
4,0,1,1,ACCEPT,10.4160,1.0384,379,-3,2,0.5013,489.92,429.86,72.12,56.73,488.00,437.50,68.00,69.00,0.7469,7.88,1,0,2.7058,ACCEPT,0,952,918,32767,0,0,379,0,0,0,0,0.6212
5,0,1,1,ACCEPT,11.1613,1.1126,326,0,1,0.9816,489.92,430.74,78.00,61.36,489.50,432.00,67.00,72.00,0.7476,1.33,1,2,2.4090,ACCEPT,0,779,1095,32767,0,0,326,0,0,0,0,0.7242
6,0,1,1,ACCEPT,8.2303,1.4970,253,0,-4,0.4783,489.92,426.90,78.00,61.36,491.00,422.00,66.00,74.00,0.7206,5.02,1,0,2.3206,ACCEPT,0,858,1149,30180,0,0,253,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,6.0733,1.1742,209,5,-13,0.3158,496.02,414.41,78.00,61.36,496.00,410.00,66.00,74.00,0.7206,4.41,1,0,2.4653,ACCEPT,0,1000,1078,28925,0,0,209,0,0,0,0,-1.0000
8,0,1,0,NEGATIVE_PEAK,-4.3641,1.0597,-142,30,-8,0.3732,496.02,414.41,78.00,61.36,505.50,399.00,59.00,74.00,0.5083,18.09,0,0,0.0000,NOT_RUN,0,863,991,0,0,0,142,0,0,0,0,-1.0000
9,0,1,0,NEGATIVE_PEAK,-4.5707,1.0786,-151,23,12,0.3179,496.02,414.41,78.00,61.36,512.50,396.00,49.00,74.00,0.3801,24.71,0,0,0.0000,NOT_RUN,0,1195,854,0,0,0,151,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,5.2099,1.1653,141,37,-17,0.0071,541.11,398.07,78.00,61.36,519.00,404.00,34.00,58.00,0.3690,22.89,1,-10,1.6770,MAX_STEP,0,1103,634,32767,0,0,141,0,0,0,0,-1.0000
11,0,1,0,NEGATIVE_PEAK,-5.3914,1.0000,-58,33,-19,0.0172,541.11,398.07,78.00,61.36,520.00,423.00,32.00,44.00,0.1674,32.67,0,0,0.0000,NOT_RUN,0,397,443,0,0,0,58,0,0,0,0,-1.0000
12,0,1,0,NEGATIVE_PEAK,-4.9981,1.0625,-51,23,35,0.0980,541.11,398.07,78.00,61.36,515.00,442.00,40.00,50.00,0.0604,51.10,0,0,0.0000,NOT_RUN,0,340,514,0,0,0,51,0,0,0,0,-1.0000
13,0,1,0,NEGATIVE_PEAK,-5.6771,1.0588,-54,20,42,0.0926,541.11,398.07,78.00,61.36,503.50,498.50,47.00,81.00,0.0000,107.24,0,0,0.0000,NOT_RUN,0,348,530,0,0,0,54,0,0,0,0,-1.0000
14,0,1,0,NEGATIVE_PEAK,-6.1063,1.1905,-50,19,50,0.1800,541.11,398.07,78.00,61.36,490.00,565.00,46.00,90.00,0.0000,174.58,0,0,0.0000,NOT_RUN,0,305,494,0,0,0,50,0,0,0,0,-1.0000
15,0,1,0,NEGATIVE_PEAK,-6.4793,1.0909,-48,17,56,0.1875,541.11,398.07,78.00,61.36,478.50,633.00,49.00,90.00,0.0000,243.13,0,0,0.0000,NOT_RUN,0,243,445,0,0,0,48,0,0,0,0,-1.0000
16,0,1,0,NEGATIVE_PEAK,-5.5480,1.0968,-34,36,59,0.0588,541.11,398.07,78.00,61.36,465.50,700.00,47.00,92.00,0.0000,311.25,0,0,0.0000,NOT_RUN,0,205,440,0,0,0,34,0,0,0,0,-1.0000
17,0,1,0,NEGATIVE_PEAK,-5.6197,1.0714,-30,19,-62,0.1000,541.11,398.07,78.00,61.36,451.50,766.00,45.00,94.00,0.0000,378.68,0,0,0.0000,NOT_RUN,0,181,520,0,0,0,30,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,5.2721,1.0400,26,33,9,0.4231,581.33,406.72,78.00,61.36,434.00,828.50,46.00,87.00,0.0000,446.77,1,0,2.1994,ACCEPT,0,177,585,31911,0,0,26,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,6.8441,1.0392,53,15,3,0.1698,599.61,409.60,78.00,61.36,419.00,897.50,46.00,91.00,0.0000,520.25,1,-9,1.0133,MAX_STEP,0,315,210,32767,0,0,53,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,6.8584,1.1667,49,-2,2,0.3878,597.17,411.52,78.00,61.36,407.50,961.00,47.00,86.00,0.0000,581.29,1,-8,0.9969,MAX_STEP,0,260,880,24140,0,0,49,0,0,0,0,0.6527
21,0,1,1,ACCEPT,8.5209,1.5476,65,1,0,0.8308,598.39,411.52,78.00,61.36,396.50,1023.00,41.00,86.00,0.0000,643.94,1,-3,0.9458,MAX_STEP,0,332,569,24049,0,0,65,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,10.6317,1.5439,88,3,-2,0.3864,602.05,409.60,78.00,61.36,391.00,1080.50,42.00,83.00,0.0000,703.31,1,-13,1.0007,MAX_STEP,0,339,627,29380,0,0,88,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,11.2684,1.6842,96,0,-2,0.4583,602.05,407.68,78.00,61.36,380.50,1134.00,37.00,84.00,0.0000,759.36,1,-3,1.0020,MAX_STEP,0,301,963,21184,0,0,96,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,7.3432,1.1111,50,1,-7,0.6000,603.27,400.95,78.00,61.36,372.00,1188.50,36.00,85.00,0.0000,820.80,1,-14,1.4094,MAX_STEP,0,234,1120,16242,0,0,50,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,5.9871,1.0000,34,1,-13,0.7647,604.48,388.46,78.00,61.36,361.50,1241.00,37.00,82.00,0.0000,886.49,1,0,2.0160,ACCEPT,0,207,1020,14657,0,0,34,0,0,0,0,-1.0000
