frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,221.00,300.50,114.00,117.00,221.00,300.50,114.00,117.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,11316,3722,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,88.9790,15.7692,205,2,-1,0.6390,224.56,298.67,114.00,117.00,224.00,299.00,116.00,120.00,0.9582,0.65,1,0,2.6532,ACCEPT,0,129,11252,4015,0,0,205,0,0,0,0,0.5306
2,0,1,1,ACCEPT,35.0226,2.3158,132,4,-4,0.1061,231.69,291.36,114.00,117.00,231.00,290.50,118.00,121.00,0.9342,1.10,1,0,2.4592,ACCEPT,0,197,11200,2910,0,0,132,0,0,0,0,0.5418
3,0,1,1,ACCEPT,27.9002,1.2524,129,8,-8,0.1163,245.94,276.73,114.00,117.00,249.50,274.50,113.00,117.00,0.9050,4.21,1,0,2.2765,ACCEPT,0,238,10584,6179,0,0,129,0,0,0,0,0.5626
4,0,1,1,ACCEPT,76.0479,15.0556,542,10,-5,0.0037,263.75,267.59,114.00,117.00,263.00,267.50,110.00,121.00,0.9341,0.76,1,0,2.9729,ACCEPT,0,343,9133,9065,0,0,542,0,0,0,0,0.5773
5,0,1,1,ACCEPT,66.4373,12.6383,594,-3,3,0.1801,258.41,273.08,114.00,117.00,255.00,274.00,114.00,122.00,0.9044,3.53,1,0,2.4383,ACCEPT,0,351,9361,9769,0,0,594,0,0,0,0,0.5879
6,0,1,1,ACCEPT,95.4740,14.5283,770,-4,0,0.1117,251.28,273.08,114.00,117.00,248.50,273.50,107.00,119.00,0.9238,2.81,1,0,2.6975,ACCEPT,0,366,8207,9555,0,0,770,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,60.6947,3.5798,426,0,-1,0.8122,251.28,271.25,114.00,117.00,247.00,270.50,102.00,117.00,0.8839,4.35,1,0,2.5762,ACCEPT,0,310,7742,7922,0,0,426,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,16.3223,1.7308,135,4,-10,0.0815,258.41,252.97,114.00,117.00,256.00,247.00,110.00,134.00,0.8405,6.44,1,0,2.3812,ACCEPT,0,432,8096,3758,0,0,135,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,9.8665,1.3793,80,17,-27,0.0625,288.69,203.61,114.00,117.00,301.00,199.50,92.00,117.00,0.7384,12.98,1,-1,1.7279,LOW_CONF,0,337,7369,6086,0,0,80,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,7.8237,1.1486,85,12,14,0.2941,310.06,229.20,114.00,117.00,303.00,289.50,100.00,119.00,0.2962,60.71,1,0,2.4457,ACCEPT,0,733,5172,3939,0,0,85,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,11.2062,1.4868,113,-19,40,0.2212,276.22,302.33,114.00,117.00,271.00,302.50,102.00,115.00,0.8794,5.22,1,0,2.0409,ACCEPT,0,307,5305,10794,0,0,113,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,30.8026,1.4771,548,-9,-12,0.0036,260.19,280.39,114.00,117.00,258.00,280.00,104.00,118.00,0.9052,2.22,1,0,2.9383,ACCEPT,0,595,5924,6448,0,0,548,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,87.8565,17.8611,643,-2,-4,0.0016,256.62,273.08,114.00,117.00,253.50,271.50,109.00,117.00,0.9210,3.50,1,0,3.0920,ACCEPT,0,287,5300,11948,0,0,643,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,50.0807,2.8247,548,-1,-5,0.0602,254.84,263.94,114.00,117.00,251.00,262.50,106.00,117.00,0.9080,4.10,1,0,3.1649,ACCEPT,0,501,4971,6625,0,0,548,0,0,0,0,-1.0000
