frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,642.00,1121.50,54.00,41.00,642.00,1121.50,54.00,41.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,5839,2028,0,0,0,0,0,0,0,-1.0000
1,0,1,0,NEGATIVE_PEAK,-6.3479,1.0000,-15,-25,-31,0.0667,642.00,1121.50,54.00,41.00,626.50,1123.00,61.00,32.00,0.4763,15.57,0,0,0.0000,NOT_RUN,0,73,3510,0,0,0,15,0,0,0,0,-1.0000
2,0,1,0,NEGATIVE_PEAK,-7.8846,1.0400,-26,-23,18,0.2308,642.00,1121.50,54.00,41.00,621.00,1117.50,60.00,45.00,0.4000,21.38,0,0,0.0000,NOT_RUN,0,93,3740,0,0,0,26,0,0,0,0,-1.0000
3,0,1,1,ACCEPT,9.9576,1.5000,24,-10,13,0.2500,633.56,1129.83,54.00,41.00,621.50,1088.00,61.00,32.00,0.0000,43.53,1,0,2.9926,ACCEPT,0,87,1387,4421,0,0,24,0,0,0,0,0.6851
4,0,1,1,ACCEPT,6.9704,1.0000,21,5,9,0.5238,637.78,1135.59,54.00,41.00,602.50,1065.00,25.00,28.00,0.0000,78.92,1,0,2.9179,ACCEPT,0,97,1311,5543,0,0,21,0,0,0,0,0.7046
5,0,1,1,ACCEPT,7.8326,1.0909,24,5,11,0.1667,642.00,1142.64,54.00,41.00,629.00,1024.00,68.00,42.00,0.0000,119.35,1,0,2.9454,ACCEPT,0,98,1417,5304,0,0,24,0,0,0,0,0.7118
6,0,1,1,ACCEPT,9.1737,1.5000,27,7,8,0.1852,647.91,1147.77,54.00,41.00,641.00,986.00,78.00,70.00,0.0000,161.91,1,0,2.9551,ACCEPT,0,73,1908,4310,0,0,27,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,9.2731,1.3913,32,6,13,0.0625,652.97,1156.09,54.00,41.00,642.50,954.00,75.00,62.00,0.0000,202.36,1,0,2.9728,ACCEPT,0,79,1528,4763,0,0,32,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,12.4437,1.7917,43,6,13,0.0233,658.03,1164.42,54.00,41.00,637.00,949.00,74.00,68.00,0.0000,216.45,1,0,3.0067,ACCEPT,0,100,1620,4503,0,0,43,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,12.8565,1.9167,46,6,8,0.0870,663.09,1169.55,54.00,41.00,636.00,939.00,48.00,58.00,0.0000,232.13,1,0,3.0265,ACCEPT,0,94,1929,3960,0,0,46,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,9.5517,1.2432,46,-2,7,0.4565,661.41,1174.03,54.00,41.00,624.50,921.00,33.00,62.00,0.0000,255.71,1,0,2.3443,ACCEPT,0,130,1949,4261,0,0,46,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,8.0186,1.2083,29,12,17,0.2414,671.53,1184.92,54.00,41.00,622.50,910.00,49.00,60.00,0.0000,279.26,1,0,3.0522,ACCEPT,0,111,1835,4428,0,0,29,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,10.8793,1.2500,45,4,9,0.2000,674.91,1190.69,54.00,41.00,621.50,894.00,59.00,60.00,0.0000,301.46,1,0,3.0545,ACCEPT,0,126,2192,4225,0,0,45,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,13.1466,1.5143,53,6,12,0.1698,679.97,1198.38,54.00,41.00,607.00,872.50,64.00,57.00,0.0000,333.94,1,0,3.0649,ACCEPT,0,121,2107,3698,0,0,53,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,14.6949,1.6970,56,5,12,0.1786,684.19,1206.06,54.00,41.00,597.50,864.50,51.00,61.00,0.0000,352.39,1,0,3.1099,ACCEPT,0,92,2162,3621,0,0,56,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,18.1727,2.2857,64,5,13,0.0938,688.41,1214.39,54.00,41.00,586.50,862.50,49.00,45.00,0.0000,366.35,1,0,3.0282,ACCEPT,0,91,2208,3598,0,0,64,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,18.8550,2.2258,69,5,11,0.1739,692.62,1221.44,54.00,41.00,585.00,849.50,44.00,49.00,0.0000,387.20,1,0,3.0796,ACCEPT,0,99,2364,3325,0,0,69,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,20.5211,2.1250,68,3,10,0.0294,695.16,1227.84,54.00,41.00,582.50,845.50,49.00,47.00,0.0000,398.60,1,0,3.0310,ACCEPT,0,104,2635,3224,0,0,68,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,18.6379,1.9667,59,6,10,0.2203,700.22,1234.25,54.00,41.00,578.50,834.00,49.00,42.00,0.0000,418.35,1,0,2.9303,ACCEPT,0,89,2610,3356,0,0,59,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,17.5517,2.0588,70,3,13,0.1143,702.75,1242.58,54.00,41.00,581.00,819.00,54.00,34.00,0.0000,440.73,1,0,2.9334,ACCEPT,0,121,2249,3041,0,0,70,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,12.0191,1.2812,41,3,8,0.1707,705.28,1247.70,54.00,41.00,577.50,815.50,51.00,55.00,0.0000,450.70,1,0,2.9220,ACCEPT,0,102,2436,2735,0,0,41,0,0,0,0,0.7784
21,0,1,1,ACCEPT,9.8719,1.3333,40,5,13,0.1000,709.50,1256.03,54.00,41.00,577.50,810.50,51.00,71.00,0.0000,464.67,1,0,3.0957,ACCEPT,0,150,2007,2602,0,0,40,0,0,0,0,-1.0000
