frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,412.00,578.50,176.00,145.00,412.00,578.50,176.00,145.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2145,16711,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,77.3980,14.2500,171,-1,2,0.5322,409.25,583.03,176.00,145.00,409.50,582.50,177.00,145.00,0.9871,0.59,1,0,3.2369,ACCEPT,0,95,2031,20015,0,0,171,0,0,0,0,0.5518
2,0,1,1,ACCEPT,34.1460,5.3667,161,0,3,0.2174,409.25,589.83,176.00,145.00,409.00,585.00,178.00,156.00,0.9190,4.83,1,0,3.1492,ACCEPT,0,177,1905,16148,0,0,161,0,0,0,0,0.5894
3,0,1,1,ACCEPT,33.9197,5.5526,211,0,3,0.3270,409.25,596.62,176.00,145.00,408.00,595.00,180.00,150.00,0.9452,2.05,1,0,3.1047,ACCEPT,0,237,1748,14237,0,0,211,0,0,0,0,0.6053
4,0,1,1,ACCEPT,29.2717,4.5319,213,0,3,0.2911,409.25,603.42,176.00,145.00,412.50,598.00,185.00,154.00,0.8850,6.32,1,0,3.0328,ACCEPT,0,203,1668,14247,0,0,213,0,0,0,0,0.6222
5,0,1,1,ACCEPT,29.3906,3.7313,250,1,1,0.7160,412.00,605.69,176.00,145.00,414.00,601.00,188.00,158.00,0.8591,5.10,1,0,3.0073,ACCEPT,0,211,1571,14190,0,0,250,0,0,0,0,0.6327
6,0,1,1,ACCEPT,24.8934,3.4615,225,0,0,1.0000,412.00,605.69,176.00,145.00,417.00,601.50,188.00,157.00,0.8646,6.52,1,0,2.9565,ACCEPT,0,249,1367,11968,0,0,225,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,19.5380,2.8333,187,1,-1,0.8556,414.75,603.42,176.00,145.00,420.00,601.50,192.00,151.00,0.8802,5.59,1,0,2.9053,ACCEPT,0,270,1308,10919,0,0,187,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,10.2226,1.3544,107,1,-6,0.3925,417.50,589.83,176.00,145.00,421.50,593.50,201.00,151.00,0.8337,5.43,1,0,2.7793,ACCEPT,0,395,1229,9854,0,0,107,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,9.7712,1.0988,89,1,-6,0.3708,420.25,576.23,176.00,145.00,424.50,588.00,199.00,152.00,0.7591,12.51,1,0,2.7530,ACCEPT,0,256,1188,10777,0,0,89,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,10.3088,1.4810,117,4,-9,0.0598,431.25,555.84,176.00,145.00,432.00,574.50,198.00,155.00,0.6985,18.67,1,0,2.8412,ACCEPT,0,360,1087,9648,0,0,117,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,11.0904,1.2933,97,-1,-7,0.0825,428.50,539.98,176.00,145.00,436.50,559.50,197.00,155.00,0.6940,21.09,1,0,2.7848,ACCEPT,0,345,1063,7543,0,0,97,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,11.2489,1.5417,74,0,-8,0.0405,428.50,521.86,176.00,145.00,440.00,537.00,200.00,164.00,0.7258,19.01,1,0,2.8131,ACCEPT,0,324,953,7026,0,0,74,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,12.6838,1.7561,72,-2,-4,0.1806,423.00,512.80,176.00,145.00,440.00,523.00,204.00,172.00,0.7062,19.83,1,0,2.9283,ACCEPT,0,269,1012,6678,0,0,72,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,12.2083,1.3214,74,-4,2,0.7027,412.00,517.33,176.00,145.00,433.50,507.50,215.00,151.00,0.7083,23.64,1,0,2.9967,ACCEPT,0,294,974,5820,0,0,74,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,13.2581,2.0588,105,-1,2,0.4571,409.25,521.86,176.00,145.00,428.50,508.00,219.00,152.00,0.6749,23.72,1,0,2.9571,ACCEPT,0,270,953,7191,0,0,105,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,11.7537,1.7059,87,-4,5,0.4023,398.25,533.19,176.00,145.00,419.50,510.50,215.00,171.00,0.6091,31.09,1,0,3.0084,ACCEPT,0,274,966,6318,0,0,87,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,11.9223,1.5833,76,-2,3,0.5526,392.75,539.98,176.00,145.00,416.00,517.00,216.00,178.00,0.5976,32.69,1,0,2.9397,ACCEPT,0,227,850,6683,0,0,76,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,11.5707,1.8750,75,0,6,0.1067,392.75,553.58,176.00,145.00,403.50,529.50,217.00,193.00,0.6088,26.37,1,0,2.8180,ACCEPT,0,205,746,8834,0,0,75,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,11.9106,1.5397,97,-2,3,0.4742,387.25,560.38,176.00,145.00,396.00,533.00,214.00,192.00,0.5946,28.74,1,0,2.8483,ACCEPT,0,202,667,11510,0,0,97,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,9.6991,1.1846,154,21,44,0.1688,445.00,660.06,169.23,139.42,382.50,538.50,213.00,183.00,0.0887,136.69,1,-1,2.7202,ACCEPT,0,508,663,20781,0,0,154,0,0,0,0,0.6653
21,0,1,1,ACCEPT,9.2038,1.3333,172,-4,-1,0.1860,434.44,657.88,169.23,139.42,373.00,540.50,206.00,183.00,0.0992,132.49,1,0,3.1712,ACCEPT,0,544,909,10216,0,0,172,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,13.9146,1.7300,173,1,-1,0.9827,437.08,655.70,162.72,134.06,365.50,545.50,209.00,193.00,0.1087,131.41,1,-1,3.1232,ACCEPT,0,400,753,11605,0,0,173,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,8.1946,1.4167,85,21,-13,0.4000,490.40,628.48,162.72,134.06,359.50,544.50,209.00,195.00,0.0761,155.52,1,12,1.5703,MAX_STEP,0,347,737,7521,0,0,85,0,0,0,0,-1.0000
24,0,1,0,NEGATIVE_PEAK,-5.1283,1.0435,-48,9,-15,0.3125,490.40,628.48,162.72,134.06,355.00,545.50,208.00,205.00,0.0719,158.81,0,0,0.0000,NOT_RUN,0,408,1211,0,0,0,48,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,5.3326,1.1163,48,15,-17,0.1250,528.48,592.89,162.72,134.06,356.50,548.50,209.00,213.00,0.0278,177.62,1,-1,1.8459,LOW_CONF,0,401,1045,5129,0,0,48,0,0,0,0,-1.0000
26,0,1,0,NEGATIVE_PEAK,-6.2066,1.0000,-36,22,-23,0.2500,528.48,592.89,162.72,134.06,366.00,552.00,194.00,222.00,0.0339,167.55,0,0,0.0000,NOT_RUN,0,203,1484,0,0,0,36,0,0,0,0,-1.0000
27,0,1,0,NEGATIVE_PEAK,-5.7954,1.0000,-35,26,-14,0.1714,528.48,592.89,162.72,134.06,372.00,557.00,182.00,218.00,0.0359,160.55,0,0,0.0000,NOT_RUN,0,182,1386,0,0,0,35,0,0,0,0,-1.0000
28,0,1,0,NEGATIVE_PEAK,-6.7032,1.1818,-39,28,-17,0.8205,528.48,592.89,162.72,134.06,376.00,567.50,172.00,211.00,0.0355,154.58,0,0,0.0000,NOT_RUN,0,169,1304,0,0,0,39,0,0,0,0,-1.0000
29,0,1,0,NEGATIVE_PEAK,-6.8590,1.0500,-42,-1,-33,0.0476,528.48,592.89,162.72,134.06,380.50,578.50,165.00,207.00,0.0395,148.68,0,0,0.0000,NOT_RUN,0,180,1208,0,0,0,42,0,0,0,0,-1.0000
30,0,1,0,NEGATIVE_PEAK,-6.8506,1.0233,-44,31,-22,0.2273,528.48,592.89,162.72,134.06,387.00,597.00,160.00,210.00,0.0505,141.54,0,0,0.0000,NOT_RUN,0,208,939,0,0,0,44,0,0,0,0,-1.0000
31,0,1,0,NEGATIVE_PEAK,-7.1825,1.0217,-47,33,-15,0.1064,528.48,592.89,162.72,134.06,390.00,610.00,158.00,212.00,0.0560,139.54,0,0,0.0000,NOT_RUN,0,229,873,0,0,0,47,0,0,0,0,-1.0000
32,0,1,0,NEGATIVE_PEAK,-6.8379,1.1944,-43,37,-5,0.0930,528.48,592.89,162.72,134.06,396.00,626.00,156.00,214.00,0.0698,136.56,0,0,0.0000,NOT_RUN,0,279,832,0,0,0,43,0,0,0,0,-1.0000
33,0,1,0,NEGATIVE_PEAK,-5.5572,1.0278,-37,5,-14,0.5405,528.48,592.89,162.72,134.06,399.00,635.50,156.00,217.00,0.0768,136.31,0,0,0.0000,NOT_RUN,0,281,745,0,0,0,37,0,0,0,0,-1.0000
34,0,1,0,NEGATIVE_PEAK,-5.6801,1.0811,-40,39,-12,0.3500,528.48,592.89,162.72,134.06,401.50,646.00,151.00,214.00,0.0715,137.64,0,0,0.0000,NOT_RUN,0,332,716,0,0,0,40,0,0,0,0,-1.0000
35,0,1,0,NEGATIVE_PEAK,-5.5488,1.1111,-40,41,-9,0.4250,528.48,592.89,162.72,134.06,401.50,646.50,143.00,217.00,0.0635,137.84,0,0,0.0000,NOT_RUN,0,307,669,0,0,0,40,0,0,0,0,-1.0000
36,0,1,0,NEGATIVE_PEAK,-6.2249,1.3548,-42,43,-7,0.1667,528.48,592.89,162.72,134.06,399.00,642.00,142.00,224.00,0.0587,138.48,0,0,0.0000,NOT_RUN,0,253,672,0,0,0,42,0,0,0,0,-1.0000
