frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,37.50,213.50,37.00,61.00,37.50,213.50,37.00,61.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,14664,4107,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,35.1175,7.1200,178,2,1,0.4494,38.66,214.45,37.00,61.00,40.00,212.00,34.00,60.00,0.8494,2.80,1,0,3.0570,ACCEPT,0,205,14063,5552,0,0,178,0,0,0,0,0.5306
2,0,1,1,ACCEPT,19.2246,2.0300,203,5,0,0.1133,41.55,214.45,37.00,61.00,40.50,211.50,33.00,63.00,0.8162,3.13,1,0,2.6518,ACCEPT,0,323,13197,6663,0,0,203,0,0,0,0,0.5662
3,0,1,1,ACCEPT,21.6524,1.9648,279,2,-1,0.6416,42.70,213.50,37.00,61.00,42.00,210.50,34.00,63.00,0.8383,3.08,1,0,2.7842,ACCEPT,0,359,12307,6411,0,0,279,0,0,0,0,0.5911
4,0,1,1,ACCEPT,25.8902,2.5303,334,4,-1,0.2246,45.02,212.55,37.00,61.00,43.50,212.00,33.00,60.00,0.8760,1.61,1,0,2.8616,ACCEPT,0,418,11428,5833,0,0,334,0,0,0,0,0.6143
5,0,1,1,ACCEPT,26.3392,3.5534,366,3,-1,0.4863,46.75,211.59,37.00,61.00,45.50,211.50,35.00,59.00,0.9025,1.25,1,0,2.9707,ACCEPT,0,393,10988,5755,0,0,366,0,0,0,0,0.6310
6,0,1,1,ACCEPT,21.5092,2.7692,324,2,-1,0.7222,47.91,210.64,37.00,61.00,46.00,211.00,32.00,60.00,0.8507,1.94,1,0,2.9501,ACCEPT,0,423,10313,5685,0,0,324,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,22.2682,2.7727,366,3,-1,0.3142,49.64,209.69,37.00,61.00,45.50,210.50,33.00,61.00,0.7698,4.22,1,0,2.9648,ACCEPT,0,459,9670,5956,0,0,366,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,22.3023,3.1121,361,2,-1,0.7091,50.80,208.73,37.00,61.00,48.00,209.50,32.00,63.00,0.8268,2.90,1,0,3.0391,ACCEPT,0,477,9347,5821,0,0,361,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,23.0348,2.9062,372,3,0,0.4328,52.53,208.73,37.00,61.00,50.00,210.00,30.00,62.00,0.7823,2.83,1,0,3.0110,ACCEPT,0,461,8644,6602,0,0,372,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,22.7092,3.5507,490,3,0,0.5306,54.27,208.73,37.00,61.00,51.00,209.00,30.00,60.00,0.7975,3.28,1,0,3.0165,ACCEPT,0,543,8163,7506,0,0,490,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,21.5911,3.5931,521,3,-1,0.4837,56.00,207.78,37.00,61.00,53.50,208.00,33.00,64.00,0.8307,2.51,1,0,2.9777,ACCEPT,0,673,8135,7219,0,0,521,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,25.6037,4.4651,576,1,0,0.8229,56.58,207.78,37.00,61.00,54.00,210.50,32.00,65.00,0.7976,3.75,1,0,2.9696,ACCEPT,0,713,7425,6941,0,0,576,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,24.2651,3.5067,526,2,-1,0.6350,57.73,206.83,37.00,61.00,55.50,209.00,33.00,64.00,0.8263,3.12,1,0,2.9469,ACCEPT,0,610,7315,7174,0,0,526,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,25.3374,3.9521,577,3,0,0.5165,59.47,206.83,37.00,61.00,56.50,209.00,33.00,64.00,0.7931,3.68,1,0,2.9155,ACCEPT,0,637,6826,7108,0,0,577,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,26.1042,3.8725,577,3,0,0.2305,61.20,206.83,37.00,61.00,57.50,209.50,33.00,69.00,0.7273,4.57,1,0,2.8276,ACCEPT,0,648,6240,7986,0,0,577,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,25.6231,3.8713,662,2,0,0.6390,62.36,206.83,37.00,61.00,60.00,208.00,34.00,66.00,0.8153,2.63,1,0,2.8115,ACCEPT,0,728,5898,8660,0,0,662,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,25.7194,4.4129,684,2,0,0.6813,63.52,206.83,37.00,61.00,60.00,209.50,34.00,69.00,0.7357,4.42,1,0,2.7317,ACCEPT,0,801,5634,8819,0,0,684,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,23.5920,3.8466,627,1,0,0.9123,64.09,206.83,37.00,61.00,62.50,210.50,31.00,67.00,0.7591,4.00,1,0,2.7694,ACCEPT,0,786,5530,8639,0,0,627,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,23.3366,3.1970,633,3,0,0.5561,65.83,206.83,37.00,61.00,63.50,209.00,31.00,68.00,0.7643,3.18,1,0,2.7112,ACCEPT,0,785,5416,9169,0,0,633,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,25.2542,3.5914,668,1,0,0.8892,66.41,206.83,37.00,61.00,65.00,205.00,32.00,64.00,0.8215,2.31,1,0,2.7156,ACCEPT,0,851,5239,8570,0,0,668,0,0,0,0,0.7718
21,0,1,1,ACCEPT,26.9450,4.3399,664,3,0,0.5045,68.14,206.83,38.48,63.44,67.00,207.00,34.00,62.00,0.8635,1.15,1,1,2.7742,ACCEPT,0,748,5101,9262,0,0,664,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,28.1711,3.3266,662,2,-1,0.8233,69.34,205.84,38.48,63.44,68.50,207.50,35.00,63.00,0.8646,1.87,1,0,2.8822,ACCEPT,0,741,4782,8500,0,0,662,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,26.2102,2.3000,644,3,0,0.5621,71.15,205.84,38.48,63.44,70.00,207.50,36.00,65.00,0.8904,2.02,1,0,2.9230,ACCEPT,0,922,4946,8000,0,0,644,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,28.2980,2.7124,632,2,0,0.7373,72.35,205.84,38.48,63.44,70.50,208.50,33.00,65.00,0.7951,3.24,1,0,2.8891,ACCEPT,0,753,4900,7519,0,0,632,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,27.2558,2.6045,573,3,-1,0.6806,74.16,204.84,38.48,63.44,72.50,208.00,37.00,64.00,0.8329,3.56,1,0,2.8640,ACCEPT,0,737,4989,7295,0,0,573,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,25.9934,2.9189,540,1,0,0.9093,74.76,204.84,38.48,63.44,73.00,209.50,36.00,67.00,0.7947,4.98,1,0,2.7875,ACCEPT,0,717,4767,8156,0,0,540,0,0,0,0,-1.0000
27,0,1,1,ACCEPT,27.4362,2.6174,602,2,0,0.8073,75.96,204.84,38.48,63.44,74.00,209.00,36.00,70.00,0.8015,4.60,1,0,2.7606,ACCEPT,0,732,4693,8655,0,0,602,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,30.8046,4.8472,698,1,0,0.8696,76.56,204.84,38.48,63.44,75.50,208.50,33.00,69.00,0.7780,3.81,1,0,2.7874,ACCEPT,0,782,4563,9241,0,0,698,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,35.1264,5.9437,844,1,0,0.9348,77.16,204.84,38.48,63.44,75.50,208.50,33.00,67.00,0.7753,4.02,1,0,2.7909,ACCEPT,0,772,4483,9326,0,0,844,0,0,0,0,-1.0000
30,0,1,1,ACCEPT,31.8327,4.2525,842,2,0,0.7257,78.37,204.84,38.48,63.44,76.00,208.00,32.00,68.00,0.7656,3.95,1,0,2.8756,ACCEPT,0,890,4395,8340,0,0,842,0,0,0,0,-1.0000
31,0,1,1,ACCEPT,31.0115,3.9952,835,1,0,0.9928,78.97,204.84,38.48,63.44,76.50,207.50,33.00,67.00,0.7979,3.63,1,0,2.8385,ACCEPT,0,857,4394,8248,0,0,835,0,0,0,0,-1.0000
