frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,95.00,174.00,60.00,48.00,95.00,174.00,60.00,48.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3406,8436,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,192.5642,31.1250,249,0,0,1.0000,95.00,174.00,60.00,48.00,95.50,174.00,59.00,48.00,0.9833,0.50,1,0,3.3600,ACCEPT,0,133,3201,9919,0,0,249,0,0,0,0,0.4834
2,0,1,1,ACCEPT,186.3640,31.5556,284,0,0,1.0000,95.00,174.00,60.00,48.00,95.00,174.50,58.00,49.00,0.9476,0.50,1,0,3.3610,ACCEPT,0,157,3004,11143,0,0,284,0,0,0,0,0.4866
3,0,1,1,ACCEPT,146.7217,27.7273,305,0,0,1.0000,95.00,174.00,60.00,48.00,95.00,174.50,58.00,49.00,0.9476,0.50,1,0,3.3396,ACCEPT,0,192,2813,13710,0,0,305,0,0,0,0,0.4913
4,0,1,1,ACCEPT,73.7415,11.7241,340,0,-1,0.9882,95.00,173.25,60.00,48.00,95.00,174.00,60.00,50.00,0.9600,0.75,1,0,3.1860,ACCEPT,0,203,2622,13727,0,0,340,0,0,0,0,0.5106
5,0,1,1,ACCEPT,45.7448,8.7179,340,0,0,1.0000,95.00,173.25,60.00,48.00,94.00,173.50,56.00,51.00,0.8819,1.03,1,0,3.1449,ACCEPT,0,260,2466,9931,0,0,340,0,0,0,0,0.5301
6,0,1,1,ACCEPT,40.7340,7.0000,273,-1,0,0.9817,94.06,173.25,60.00,48.00,94.00,173.00,56.00,48.00,0.9240,0.26,1,0,3.0760,ACCEPT,0,233,2356,9577,0,0,273,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,36.4926,6.3810,268,0,0,1.0000,94.06,173.25,60.00,48.00,92.00,172.00,56.00,48.00,0.8856,2.41,1,0,3.0765,ACCEPT,0,291,2264,9575,0,0,268,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,27.8312,5.0000,220,0,0,1.0000,94.06,173.25,60.00,48.00,89.00,172.50,58.00,47.00,0.8175,5.12,1,0,3.0374,ACCEPT,0,304,2214,9590,0,0,220,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,21.4800,2.3333,210,0,0,1.0000,94.06,173.25,60.00,48.00,87.50,172.50,59.00,45.00,0.7556,6.61,1,0,2.9504,ACCEPT,0,292,2127,11029,0,0,210,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,18.1830,1.9725,215,1,1,0.9302,95.00,174.00,60.00,48.00,85.50,175.50,61.00,47.00,0.6898,9.62,1,0,3.0392,ACCEPT,0,396,2082,12341,0,0,215,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,14.2356,1.6441,194,0,0,1.0000,95.00,174.00,60.00,48.00,84.50,177.50,61.00,47.00,0.6202,11.07,1,0,3.4946,ACCEPT,0,438,2100,11008,0,0,194,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,13.9712,1.5484,192,0,0,1.0000,95.00,174.00,60.00,48.00,82.00,181.00,60.00,48.00,0.5027,14.76,1,0,3.1462,ACCEPT,0,487,2053,11612,0,0,192,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,12.9490,1.5476,195,0,0,1.0000,95.00,174.00,60.00,48.00,79.50,184.50,63.00,45.00,0.4080,18.72,1,0,3.2527,ACCEPT,0,463,2037,13314,0,0,195,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,11.5281,1.5726,184,0,0,1.0000,95.00,174.00,60.00,48.00,77.50,187.00,65.00,48.00,0.3559,21.80,1,0,3.3262,ACCEPT,0,489,1759,19156,0,0,184,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,11.2632,1.6849,246,0,1,0.9797,95.00,174.75,60.00,48.00,74.00,188.50,64.00,47.00,0.3072,25.10,1,0,2.9985,ACCEPT,0,657,1660,21949,0,0,246,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,9.6276,1.6351,242,0,0,1.0000,95.00,174.75,60.00,48.00,73.50,190.00,63.00,50.00,0.2885,26.36,1,0,3.1191,ACCEPT,0,754,1698,24216,0,0,242,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,9.8855,1.2850,248,0,5,0.7782,95.00,178.50,60.00,48.00,74.50,195.50,63.00,47.00,0.2724,26.63,1,0,2.8509,ACCEPT,0,915,1707,24570,0,0,248,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,10.3764,1.3256,285,0,-6,0.5509,95.00,174.00,60.00,48.00,76.00,201.00,60.00,46.00,0.1701,33.02,1,0,1.9485,LOW_CONF,0,976,1771,28216,0,0,285,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,13.1295,2.4904,518,0,0,1.0000,95.00,174.00,60.00,48.00,81.50,202.00,57.00,48.00,0.1908,31.08,1,15,1.4130,MAX_STEP,0,1163,1424,32767,0,0,518,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,13.0077,2.7312,508,0,0,1.0000,95.00,174.00,60.00,48.00,84.00,208.50,56.00,49.00,0.1325,36.21,1,0,1.2573,LOW_CONF,0,1148,1314,32767,0,0,508,0,0,0,0,0.6335
