frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,452.00,749.00,44.00,268.00,452.00,749.00,44.00,268.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,1681,24258,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,13.4284,1.7632,134,-7,-3,0.4328,447.19,736.44,44.00,268.00,453.50,729.50,43.00,259.00,0.7126,9.38,1,0,3.0846,ACCEPT,0,422,1657,16004,0,0,134,0,0,0,0,0.7301
2,0,1,1,ACCEPT,10.2421,1.1000,132,-8,-35,0.1894,441.69,589.88,45.76,278.72,444.50,712.50,47.00,263.00,0.3462,122.66,1,1,3.2341,ACCEPT,0,480,1557,11316,0,0,132,0,0,0,0,0.7743
3,0,1,1,ACCEPT,14.5955,1.6795,131,-14,-4,0.0916,431.62,572.47,47.59,289.87,437.50,686.00,49.00,238.00,0.3344,113.68,1,1,3.1147,ACCEPT,0,267,781,14508,0,0,131,0,0,0,0,0.7933
4,0,1,1,ACCEPT,17.2084,1.8851,164,-11,-3,0.0366,423.46,558.88,49.49,301.46,430.50,701.00,49.00,286.00,0.2840,142.30,1,1,3.2358,ACCEPT,0,288,847,13532,0,0,164,0,0,0,0,0.8064
5,0,1,1,ACCEPT,20.5029,2.3483,209,-5,-2,0.2823,419.59,549.45,51.47,313.52,420.50,671.00,49.00,268.00,0.3952,121.55,1,1,2.9731,ACCEPT,0,360,1356,11931,0,0,209,0,0,0,0,0.8136
6,0,1,1,ACCEPT,16.4121,1.6829,138,-17,-5,0.0797,405.91,524.96,51.47,313.52,411.00,679.50,50.00,299.00,0.2867,154.62,1,0,3.3419,ACCEPT,0,365,2081,6969,0,0,138,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,14.4715,1.6346,85,-9,-3,0.0353,398.67,510.27,53.53,326.06,406.00,671.00,46.00,288.00,0.2535,160.90,1,1,3.1561,ACCEPT,0,188,2660,5786,0,0,85,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,17.2441,1.7083,123,-5,-1,0.4553,394.49,505.17,53.53,326.06,401.50,669.50,51.00,283.00,0.2484,164.48,1,-1,1.8649,LOW_CONF,0,190,3105,5323,0,0,123,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,18.1512,1.5089,169,10,5,0.2130,402.85,530.64,57.90,352.67,396.50,667.00,53.00,292.00,0.3412,136.51,1,2,2.6230,ACCEPT,0,341,3206,6351,0,0,169,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,17.6715,1.8072,150,-9,-4,0.0800,394.70,508.61,60.22,366.78,391.00,669.50,56.00,291.00,0.3126,160.93,1,1,2.8750,ACCEPT,0,215,2950,6206,0,0,150,0,0,0,0,-1.0000
11,0,1,0,NEGATIVE_PEAK,-11.3349,1.0976,-90,-17,0,0.0889,394.70,508.61,60.22,366.78,390.50,654.50,49.00,305.00,0.3358,145.95,0,0,0.0000,NOT_RUN,0,201,2826,0,0,0,90,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,12.0194,1.1220,92,-3,28,0.0326,391.88,669.17,60.22,366.78,384.00,635.00,48.00,284.00,0.5811,35.07,1,-3,2.3298,MAX_STEP,0,281,2861,5017,0,0,92,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,13.1142,1.2866,211,-1,1,0.7536,390.95,674.91,60.22,366.78,390.00,669.00,50.00,260.00,0.5886,5.98,1,13,1.4441,MAX_STEP,0,478,2278,16089,0,0,211,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,11.7942,1.1532,542,3,-1,0.2509,393.76,669.17,60.22,366.78,391.00,649.50,42.00,297.00,0.5648,19.86,1,-3,1.8108,MAX_STEP,0,1710,2127,13912,0,0,542,0,0,0,0,-1.0000
15,0,1,0,NEGATIVE_PEAK,-9.5981,1.0741,-464,3,3,0.0022,393.76,669.17,60.22,366.78,396.50,606.50,55.00,281.00,0.6175,62.73,0,0,0.0000,NOT_RUN,0,1478,2233,0,0,0,464,0,0,0,0,-1.0000
16,0,1,0,NEGATIVE_PEAK,-19.4972,1.3240,-993,9,-8,0.4391,393.76,669.17,60.22,366.78,400.00,626.50,60.00,371.00,0.6563,43.13,0,0,0.0000,NOT_RUN,0,1519,2216,0,0,0,993,0,0,0,0,-1.0000
17,0,1,0,NEGATIVE_PEAK,-14.3465,1.0987,-879,12,-11,0.4300,393.76,669.17,60.22,366.78,405.00,623.00,58.00,344.00,0.5434,47.52,0,0,0.0000,NOT_RUN,0,1933,2532,0,0,0,879,0,0,0,0,-1.0000
18,0,1,0,NEGATIVE_PEAK,-13.8921,1.2442,-912,15,-12,0.0428,393.76,669.17,60.22,366.78,405.00,619.00,58.00,316.00,0.5265,51.42,0,0,0.0000,NOT_RUN,0,1886,2548,0,0,0,912,0,0,0,0,-1.0000
19,0,1,0,NEGATIVE_PEAK,-11.7849,1.1163,-883,17,-16,0.0091,393.76,669.17,60.22,366.78,413.00,607.50,64.00,321.00,0.3962,64.60,0,0,0.0000,NOT_RUN,0,2826,2527,0,0,0,883,0,0,0,0,-1.0000
20,0,1,0,NEGATIVE_PEAK,-13.6361,1.1554,-1056,17,-18,0.0473,393.76,669.17,60.22,366.78,417.00,595.00,66.00,358.00,0.3357,77.73,0,0,0.0000,NOT_RUN,0,2540,2628,0,0,0,1056,0,0,0,0,-1.0000
21,0,1,0,NEGATIVE_PEAK,-13.7539,1.1308,-1029,20,-19,0.0292,393.76,669.17,60.22,366.78,418.00,592.00,68.00,346.00,0.3228,80.89,0,0,0.0000,NOT_RUN,0,2272,2523,0,0,0,1029,0,0,0,0,-1.0000
22,0,1,0,NEGATIVE_PEAK,-18.4680,1.5942,-1312,24,-18,0.1258,393.76,669.17,60.22,366.78,414.00,569.50,80.00,397.00,0.3538,101.71,0,0,0.0000,NOT_RUN,0,1660,2461,0,0,0,1312,0,0,0,0,-1.0000
23,0,1,0,NEGATIVE_PEAK,-22.5732,1.7222,-1500,25,-17,0.0280,393.76,669.17,60.22,366.78,414.00,575.00,76.00,404.00,0.3588,96.32,0,0,0.0000,NOT_RUN,0,1877,2306,0,0,0,1500,0,0,0,0,-1.0000
24,0,1,0,NEGATIVE_PEAK,-20.9952,1.8636,-1394,24,-17,0.0696,393.76,669.17,60.22,366.78,415.50,582.50,67.00,403.00,0.3411,89.36,0,0,0.0000,NOT_RUN,0,1945,2097,0,0,0,1394,0,0,0,0,-1.0000
25,0,1,0,NEGATIVE_PEAK,-21.1817,1.8488,-1272,23,-16,0.0574,393.76,669.17,60.22,366.78,419.00,588.00,72.00,406.00,0.3211,85.01,0,0,0.0000,NOT_RUN,0,1878,2042,0,0,0,1272,0,0,0,0,-1.0000
26,0,1,0,NEGATIVE_PEAK,-21.5088,1.6361,-1443,18,-14,0.0111,393.76,669.17,60.22,366.78,419.50,613.00,69.00,374.00,0.3423,61.79,0,0,0.0000,NOT_RUN,0,2100,1944,0,0,0,1443,0,0,0,0,-1.0000
27,0,1,0,NEGATIVE_PEAK,-19.8965,1.5279,-1531,16,-13,0.0065,393.76,669.17,60.22,366.78,419.50,616.00,71.00,402.00,0.3528,59.08,0,0,0.0000,NOT_RUN,0,2393,1607,0,0,0,1531,0,0,0,0,-1.0000
28,0,1,0,NEGATIVE_PEAK,-23.4372,1.7008,-1660,13,-11,0.0584,393.76,669.17,60.22,366.78,403.50,618.50,65.00,411.00,0.5783,51.60,0,0,0.0000,NOT_RUN,0,2016,1644,0,0,0,1660,0,0,0,0,-1.0000
29,0,1,0,NEGATIVE_PEAK,-25.8788,1.7241,-1862,6,-10,0.0086,393.76,669.17,60.22,366.78,397.50,619.50,75.00,409.00,0.6287,49.81,0,0,0.0000,NOT_RUN,0,2084,1363,0,0,0,1862,0,0,0,0,-1.0000
30,0,1,0,NEGATIVE_PEAK,-24.7595,1.5512,-1804,-1,-9,0.1630,393.76,669.17,60.22,366.78,391.50,621.50,89.00,429.00,0.5383,47.73,0,0,0.0000,NOT_RUN,0,2019,1029,0,0,0,1804,0,0,0,0,-1.0000
31,0,1,0,NEGATIVE_PEAK,-25.0774,1.5520,-1656,-6,-9,0.1636,393.76,669.17,60.22,366.78,385.00,618.50,98.00,433.00,0.4835,51.42,0,0,0.0000,NOT_RUN,0,2066,1078,0,0,0,1656,0,0,0,0,-1.0000
32,0,1,0,NEGATIVE_PEAK,-22.6854,1.2860,-1322,-14,-9,0.1475,393.76,669.17,60.22,366.78,375.00,621.50,98.00,435.00,0.4896,51.23,0,0,0.0000,NOT_RUN,0,1554,961,0,0,0,1322,0,0,0,0,-1.0000
33,0,1,0,NEGATIVE_PEAK,-13.9425,1.5292,-760,-16,-13,0.0066,393.76,669.17,60.22,366.78,375.00,623.00,98.00,430.00,0.4931,49.84,0,0,0.0000,NOT_RUN,0,2193,877,0,0,0,760,0,0,0,0,-1.0000
34,0,1,0,NEGATIVE_PEAK,-17.7875,1.8113,-835,-20,-12,0.0659,393.76,669.17,60.22,366.78,368.50,627.00,97.00,430.00,0.4243,49.16,0,0,0.0000,NOT_RUN,0,2086,827,0,0,0,835,0,0,0,0,-1.0000
35,0,1,0,NEGATIVE_PEAK,-14.6539,1.5799,-643,-24,-10,0.0420,393.76,669.17,60.22,366.78,362.50,641.50,105.00,437.00,0.3833,41.75,0,0,0.0000,NOT_RUN,0,1632,751,0,0,0,643,0,0,0,0,-1.0000
36,0,1,0,NEGATIVE_PEAK,-12.8803,1.2347,-484,-28,-7,0.0785,393.76,669.17,60.22,366.78,360.00,660.00,100.00,432.00,0.3521,34.98,0,0,0.0000,NOT_RUN,0,1263,657,0,0,0,484,0,0,0,0,-1.0000
37,0,1,0,NEGATIVE_PEAK,-11.7230,1.0265,-388,-29,-3,0.0309,393.76,669.17,60.22,366.78,365.00,684.50,86.00,433.00,0.3778,32.59,0,0,0.0000,NOT_RUN,0,876,671,0,0,0,388,0,0,0,0,-1.0000
38,0,1,1,ACCEPT,16.2972,1.2658,600,-19,3,0.0117,375.95,686.38,60.22,366.78,371.50,703.50,83.00,427.00,0.6232,17.69,1,-2,1.4716,LOW_CONF,0,1164,734,11673,0,0,600,0,0,0,0,-1.0000
39,0,1,0,NEGATIVE_PEAK,-21.4769,1.5909,-1050,-4,5,0.1352,375.95,686.38,60.22,366.78,385.50,727.00,95.00,434.00,0.5201,41.73,0,0,0.0000,NOT_RUN,0,1540,989,0,0,0,1050,0,0,0,0,-1.0000
