frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,225.50,610.00,45.00,52.00,225.50,610.00,45.00,52.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2183,7116,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,26.3082,5.2000,104,-1,-2,0.5481,224.80,608.38,45.00,52.00,224.50,610.00,47.00,56.00,0.8891,1.65,1,0,3.0587,ACCEPT,0,146,2387,10653,0,0,104,0,0,0,0,0.5534
2,0,1,1,ACCEPT,27.2233,3.9273,216,-1,-2,0.3519,224.09,606.75,45.00,52.00,225.50,607.50,51.00,57.00,0.8050,1.59,1,0,3.1000,ACCEPT,0,246,2445,7364,0,0,216,0,0,0,0,0.5841
3,0,1,1,ACCEPT,22.5995,3.1636,174,-1,-3,0.1954,223.39,604.31,46.80,54.08,224.50,604.50,51.00,55.00,0.9023,1.13,1,1,2.9401,ACCEPT,0,207,2401,7108,0,0,174,0,0,0,0,0.6475
4,0,1,1,ACCEPT,20.7597,3.1857,223,0,-2,0.7354,223.39,602.62,48.67,56.24,224.00,601.50,52.00,53.00,0.8853,1.28,1,1,2.8711,ACCEPT,0,344,2337,6397,0,0,223,0,0,0,0,0.6785
5,0,1,1,ACCEPT,21.0445,3.0000,243,-1,-2,0.5514,222.63,600.88,48.67,56.24,222.50,599.50,51.00,51.00,0.8691,1.38,1,0,2.9894,ACCEPT,0,313,2312,10291,0,0,243,0,0,0,0,0.6785
6,0,1,1,ACCEPT,24.8550,4.1146,395,-2,-1,0.5038,221.12,600.00,48.67,56.24,222.50,599.00,51.00,52.00,0.8779,1.71,1,0,3.1372,ACCEPT,0,438,2373,15293,0,0,395,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,18.1768,2.8711,557,1,-1,0.9461,221.88,599.12,48.67,56.24,220.00,597.50,50.00,45.00,0.7489,2.48,1,0,3.0311,ACCEPT,0,1041,2410,17123,0,0,557,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,9.0147,1.0904,374,3,-2,0.1872,224.15,597.38,48.67,56.24,218.50,599.00,49.00,34.00,0.5003,5.88,1,0,2.8598,ACCEPT,0,1240,2549,13916,0,0,374,0,0,0,0,-1.0000
9,0,1,0,NEGATIVE_PEAK,-6.4833,1.0769,-182,-13,7,0.0385,224.15,597.38,48.67,56.24,219.00,600.50,52.00,19.00,0.2995,6.02,0,0,0.0000,NOT_RUN,0,966,2255,0,0,0,182,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,5.2441,1.0000,143,1,20,0.3287,224.91,614.88,48.67,56.24,216.00,598.00,46.00,16.00,0.2151,19.08,1,0,2.4531,ACCEPT,0,1124,2230,8738,0,0,143,0,0,0,0,-1.0000
11,0,1,0,NEGATIVE_PEAK,-5.6983,1.0211,-97,48,21,0.7835,224.91,614.88,48.67,56.24,214.50,596.50,45.00,21.00,0.2505,21.12,0,0,0.0000,NOT_RUN,0,409,1554,0,0,0,97,0,0,0,0,-1.0000
12,0,1,0,NEGATIVE_PEAK,-6.1738,1.1444,-103,48,21,0.3495,224.91,614.88,48.67,56.24,213.50,596.00,45.00,22.00,0.2383,22.05,0,0,0.0000,NOT_RUN,0,380,1724,0,0,0,103,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,6.3581,1.0412,101,20,11,0.4653,240.06,624.50,48.67,56.24,213.00,594.50,46.00,23.00,0.0542,40.40,1,0,3.0007,ACCEPT,0,404,1696,20804,0,0,101,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,9.1362,1.1278,300,1,1,0.8200,240.82,625.38,48.67,56.24,212.00,592.50,48.00,23.00,0.0355,43.72,1,0,3.0578,ACCEPT,0,991,1558,25279,0,0,300,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,12.8177,1.6571,290,0,2,0.6759,240.82,627.12,48.67,56.24,211.00,591.00,48.00,26.00,0.0238,46.84,1,0,3.0921,ACCEPT,0,647,1503,25498,0,0,290,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,15.6702,2.2889,309,0,1,0.9061,240.82,628.00,48.67,56.24,209.50,590.00,47.00,24.00,0.0091,49.24,1,0,3.0963,ACCEPT,0,546,1544,24145,0,0,309,0,0,0,0,-1.0000
