frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,200.00,466.00,44.00,40.00,200.00,466.00,44.00,40.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3780,5047,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,44.5721,7.7500,124,-1,-7,0.1048,199.31,461.62,44.00,40.00,199.00,462.00,46.00,42.00,0.9110,0.49,1,0,3.3084,ACCEPT,0,83,3541,4535,0,0,124,0,0,0,0,0.5371
2,0,1,1,ACCEPT,23.8159,4.6667,112,0,-7,0.1518,199.31,457.25,44.00,40.00,199.50,459.00,45.00,42.00,0.8981,1.76,1,0,3.2206,ACCEPT,0,220,3539,8476,0,0,112,0,0,0,0,0.5660
3,0,1,1,ACCEPT,14.8980,2.8462,185,-1,-5,0.0378,198.62,454.12,44.00,40.00,198.50,455.50,45.00,45.00,0.8691,1.38,1,0,2.9925,ACCEPT,0,370,3723,6718,0,0,185,0,0,0,0,0.5807
4,0,1,1,ACCEPT,9.5248,1.0364,114,0,-11,0.0965,198.62,447.25,44.00,40.00,199.00,452.50,46.00,45.00,0.7481,5.26,1,0,2.9044,ACCEPT,0,322,4413,5657,0,0,114,0,0,0,0,0.6002
5,0,1,1,ACCEPT,10.6912,1.8246,104,0,-5,0.2788,198.62,444.12,44.00,40.00,198.50,447.00,47.00,46.00,0.8141,2.88,1,0,2.8947,ACCEPT,0,249,4154,4897,0,0,104,0,0,0,0,0.6114
6,0,1,1,ACCEPT,5.9194,1.1224,55,-4,0,0.2545,195.88,444.12,44.00,40.00,196.50,445.00,47.00,46.00,0.8141,1.08,1,0,3.3101,ACCEPT,0,243,4119,5141,0,0,55,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,7.4222,1.4727,81,-2,-6,0.6790,194.50,440.38,44.00,40.00,197.00,442.00,50.00,46.00,0.7652,2.98,1,0,3.3256,ACCEPT,0,362,3539,6340,0,0,81,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,6.4097,1.2787,78,-4,-2,0.3205,191.75,439.12,44.00,40.00,193.00,439.00,48.00,46.00,0.7971,1.26,1,0,3.3862,ACCEPT,0,296,3591,7096,0,0,78,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,8.3937,1.2245,120,-3,-5,0.3417,189.69,436.00,44.00,40.00,194.00,435.00,52.00,46.00,0.7268,4.43,1,0,3.3949,ACCEPT,0,344,3211,6072,0,0,120,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,9.9341,1.5667,141,-3,-3,0.0638,187.62,434.12,44.00,40.00,191.00,432.00,50.00,46.00,0.7538,3.99,1,0,3.4008,ACCEPT,0,352,3393,6990,0,0,141,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,9.0560,1.5446,156,-3,-2,0.2051,185.56,432.88,44.00,40.00,189.50,431.00,51.00,46.00,0.7373,4.36,1,0,3.4210,ACCEPT,0,477,3545,6184,0,0,156,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,10.4896,1.6634,168,-3,-3,0.0655,183.50,431.00,44.00,40.00,188.00,428.50,56.00,45.00,0.6984,5.15,1,0,3.3457,ACCEPT,0,400,3105,7117,0,0,168,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,13.0602,2.4730,183,-3,-2,0.2350,181.44,429.75,44.00,40.00,186.00,427.00,54.00,46.00,0.7085,5.33,1,0,3.2462,ACCEPT,0,372,2667,6788,0,0,183,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,14.2120,2.4937,197,-1,-2,0.7310,180.75,428.50,44.00,40.00,185.50,426.50,55.00,45.00,0.7111,5.15,1,0,3.1652,ACCEPT,0,427,2391,6466,0,0,197,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,13.4589,2.6765,182,-3,-2,0.2967,178.69,427.25,44.00,40.00,183.50,425.50,57.00,45.00,0.6862,5.12,1,0,3.2702,ACCEPT,0,362,2784,6461,0,0,182,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,12.8393,2.5753,188,-3,1,0.2766,176.62,427.88,44.00,40.00,182.50,425.50,59.00,47.00,0.6347,6.34,1,0,3.3442,ACCEPT,0,383,2352,8982,0,0,188,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,9.7303,1.6759,181,-4,1,0.0829,173.88,428.50,44.00,40.00,179.50,427.50,55.00,43.00,0.7405,5.71,1,0,3.2785,ACCEPT,0,649,2410,7301,0,0,181,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,9.8592,1.7157,175,-4,4,0.3486,171.12,431.00,44.00,40.00,178.00,430.00,58.00,46.00,0.6597,6.95,1,0,3.3852,ACCEPT,0,545,2345,6589,0,0,175,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,10.4705,1.5143,159,-5,5,0.4465,167.69,434.12,44.00,40.00,172.50,434.50,53.00,45.00,0.7289,4.83,1,0,3.2360,ACCEPT,0,586,2253,6807,0,0,159,0,0,0,0,-1.0000
