frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,584.00,55.00,46.00,68.00,584.00,55.00,46.00,68.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,1347,32767,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,36.0229,4.2544,719,15,21,0.0570,594.78,77.31,46.00,68.00,595.00,78.00,46.00,68.00,0.9708,0.72,1,0,3.2790,ACCEPT,0,709,1483,32767,0,0,719,0,0,0,0,0.9599
2,0,1,1,ACCEPT,19.1422,2.3063,512,14,22,0.0742,604.84,100.69,46.00,68.00,604.00,102.00,46.00,70.00,0.9286,1.56,1,0,3.1481,ACCEPT,0,767,2108,32767,0,0,512,0,0,0,0,0.9628
3,0,1,1,ACCEPT,14.9314,1.7689,444,14,22,0.0293,614.91,124.06,46.00,68.00,615.00,127.00,48.00,70.00,0.8811,2.94,1,0,3.1415,ACCEPT,0,793,2437,23133,0,0,444,0,0,0,0,0.9656
4,0,1,1,ACCEPT,13.8142,1.7191,404,13,24,0.1337,624.25,149.56,46.00,68.00,623.00,152.50,48.00,69.00,0.8718,3.19,1,0,3.1684,ACCEPT,0,779,2750,23798,0,0,404,0,0,0,0,0.9674
5,0,1,1,ACCEPT,14.2943,1.7852,457,13,24,0.1225,633.59,175.06,46.00,68.00,631.00,179.50,48.00,71.00,0.7922,5.14,1,0,3.2256,ACCEPT,0,830,2378,32767,0,0,457,0,0,0,0,0.9689
6,0,1,1,ACCEPT,12.7709,1.5793,518,9,25,0.0598,640.06,201.62,46.00,68.00,639.50,205.00,45.00,70.00,0.8859,3.42,1,0,3.2732,ACCEPT,0,973,2282,29472,0,0,518,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,11.8648,1.6375,393,11,25,0.0662,647.97,228.19,46.00,68.00,646.00,233.00,46.00,70.00,0.8025,5.20,1,0,3.2799,ACCEPT,0,977,1834,29021,0,0,393,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,12.2868,1.6738,390,9,26,0.1462,654.44,255.81,46.00,68.00,653.50,260.50,43.00,71.00,0.8211,4.78,1,0,3.3313,ACCEPT,0,884,1886,26651,0,0,390,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,11.0288,1.3322,393,10,27,0.0483,661.62,284.50,46.00,68.00,660.50,291.00,45.00,70.00,0.7914,6.60,1,0,3.5011,ACCEPT,0,1016,2796,24387,0,0,393,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,10.6344,1.4784,411,8,29,0.1046,667.38,315.31,46.00,68.00,667.00,322.50,46.00,69.00,0.7982,7.20,1,0,3.4804,ACCEPT,0,1053,2600,22470,0,0,411,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,11.6755,1.3117,425,9,31,0.1082,673.84,348.25,46.00,68.00,674.50,355.00,47.00,68.00,0.7986,6.78,1,0,3.5471,ACCEPT,0,1116,2995,17696,0,0,425,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,11.3111,1.3552,496,5,30,0.0423,677.44,380.12,46.00,68.00,679.00,388.00,48.00,68.00,0.7464,8.03,1,0,3.5476,ACCEPT,0,1371,2802,22839,0,0,496,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,11.8593,1.3341,555,6,30,0.0306,681.75,412.00,46.00,68.00,684.00,421.50,50.00,65.00,0.6917,9.76,1,0,3.5394,ACCEPT,0,1520,1110,26868,0,0,555,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,11.2123,1.5053,429,2,31,0.2051,683.19,444.94,46.00,68.00,686.00,455.00,52.00,64.00,0.6627,10.45,1,0,3.5236,ACCEPT,0,1212,1306,26996,0,0,429,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,11.6141,1.5645,449,1,31,0.1804,683.91,477.88,46.00,68.00,687.00,487.00,54.00,64.00,0.6594,9.64,1,0,3.5137,ACCEPT,0,1224,1635,25080,0,0,449,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,11.2871,1.4868,449,-2,30,0.0290,682.47,509.75,46.00,68.00,686.00,519.00,56.00,64.00,0.6365,9.90,1,0,3.2920,ACCEPT,0,1013,1049,27866,0,0,449,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,9.9455,1.4582,401,-3,30,0.0948,680.31,541.62,46.00,68.00,682.50,550.00,59.00,64.00,0.6232,8.66,1,0,3.4782,ACCEPT,0,1611,1521,21338,0,0,401,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,11.3874,1.6908,350,-5,29,0.2714,676.72,572.44,46.00,68.00,678.50,580.50,61.00,63.00,0.6103,8.26,1,0,3.4766,ACCEPT,0,939,2740,13792,0,0,350,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,11.9084,1.5431,358,-7,30,0.3128,671.69,604.31,46.00,68.00,673.50,610.50,61.00,63.00,0.6431,6.45,1,0,3.4158,ACCEPT,0,984,3314,11195,0,0,358,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,11.5513,1.5641,366,-8,28,0.6011,665.94,634.06,46.00,68.00,667.50,639.50,63.00,63.00,0.6375,5.66,1,0,3.4426,ACCEPT,0,1207,2935,12072,0,0,366,0,0,0,0,0.9836
21,0,1,1,ACCEPT,12.4217,1.5780,344,-8,27,0.4186,660.19,662.75,46.00,68.00,661.50,667.50,63.00,61.00,0.6509,4.93,1,0,3.5569,ACCEPT,0,878,2178,14936,0,0,344,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,13.9595,1.9314,394,-9,25,0.2208,653.72,689.31,46.00,68.00,654.00,693.50,64.00,61.00,0.6516,4.20,1,0,3.5713,ACCEPT,0,889,1883,16792,0,0,394,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,18.0099,2.4390,500,-9,22,0.0260,647.25,712.69,46.00,68.00,647.50,716.50,63.00,59.00,0.6570,3.82,1,0,3.5440,ACCEPT,0,1004,1416,18814,0,0,500,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,19.2296,2.4310,581,-7,19,0.1618,642.22,732.88,46.00,68.00,642.50,737.00,63.00,58.00,0.6485,4.13,1,0,3.5663,ACCEPT,0,1125,1056,19284,0,0,581,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,22.6882,2.9530,691,-7,18,0.1027,637.19,752.00,46.00,68.00,638.00,756.00,62.00,58.00,0.6578,4.08,1,0,3.5059,ACCEPT,0,1081,405,24554,0,0,691,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,23.0974,2.7599,770,-6,18,0.1351,632.88,771.12,46.00,68.00,633.50,774.00,61.00,56.00,0.6492,2.94,1,0,3.4559,ACCEPT,0,1140,939,17466,0,0,770,0,0,0,0,-1.0000
27,0,1,1,ACCEPT,24.5279,2.5760,729,-6,18,0.1701,628.56,790.25,46.00,68.00,629.50,793.50,59.00,55.00,0.6583,3.38,1,0,3.3767,ACCEPT,0,1313,2018,9821,0,0,729,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,25.0687,2.5181,627,-6,18,0.1372,624.25,809.38,46.00,68.00,625.50,812.00,61.00,54.00,0.6308,2.91,1,0,3.2040,ACCEPT,0,972,1647,10280,0,0,627,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,25.7277,2.6960,612,-4,18,0.1683,621.38,828.50,46.00,68.00,621.50,830.50,59.00,53.00,0.6387,2.00,1,0,3.3897,ACCEPT,0,788,1339,10968,0,0,612,0,0,0,0,-1.0000
30,0,1,1,ACCEPT,22.5661,3.1554,609,-4,16,0.1675,618.50,845.50,46.00,68.00,618.50,848.50,57.00,51.00,0.6359,3.00,1,0,3.1579,ACCEPT,0,880,1211,13487,0,0,609,0,0,0,0,-1.0000
31,0,1,1,ACCEPT,23.0827,2.7378,783,-5,16,0.1481,614.91,862.50,44.23,65.38,615.00,865.50,56.00,51.00,0.6459,3.00,1,-1,3.1494,ACCEPT,0,1126,1194,12468,0,0,783,0,0,0,0,-1.0000
32,0,1,1,ACCEPT,27.4039,2.7464,953,-4,16,0.0934,612.16,878.88,44.23,65.38,612.00,882.50,56.00,49.00,0.6248,3.63,1,0,3.2592,ACCEPT,0,1526,763,14330,0,0,953,0,0,0,0,-1.0000
