frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,367.00,198.00,104.00,128.00,367.00,198.00,104.00,128.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2449,23488,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,27.5600,4.1298,1177,-2,1,0.6984,363.75,200.00,104.00,128.00,366.00,203.50,106.00,137.00,0.8958,4.16,1,0,2.8691,ACCEPT,0,1288,2218,25869,0,0,1177,0,0,0,0,0.9581
2,0,1,1,ACCEPT,13.8011,1.7442,757,1,4,0.5363,365.38,208.00,104.00,128.00,372.00,214.00,106.00,140.00,0.8093,8.94,1,0,2.7038,ACCEPT,0,1360,2236,25524,0,0,757,0,0,0,0,0.9628
3,0,1,1,ACCEPT,11.6176,1.0635,653,-1,5,0.0153,363.75,218.00,104.00,128.00,371.50,222.00,107.00,136.00,0.8150,8.72,1,0,2.5345,ACCEPT,0,1516,2074,22551,0,0,653,0,0,0,0,0.9658
4,0,1,1,ACCEPT,13.4887,1.8889,748,-4,11,0.0508,357.25,240.00,104.00,128.00,370.00,232.00,102.00,132.00,0.6984,15.05,1,0,2.6155,ACCEPT,0,1383,1817,22429,0,0,748,0,0,0,0,0.9693
5,0,1,1,ACCEPT,14.2735,2.3639,825,0,9,0.1588,357.25,258.00,104.00,128.00,374.00,243.50,108.00,131.00,0.5969,22.15,1,0,2.4287,ACCEPT,0,1564,2106,19231,0,0,825,0,0,0,0,0.9713
6,0,1,1,ACCEPT,12.9673,2.3988,794,1,5,0.2154,358.88,268.00,104.00,128.00,369.00,257.50,98.00,123.00,0.7007,14.59,1,0,2.4827,ACCEPT,0,1718,2143,19745,0,0,794,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,7.9398,1.2319,563,2,2,0.6767,362.12,272.00,104.00,128.00,367.50,265.00,99.00,120.00,0.8065,8.83,1,0,2.8547,ACCEPT,0,1868,2077,18516,0,0,563,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,7.8159,1.0694,663,-1,2,0.4238,360.50,276.00,104.00,128.00,367.50,269.00,101.00,122.00,0.7845,9.90,1,0,2.7763,ACCEPT,0,2223,1899,20895,0,0,663,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,7.9248,1.2436,730,-2,9,0.1493,357.25,294.00,100.00,123.08,368.50,273.00,101.00,128.00,0.5866,23.82,1,-1,3.0348,ACCEPT,0,2654,2053,17497,0,0,730,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,10.2135,1.7256,830,2,5,0.6169,360.38,303.61,100.00,123.08,370.00,280.00,102.00,140.00,0.5896,25.50,1,0,2.6940,ACCEPT,0,2284,2218,15569,0,0,830,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,11.6766,1.7281,928,-3,7,0.1045,355.69,317.06,100.00,123.08,366.50,290.00,101.00,138.00,0.5470,29.14,1,0,2.8919,ACCEPT,0,2343,1928,14564,0,0,928,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,13.6834,2.5542,1060,-3,4,0.1094,351.00,324.75,100.00,123.08,364.00,300.50,104.00,135.00,0.5479,27.51,1,0,2.8385,ACCEPT,0,2309,1881,13441,0,0,1060,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,10.6965,1.5326,846,-4,1,0.3723,344.75,326.67,100.00,123.08,354.00,306.00,96.00,126.00,0.6070,22.65,1,0,2.7098,ACCEPT,0,2558,1676,13804,0,0,846,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,15.3723,2.2500,1233,-3,2,0.4185,340.06,330.52,100.00,123.08,350.50,321.00,97.00,108.00,0.6943,14.12,1,0,2.8439,ACCEPT,0,2228,1545,15628,0,0,1233,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,16.6535,2.1957,1324,-1,0,0.9056,338.50,330.52,100.00,123.08,344.00,333.50,96.00,127.00,0.8547,6.26,1,0,2.6430,ACCEPT,0,2424,1608,14840,0,0,1324,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,17.0881,2.1699,1341,-1,4,0.2319,336.94,338.20,100.00,123.08,343.00,340.50,92.00,127.00,0.8523,6.48,1,0,2.5037,ACCEPT,0,2490,1465,13354,0,0,1341,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,19.0477,2.7897,1353,-3,5,0.1781,332.25,347.81,100.00,123.08,338.00,346.00,92.00,124.00,0.8630,6.03,1,0,2.5071,ACCEPT,0,2392,1297,13703,0,0,1353,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,18.8535,2.5599,1303,-5,4,0.3070,324.44,355.50,100.00,123.08,333.00,346.00,92.00,120.00,0.7229,12.79,1,0,2.4989,ACCEPT,0,2561,1220,13114,0,0,1303,0,0,0,0,-1.0000
