frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,530.50,632.00,89.00,70.00,530.50,632.00,89.00,70.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2383,26025,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,32.3970,4.5782,673,0,0,1.0000,530.50,632.00,89.00,70.00,525.50,628.50,85.00,73.00,0.8129,6.10,1,0,3.2859,ACCEPT,0,784,2177,32767,0,0,673,0,0,0,0,0.9258
2,0,1,1,ACCEPT,14.5179,1.7119,505,0,0,1.0000,530.50,632.00,89.00,70.00,528.00,628.50,80.00,73.00,0.8205,4.30,1,0,2.9037,ACCEPT,0,1164,1913,32767,0,0,505,0,0,0,0,0.9232
3,0,1,1,ACCEPT,15.8035,1.9164,573,1,0,0.9878,531.89,632.00,89.00,70.00,523.50,627.50,87.00,71.00,0.7346,9.52,1,0,3.4207,ACCEPT,0,1181,1985,32767,0,0,573,0,0,0,0,0.9223
4,0,1,1,ACCEPT,15.8037,2.3375,741,0,0,1.0000,531.89,632.00,89.00,70.00,524.00,628.00,86.00,72.00,0.7525,8.85,1,0,3.2768,ACCEPT,0,1554,1831,22622,0,0,741,0,0,0,0,0.9214
5,0,1,1,ACCEPT,13.7983,1.9130,704,1,1,0.9489,533.28,633.09,89.00,70.00,526.50,628.50,89.00,73.00,0.7613,8.19,1,0,2.8659,ACCEPT,0,1618,1605,16349,0,0,704,0,0,0,0,0.9218
6,0,1,1,ACCEPT,12.1905,1.8261,630,0,1,0.9238,533.28,634.19,92.56,72.80,526.00,628.00,94.00,74.00,0.7304,9.56,1,1,2.9178,ACCEPT,0,1657,1666,15776,0,0,630,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,12.9219,2.0727,713,0,1,0.9958,533.28,635.33,92.56,72.80,527.00,629.50,96.00,77.00,0.7549,8.57,1,0,3.1185,ACCEPT,0,2002,1564,18086,0,0,713,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,11.0926,1.7097,689,0,1,0.9260,533.28,636.47,92.56,72.80,531.00,630.00,100.00,78.00,0.7821,6.86,1,0,3.1792,ACCEPT,0,2265,1384,22799,0,0,689,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,10.5066,1.7431,753,0,1,0.9535,533.28,637.61,92.56,72.80,537.00,629.50,86.00,77.00,0.7474,8.92,1,0,3.2126,ACCEPT,0,2899,1102,24105,0,0,753,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,9.9076,1.4753,686,-1,-2,0.7464,531.84,635.33,92.56,72.80,539.00,630.50,90.00,75.00,0.7567,8.64,1,0,3.3774,ACCEPT,0,2903,871,27681,0,0,686,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,9.2064,1.2379,666,0,1,0.9054,531.84,636.47,92.56,72.80,538.50,632.00,91.00,70.00,0.7687,8.02,1,0,3.2687,ACCEPT,0,3164,804,24761,0,0,666,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,9.9912,1.5206,663,0,0,1.0000,531.84,636.47,92.56,72.80,540.50,630.50,93.00,71.00,0.7114,10.52,1,0,3.3453,ACCEPT,0,3059,685,23644,0,0,663,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,11.4309,1.7694,798,0,0,1.0000,531.84,636.47,92.56,72.80,540.50,630.00,93.00,78.00,0.7076,10.81,1,0,3.2654,ACCEPT,0,3276,633,23848,0,0,798,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,13.3401,2.1670,960,0,0,1.0000,531.84,636.47,92.56,72.80,541.50,627.00,93.00,74.00,0.6397,13.53,1,0,3.0480,ACCEPT,0,3367,735,25164,0,0,960,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,14.6810,2.2975,1089,0,0,1.0000,531.84,636.47,92.56,72.80,542.00,628.00,94.00,72.00,0.6486,13.23,1,0,3.1297,ACCEPT,0,3362,668,26377,0,0,1089,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,17.4422,2.8326,1337,0,0,1.0000,531.84,636.47,92.56,72.80,542.50,628.50,95.00,73.00,0.6521,13.31,1,0,3.1874,ACCEPT,0,3567,584,29992,0,0,1337,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,20.5061,4.1436,1645,0,0,1.0000,531.84,636.47,92.56,72.80,542.00,629.50,94.00,67.00,0.6701,12.32,1,0,3.2833,ACCEPT,0,3602,488,29933,0,0,1645,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,22.8725,4.4804,1828,0,0,1.0000,531.84,636.47,92.56,72.80,542.50,629.50,93.00,69.00,0.6641,12.74,1,0,3.3115,ACCEPT,0,3591,541,27372,0,0,1828,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,23.9299,4.7819,1951,0,0,1.0000,531.84,636.47,92.56,72.80,542.50,630.00,93.00,70.00,0.6735,12.47,1,0,3.2827,ACCEPT,0,3634,485,25928,0,0,1951,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,24.5308,4.3481,1961,0,0,1.0000,531.84,636.47,92.56,72.80,542.00,630.50,94.00,71.00,0.6908,11.79,1,0,3.3421,ACCEPT,0,3549,461,24871,0,0,1961,0,0,0,0,0.9437
21,0,1,1,ACCEPT,20.5474,3.5522,1634,-1,1,0.9486,530.39,637.61,92.56,72.80,541.50,630.50,95.00,71.00,0.6591,13.19,1,0,3.1193,ACCEPT,0,3355,561,22692,0,0,1634,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,17.0171,2.6012,1298,1,-1,0.9599,531.84,636.47,96.26,75.71,542.50,631.50,95.00,71.00,0.7067,11.76,1,1,2.7810,ACCEPT,0,3212,505,21859,0,0,1298,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,14.2903,1.7055,1112,-1,1,0.9559,530.33,637.65,96.26,75.71,543.00,630.00,96.00,76.00,0.6402,14.80,1,0,2.6924,ACCEPT,0,3351,465,22708,0,0,1112,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,12.1122,1.6042,916,1,-1,0.8548,531.84,636.47,96.26,75.71,544.00,630.00,96.00,70.00,0.6609,13.78,1,0,2.3336,ACCEPT,0,3706,442,22574,0,0,916,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,11.4573,1.5432,875,0,1,0.9966,531.84,637.65,96.26,75.71,547.50,629.50,97.00,73.00,0.5951,17.66,1,0,2.3222,ACCEPT,0,3836,421,22514,0,0,875,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,10.9542,1.6024,790,-1,-2,0.7684,530.33,635.29,96.26,75.71,550.00,624.50,94.00,81.00,0.5201,22.44,1,0,2.1730,ACCEPT,0,3810,572,22854,0,0,790,0,0,0,0,-1.0000
27,0,1,1,ACCEPT,11.0501,1.6631,785,0,0,1.0000,530.33,635.29,92.56,72.80,550.00,629.50,96.00,69.00,0.5712,20.51,1,-1,2.5280,ACCEPT,0,3681,460,21782,0,0,785,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,13.3173,1.8362,852,0,1,0.9214,530.33,636.43,92.56,72.80,549.50,630.00,97.00,74.00,0.5720,20.22,1,0,2.6233,ACCEPT,0,3492,348,19398,0,0,852,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,13.8890,2.0565,837,0,1,0.9630,530.33,637.57,92.56,72.80,552.50,631.50,93.00,77.00,0.5376,22.99,1,0,2.6062,ACCEPT,0,3152,366,18863,0,0,837,0,0,0,0,-1.0000
30,0,1,1,ACCEPT,15.3305,2.3571,858,0,0,1.0000,530.33,637.57,92.56,72.80,552.50,631.50,93.00,75.00,0.5367,22.99,1,0,2.7575,ACCEPT,0,3107,467,18096,0,0,858,0,0,0,0,-1.0000
31,0,1,1,ACCEPT,16.4901,2.6825,845,0,1,0.9503,530.33,638.71,92.56,72.80,551.00,630.50,96.00,77.00,0.5323,22.24,1,0,2.8216,ACCEPT,0,2974,481,17708,0,0,845,0,0,0,0,-1.0000
32,0,1,1,ACCEPT,15.6263,2.8151,746,0,1,0.8566,530.33,639.85,92.56,72.80,553.00,631.50,88.00,79.00,0.5006,24.16,1,0,2.8105,ACCEPT,0,2845,513,19290,0,0,746,0,0,0,0,-1.0000
33,0,1,1,ACCEPT,15.4325,3.0539,736,-1,2,0.6019,528.88,642.13,92.56,72.80,552.50,634.00,87.00,80.00,0.4919,24.98,1,0,2.6309,ACCEPT,0,2844,498,19444,0,0,736,0,0,0,0,-1.0000
34,0,1,1,ACCEPT,15.3409,2.4478,727,-1,2,0.4828,527.44,644.41,92.56,72.80,553.50,630.50,91.00,75.00,0.4097,29.54,1,0,2.5635,ACCEPT,0,2867,503,18164,0,0,727,0,0,0,0,-1.0000
35,0,1,1,ACCEPT,16.3094,2.5292,736,0,3,0.4280,527.44,647.84,92.56,72.80,553.50,632.50,91.00,75.00,0.3962,30.24,1,0,2.4912,ACCEPT,0,2818,457,15923,0,0,736,0,0,0,0,-1.0000
36,0,1,1,ACCEPT,16.3319,3.0684,718,-1,2,0.6072,525.99,650.12,92.56,72.80,552.50,638.50,93.00,85.00,0.4378,28.94,1,0,2.5493,ACCEPT,0,2727,335,16386,0,0,718,0,0,0,0,-1.0000
37,0,1,1,ACCEPT,15.2981,2.7714,679,-1,2,0.5744,524.55,652.40,92.56,72.80,554.50,644.00,89.00,82.00,0.4266,31.11,1,0,2.5312,ACCEPT,0,2783,348,16095,0,0,679,0,0,0,0,-1.0000
38,0,1,1,ACCEPT,13.5743,2.5882,616,-1,2,0.5276,523.10,654.68,92.56,72.80,551.50,647.00,95.00,80.00,0.4564,29.42,1,0,2.4786,ACCEPT,0,2797,349,19084,0,0,616,0,0,0,0,-1.0000
39,0,1,1,ACCEPT,10.7288,1.9422,538,-1,2,0.8680,521.66,656.96,89.00,70.00,551.00,647.00,96.00,84.00,0.4209,30.99,1,-1,2.1650,ACCEPT,0,3002,383,19898,0,0,538,0,0,0,0,-1.0000
40,0,1,1,ACCEPT,10.2147,1.7037,552,0,1,0.9402,521.66,658.05,89.00,70.00,551.00,650.50,100.00,81.00,0.4470,30.30,1,-1,1.9478,LOW_CONF,0,3163,351,21100,0,0,552,0,0,0,0,0.9651
41,0,1,1,ACCEPT,8.7130,1.4475,469,-1,1,0.9382,520.27,659.15,89.00,70.00,553.00,652.00,98.00,78.00,0.4140,33.51,1,-2,1.8810,LOW_CONF,0,3171,407,19340,0,0,469,0,0,0,0,-1.0000
42,0,1,1,ACCEPT,9.1373,1.6100,483,1,-1,0.8737,521.66,658.05,89.00,70.00,554.50,649.00,95.00,82.00,0.3937,34.07,1,-2,1.5820,LOW_CONF,0,3131,385,19936,0,0,483,0,0,0,0,-1.0000
43,0,1,1,ACCEPT,8.7151,1.4844,475,1,0,0.9979,523.05,658.05,89.00,70.00,559.00,653.50,94.00,85.00,0.3763,36.24,1,13,1.8381,MAX_STEP,0,3148,354,20306,0,0,475,0,0,0,0,-1.0000
44,0,1,1,ACCEPT,10.5751,1.4436,550,1,0,0.9909,524.44,658.05,89.00,70.00,559.00,652.50,92.00,87.00,0.3795,35.01,1,-1,1.5571,LOW_CONF,0,2891,374,18972,0,0,550,0,0,0,0,-1.0000
45,0,1,1,ACCEPT,8.4631,1.2588,428,1,-1,0.9393,525.83,656.96,89.00,70.00,565.00,654.00,92.00,82.00,0.3529,39.28,1,-1,1.2211,LOW_CONF,0,2876,395,15772,0,0,428,0,0,0,0,-1.0000
46,0,1,1,ACCEPT,10.4350,1.9121,457,-1,0,0.9081,524.44,656.96,89.00,70.00,566.50,652.00,81.00,86.00,0.2949,42.35,1,-10,2.0155,MAX_STEP,0,2553,355,16035,0,0,457,0,0,0,0,-1.0000
47,0,1,1,ACCEPT,12.7918,1.7746,504,0,0,1.0000,524.44,656.96,89.00,70.00,569.00,650.00,78.00,88.00,0.2629,45.10,1,-1,1.6002,LOW_CONF,0,2426,518,15064,0,0,504,0,0,0,0,-1.0000
48,0,1,1,ACCEPT,11.2930,1.6751,464,0,1,0.9763,524.44,658.05,85.58,67.31,568.50,643.50,73.00,83.00,0.2204,46.40,1,-1,2.1310,ACCEPT,0,2408,823,9495,0,0,464,0,0,0,0,-1.0000
49,0,1,1,ACCEPT,10.4082,1.6895,419,0,1,0.9761,524.44,659.11,85.58,67.31,570.50,637.50,73.00,77.00,0.1731,50.88,1,0,2.5714,ACCEPT,0,2169,790,9133,0,0,419,0,0,0,0,-1.0000
50,0,1,1,ACCEPT,9.9210,1.8871,351,-1,0,0.9544,523.10,659.11,85.58,67.31,572.00,637.00,56.00,70.00,0.1176,53.66,1,0,2.7313,ACCEPT,0,2215,710,9374,0,0,351,0,0,0,0,-1.0000
51,0,1,1,ACCEPT,8.7932,1.7748,268,0,0,1.0000,523.10,659.11,85.58,67.31,570.50,638.00,59.00,78.00,0.1413,51.89,1,0,3.2092,ACCEPT,0,2044,784,8478,0,0,268,0,0,0,0,-1.0000
52,0,1,1,ACCEPT,7.6465,1.4765,220,0,-1,0.9227,523.10,658.05,85.58,67.31,576.00,636.00,48.00,74.00,0.0782,57.31,1,0,3.3140,ACCEPT,0,1845,917,7106,0,0,220,0,0,0,0,-1.0000
53,0,1,1,ACCEPT,8.5998,1.7037,230,0,0,1.0000,523.10,658.05,85.58,67.31,576.00,633.50,46.00,69.00,0.0671,58.32,1,0,3.1289,ACCEPT,0,1661,803,6732,0,0,230,0,0,0,0,-1.0000
54,0,1,1,ACCEPT,11.4969,2.3308,310,-1,-1,0.9871,521.77,657.00,85.58,67.31,576.00,633.00,46.00,66.00,0.0594,59.31,1,0,3.0212,ACCEPT,0,1648,819,6840,0,0,310,0,0,0,0,-1.0000
55,0,1,1,ACCEPT,12.7244,2.4667,333,0,1,0.9970,521.77,658.05,85.58,67.31,579.00,630.00,38.00,66.00,0.0217,63.74,1,0,2.6512,ACCEPT,0,1438,805,7578,0,0,333,0,0,0,0,-1.0000
56,0,1,1,ACCEPT,13.9582,2.6536,406,0,0,1.0000,521.77,658.05,85.58,67.31,583.00,626.00,28.00,64.00,0.0000,69.12,1,0,2.7976,ACCEPT,0,1495,829,7978,0,0,406,0,0,0,0,-1.0000
57,0,1,1,ACCEPT,14.7040,2.5676,475,0,0,1.0000,521.77,658.05,82.29,64.72,583.50,623.00,23.00,62.00,0.0000,70.99,1,-1,2.7682,ACCEPT,0,1568,730,9094,0,0,475,0,0,0,0,-1.0000
58,0,1,1,ACCEPT,18.0571,2.6979,634,-1,0,0.9117,520.48,658.05,79.12,62.23,587.00,623.00,26.00,56.00,0.0000,75.19,1,-1,2.6356,ACCEPT,0,1942,673,7678,0,0,634,0,0,0,0,-1.0000
59,0,1,1,ACCEPT,21.1323,3.3093,642,1,1,0.9377,521.71,659.02,76.08,59.84,587.50,622.50,27.00,55.00,0.0000,75.25,1,-1,2.5369,ACCEPT,0,1753,823,6445,0,0,642,0,0,0,0,-1.0000
60,0,1,1,ACCEPT,15.8397,2.2571,474,-1,0,0.8671,520.52,659.02,76.08,59.84,587.50,622.00,25.00,52.00,0.0000,76.53,1,0,2.7875,ACCEPT,0,1776,692,5957,0,0,474,0,0,0,0,0.9276
61,0,1,1,ACCEPT,12.5620,1.7701,331,0,-1,0.9426,520.52,658.09,76.08,59.84,583.00,621.00,32.00,52.00,0.0000,72.65,1,0,2.5876,ACCEPT,0,1758,668,6279,0,0,331,0,0,0,0,-1.0000
62,0,1,1,ACCEPT,9.6452,1.4360,247,1,1,0.8704,521.71,659.02,76.08,59.84,584.50,620.00,23.00,48.00,0.0000,73.93,1,0,3.0608,ACCEPT,0,1982,616,6280,0,0,247,0,0,0,0,-1.0000
63,0,1,1,ACCEPT,8.8134,1.1854,179,1,0,0.8212,522.90,659.02,76.08,59.84,584.00,616.50,22.00,51.00,0.0000,74.44,1,0,3.4312,ACCEPT,0,1622,630,6812,0,0,179,0,0,0,0,-1.0000
64,0,1,1,ACCEPT,8.9342,1.1946,178,1,-1,0.8483,524.09,658.09,76.08,59.84,0.00,0.00,0.00,0.00,0.0000,841.27,1,0,3.4516,ACCEPT,0,1655,602,5965,0,0,178,0,0,0,0,-1.0000
65,0,1,1,ACCEPT,10.6251,1.5656,191,-1,0,0.9738,522.90,658.09,76.08,59.84,0.00,0.00,0.00,0.00,0.0000,840.54,1,0,2.7927,ACCEPT,0,1562,572,5928,0,0,191,0,0,0,0,-1.0000
66,0,1,1,ACCEPT,10.1243,1.7411,195,-1,0,0.9795,521.71,658.09,76.08,59.84,0.00,0.00,0.00,0.00,0.0000,839.80,1,0,2.6259,ACCEPT,0,1536,467,6627,0,0,195,0,0,0,0,-1.0000
