frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,95.00,174.00,60.00,48.00,95.00,174.00,60.00,48.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3406,8942,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,66.4024,16.6471,566,0,0,1.0000,95.00,174.00,60.00,48.00,95.50,174.00,59.00,48.00,0.9833,0.50,1,0,3.3600,ACCEPT,0,399,3201,9530,0,0,566,0,0,0,0,0.9148
2,0,1,1,ACCEPT,66.7877,16.1389,581,0,0,1.0000,95.00,174.00,60.00,48.00,95.00,174.50,58.00,49.00,0.9476,0.50,1,0,3.3610,ACCEPT,0,415,3004,9840,0,0,581,0,0,0,0,0.9157
3,0,1,1,ACCEPT,65.0011,13.8537,568,0,0,1.0000,95.00,174.00,60.00,48.00,95.00,174.50,58.00,49.00,0.9476,0.50,1,0,3.3396,ACCEPT,0,414,2813,10907,0,0,568,0,0,0,0,0.9160
4,0,1,1,ACCEPT,53.6229,7.8732,559,0,-1,0.9803,95.00,173.25,60.00,48.00,95.00,174.00,60.00,50.00,0.9600,0.75,1,0,3.1860,ACCEPT,0,436,2622,9733,0,0,559,0,0,0,0,0.9199
5,0,1,1,ACCEPT,40.0733,6.2667,470,0,0,1.0000,95.00,173.25,60.00,48.00,94.00,173.50,56.00,51.00,0.8819,1.03,1,0,3.1449,ACCEPT,0,401,2466,7754,0,0,470,0,0,0,0,0.9237
6,0,1,1,ACCEPT,34.3002,6.4310,373,-1,0,0.9866,94.06,173.25,60.00,48.00,94.00,173.00,56.00,48.00,0.9240,0.26,1,0,3.0760,ACCEPT,0,370,2356,7114,0,0,373,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,30.2851,5.5323,343,0,0,1.0000,94.06,173.25,60.00,48.00,92.00,172.00,56.00,48.00,0.8856,2.41,1,0,3.0765,ACCEPT,0,382,2264,7593,0,0,343,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,23.9022,3.8481,304,0,0,1.0000,94.06,173.25,60.00,48.00,89.00,172.50,58.00,47.00,0.8175,5.12,1,0,3.0374,ACCEPT,0,401,2214,8537,0,0,304,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,20.0819,2.3438,300,0,0,1.0000,94.06,173.25,60.00,48.00,87.50,172.50,59.00,45.00,0.7556,6.61,1,0,2.9504,ACCEPT,0,430,2127,10900,0,0,300,0,0,0,0,-1.0000
