frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,207.50,550.50,25.00,29.00,207.50,550.50,25.00,29.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,5046,4270,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,39.4998,5.1818,171,16,-5,0.1754,213.75,548.23,25.00,29.00,213.50,548.00,27.00,30.00,0.8951,0.34,1,0,3.2351,ACCEPT,0,134,4985,3378,0,0,171,0,0,0,0,0.9734
2,0,1,1,ACCEPT,27.1006,2.8723,135,19,-3,0.2222,221.17,546.88,25.00,29.00,220.00,546.00,26.00,30.00,0.8612,1.46,1,0,3.2336,ACCEPT,0,134,4700,4091,0,0,135,0,0,0,0,0.9765
3,0,1,1,ACCEPT,28.6921,3.5870,165,21,-5,0.2242,229.38,544.61,25.00,29.00,227.50,543.00,29.00,32.00,0.7760,2.47,1,0,3.2524,ACCEPT,0,197,4523,3484,0,0,165,0,0,0,0,0.9780
4,0,1,1,ACCEPT,30.6101,2.9839,185,17,-5,0.1351,236.02,542.34,25.00,29.00,235.00,541.50,26.00,29.00,0.8731,1.32,1,0,3.2600,ACCEPT,0,178,4065,3607,0,0,185,0,0,0,0,0.9794
5,0,1,1,ACCEPT,27.7537,2.5821,173,18,-2,0.1214,243.05,541.44,25.00,29.00,242.00,540.00,26.00,28.00,0.8364,1.78,1,0,3.2111,ACCEPT,0,203,3951,3088,0,0,173,0,0,0,0,0.9804
6,0,1,1,ACCEPT,25.4133,2.5254,149,18,-3,0.2148,250.08,540.08,25.00,29.00,249.50,539.00,25.00,28.00,0.8867,1.22,1,0,3.1312,ACCEPT,0,218,3815,3214,0,0,149,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,22.4162,2.4179,162,15,0,0.2037,255.94,540.08,25.00,29.00,255.50,539.00,25.00,28.00,0.8963,1.16,1,0,3.0502,ACCEPT,0,245,3567,3882,0,0,162,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,23.1979,2.2936,250,13,3,0.0480,261.02,541.44,25.00,29.00,261.00,540.00,26.00,32.00,0.8714,1.44,1,0,2.8989,ACCEPT,0,352,3537,3949,0,0,250,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,26.3883,2.7343,391,11,5,0.1304,265.31,543.70,25.00,29.00,263.50,542.50,25.00,29.00,0.8002,2.18,1,0,3.0690,ACCEPT,0,476,3440,3745,0,0,391,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,27.2013,2.2086,413,7,7,0.1622,268.05,546.88,24.04,27.88,266.50,545.50,25.00,29.00,0.8039,2.07,1,-1,2.8365,ACCEPT,0,439,3433,3736,0,0,413,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,30.1859,2.8471,484,5,13,0.0289,269.92,552.56,24.04,27.88,270.00,551.50,24.00,29.00,0.9222,1.07,1,0,2.9485,ACCEPT,0,481,3248,3366,0,0,484,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,30.2501,3.2857,437,5,18,0.0252,271.80,560.44,24.04,27.88,272.00,560.00,24.00,28.00,0.9532,0.48,1,0,3.0043,ACCEPT,0,381,3360,3053,0,0,437,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,28.4567,2.7037,438,6,22,0.1530,274.05,570.06,24.04,27.88,275.00,569.00,24.00,30.00,0.8606,1.43,1,0,3.2847,ACCEPT,0,416,3255,2872,0,0,438,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,24.0490,2.2484,362,9,19,0.1243,277.42,578.38,24.04,27.88,277.50,577.00,25.00,28.00,0.8729,1.38,1,0,3.0771,ACCEPT,0,399,3227,2985,0,0,362,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,23.9732,2.1742,337,7,25,0.1187,280.05,589.31,24.04,27.88,280.00,587.50,24.00,27.00,0.8729,1.81,1,0,3.2107,ACCEPT,0,378,3204,3044,0,0,337,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,23.6258,2.0833,325,1,27,0.0154,280.42,601.12,24.04,27.88,280.00,598.50,22.00,27.00,0.7601,2.66,1,0,3.2322,ACCEPT,0,369,3028,3083,0,0,325,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,22.6123,2.0299,339,4,25,0.1209,281.92,612.06,24.04,27.88,281.50,610.00,23.00,28.00,0.8278,2.11,1,0,3.1053,ACCEPT,0,384,2693,3494,0,0,339,0,0,0,0,-1.0000
