frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,262.50,304.50,79.00,33.00,262.50,304.50,79.00,33.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3521,25225,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,27.2695,3.4322,810,0,24,0.0123,262.50,316.88,79.00,33.00,264.00,315.50,82.00,35.00,0.8889,2.03,1,0,3.0581,ACCEPT,0,871,3506,18408,0,0,810,0,0,0,0,0.9687
2,0,1,1,ACCEPT,31.0514,4.2697,760,4,26,0.0053,267.44,330.28,79.00,33.00,269.00,332.00,86.00,36.00,0.8318,2.32,1,0,2.9462,ACCEPT,0,760,3478,16072,0,0,760,0,0,0,0,0.9716
3,0,1,1,ACCEPT,26.8009,2.5806,720,5,22,0.0736,273.61,341.62,79.00,33.00,274.00,342.50,82.00,33.00,0.9145,0.96,1,0,3.0869,ACCEPT,0,803,3017,17617,0,0,720,0,0,0,0,0.9738
4,0,1,1,ACCEPT,24.2116,2.8415,807,-1,18,0.0768,272.38,350.91,79.00,33.00,272.00,352.00,78.00,30.00,0.8976,1.16,1,0,2.9847,ACCEPT,0,898,2990,17663,0,0,807,0,0,0,0,0.9758
5,0,1,1,ACCEPT,46.0133,6.5707,1347,-2,-5,0.0386,269.91,348.33,79.00,33.00,268.50,348.50,81.00,33.00,0.9556,1.42,1,0,2.9500,ACCEPT,0,916,2641,17295,0,0,1347,0,0,0,0,0.9778
6,0,1,1,ACCEPT,27.5585,3.3007,977,-1,-6,0.0328,268.67,345.23,79.00,33.00,269.00,344.00,86.00,30.00,0.8413,1.28,1,0,2.9109,ACCEPT,0,1031,2123,19188,0,0,977,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,26.3193,2.2147,1083,2,-6,0.0609,271.14,342.14,79.00,33.00,272.50,340.50,85.00,33.00,0.8442,2.13,1,0,2.8794,ACCEPT,0,1650,1781,17872,0,0,1083,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,35.7999,4.5724,1294,6,-16,0.0495,278.55,333.89,79.00,33.00,277.50,334.00,81.00,30.00,0.8876,1.05,1,0,2.9285,ACCEPT,0,1247,1794,15973,0,0,1294,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,33.7710,4.7736,1413,-4,1,0.2187,273.61,334.41,79.00,33.00,275.00,335.00,80.00,32.00,0.9317,1.51,1,0,3.1138,ACCEPT,0,1314,2684,14819,0,0,1413,0,0,0,0,-1.0000
