frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,130.00,176.00,122.00,120.00,130.00,176.00,122.00,120.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,865,23576,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,32.2742,2.9831,352,-5,-2,0.3949,120.47,172.25,122.00,120.00,123.00,170.00,120.00,120.00,0.9244,3.39,1,0,2.9699,ACCEPT,0,367,801,25734,0,0,352,0,0,0,0,0.9660
2,0,1,1,ACCEPT,18.9742,2.1609,376,-4,0,0.5399,112.84,172.25,122.00,120.00,116.50,164.50,117.00,119.00,0.8289,8.57,1,0,2.4883,ACCEPT,0,641,901,27879,0,0,376,0,0,0,0,0.9729
3,0,1,1,ACCEPT,15.2877,1.9655,399,-5,1,0.2682,103.31,174.12,122.00,120.00,108.00,163.00,120.00,120.00,0.7733,12.07,1,0,2.3776,ACCEPT,0,742,921,28097,0,0,399,0,0,0,0,0.9761
4,0,1,1,ACCEPT,13.3537,1.6809,395,-4,0,0.4886,95.69,174.12,122.00,120.00,99.50,161.50,123.00,119.00,0.7645,13.19,1,0,2.6561,ACCEPT,0,932,1026,24005,0,0,395,0,0,0,0,0.9788
5,0,1,1,ACCEPT,12.7374,1.7511,387,-3,0,0.5168,89.97,174.12,122.00,120.00,94.00,160.50,128.00,121.00,0.7517,14.21,1,0,2.4697,ACCEPT,0,1004,1173,20862,0,0,387,0,0,0,0,0.9821
6,0,1,1,ACCEPT,10.8851,1.4265,398,-3,2,0.3568,84.25,177.88,126.88,124.80,84.50,162.00,125.00,120.00,0.7601,15.88,1,1,2.4339,ACCEPT,0,1293,1371,19843,0,0,398,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,9.7424,1.2689,387,-3,3,0.0026,78.30,183.73,126.88,124.80,78.50,170.00,125.00,124.00,0.7904,13.74,1,0,2.4678,ACCEPT,0,1413,1508,21904,0,0,387,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,9.6280,1.2085,481,-3,3,0.2599,72.34,189.59,126.88,124.80,72.50,176.00,121.00,126.00,0.7708,13.59,1,0,1.5049,LOW_CONF,0,1797,1625,25873,0,0,481,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,10.1214,1.2668,603,-2,3,0.0713,68.38,195.45,126.88,124.80,68.50,180.00,121.00,120.00,0.7431,15.45,1,-6,1.9091,MAX_STEP,0,2029,1847,26287,0,0,603,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,11.2293,1.2457,720,-2,3,0.2931,64.41,201.31,126.88,124.80,67.50,191.00,119.00,126.00,0.7993,10.77,1,-5,2.4535,MAX_STEP,0,2284,1959,26956,0,0,720,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,12.3932,1.2800,896,-2,1,0.7734,60.44,203.27,126.88,124.80,64.00,195.50,114.00,121.00,0.7953,8.54,1,-2,1.5832,LOW_CONF,0,2845,2111,25418,0,0,896,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,16.1693,1.8056,1282,1,2,0.4914,62.42,207.17,126.88,124.80,63.50,199.50,109.00,113.00,0.7564,7.75,1,-7,1.5163,MAX_STEP,0,3061,2398,22993,0,0,1282,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,16.3188,1.8820,1436,0,3,0.3196,62.42,213.03,117.31,115.38,65.00,207.50,104.00,111.00,0.8065,6.10,1,-2,2.1842,ACCEPT,0,3334,2305,22156,0,0,1436,0,0,0,0,-1.0000
