frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,186.50,324.00,231.00,76.00,186.50,324.00,231.00,76.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3640,12154,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,40.2762,5.4054,800,0,-2,0.6500,186.50,321.62,231.00,76.00,186.50,321.50,231.00,79.00,0.9620,0.12,1,0,3.2282,ACCEPT,0,703,3182,14118,0,0,800,0,0,0,0,0.9351
2,0,1,1,ACCEPT,45.9012,6.5260,1005,0,0,1.0000,186.50,321.62,231.00,76.00,186.50,321.50,231.00,79.00,0.9620,0.12,1,0,3.2331,ACCEPT,0,859,3109,14802,0,0,1005,0,0,0,0,0.9385
3,0,1,1,ACCEPT,35.0923,5.4398,903,0,-2,0.8206,186.50,319.25,231.00,76.00,186.00,317.00,232.00,74.00,0.9379,2.30,1,0,3.2118,ACCEPT,0,832,3084,13480,0,0,903,0,0,0,0,0.9424
4,0,1,1,ACCEPT,24.5126,3.9348,724,0,-2,0.6547,186.50,316.88,222.12,73.08,186.50,312.50,231.00,85.00,0.8267,4.38,1,-1,2.9948,ACCEPT,0,904,2970,13936,0,0,724,0,0,0,0,0.9320
5,0,1,1,ACCEPT,25.6019,3.8223,753,0,0,1.0000,186.50,316.88,222.12,73.08,186.50,312.50,231.00,85.00,0.8267,4.38,1,0,3.0956,ACCEPT,0,810,2992,12624,0,0,753,0,0,0,0,0.9490
6,0,1,1,ACCEPT,24.0632,4.2579,677,0,-2,0.8375,186.50,314.59,222.12,73.08,186.50,310.00,229.00,86.00,0.8242,4.59,1,0,2.9301,ACCEPT,0,786,3007,11408,0,0,677,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,20.2242,2.3640,565,1,-3,0.4460,189.97,311.17,222.12,73.08,188.00,305.50,226.00,85.00,0.8448,6.00,1,0,2.9562,ACCEPT,0,753,2935,10723,0,0,565,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,23.2670,3.3351,647,0,0,1.0000,189.97,311.17,222.12,73.08,188.00,305.50,226.00,85.00,0.8448,6.00,1,0,2.9721,ACCEPT,0,781,2924,10884,0,0,647,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,21.4702,2.9557,600,0,-2,0.8700,189.97,308.89,222.12,73.08,188.50,301.50,225.00,91.00,0.7926,7.54,1,0,2.9297,ACCEPT,0,814,2916,10538,0,0,600,0,0,0,0,-1.0000
