frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,412.00,578.50,176.00,145.00,412.00,578.50,176.00,145.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2145,17201,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,46.3790,8.6944,313,-1,2,0.5016,409.25,583.03,176.00,145.00,409.50,582.50,177.00,145.00,0.9871,0.59,1,0,3.2369,ACCEPT,0,282,2031,18236,0,0,313,0,0,0,0,0.9037
2,0,1,1,ACCEPT,28.8575,4.3684,249,0,4,0.1606,409.25,592.09,176.00,145.00,409.00,585.00,178.00,156.00,0.8999,7.10,1,0,3.1352,ACCEPT,0,349,1905,14721,0,0,249,0,0,0,0,0.9091
3,0,1,1,ACCEPT,28.4062,3.9231,255,0,2,0.4471,409.25,596.62,176.00,145.00,408.00,595.00,180.00,150.00,0.9452,2.05,1,0,3.1040,ACCEPT,0,350,1740,14007,0,0,255,0,0,0,0,0.9060
4,0,1,1,ACCEPT,27.3031,3.6000,270,0,3,0.2259,409.25,603.42,176.00,145.00,412.50,598.00,185.00,154.00,0.8850,6.32,1,0,3.0322,ACCEPT,0,410,1668,10940,0,0,270,0,0,0,0,0.9068
5,0,1,1,ACCEPT,27.4784,3.0465,262,1,1,0.7061,412.00,605.69,176.00,145.00,414.00,601.00,188.00,158.00,0.8591,5.10,1,0,3.0073,ACCEPT,0,419,1571,11261,0,0,262,0,0,0,0,0.9063
6,0,1,1,ACCEPT,24.4182,3.2857,230,0,0,1.0000,412.00,605.69,176.00,145.00,417.00,601.50,188.00,157.00,0.8646,6.52,1,0,2.9563,ACCEPT,0,400,1367,11043,0,0,230,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,19.3844,2.7353,186,1,-1,0.8763,414.75,603.42,176.00,145.00,420.00,601.50,192.00,151.00,0.8802,5.59,1,0,2.9054,ACCEPT,0,385,1308,10087,0,0,186,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,9.5038,1.1647,99,3,-5,0.4444,423.00,592.09,183.04,150.80,421.50,593.50,201.00,151.00,0.8945,2.06,1,1,2.7759,ACCEPT,0,341,1229,7869,0,0,99,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,9.3788,1.1519,91,-5,-2,0.2747,408.70,587.38,183.04,150.80,424.50,588.00,199.00,152.00,0.8405,15.81,1,0,2.9014,ACCEPT,0,303,1244,6652,0,0,91,0,0,0,0,-1.0000
10,0,1,0,NEGATIVE_PEAK,-6.9797,1.0833,-78,19,11,0.1667,408.70,587.38,183.04,150.80,432.00,574.50,198.00,155.00,0.6714,26.62,0,0,0.0000,NOT_RUN,0,345,1080,0,0,0,78,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,7.8007,1.0789,82,1,-24,0.1098,411.56,530.75,183.04,150.80,436.50,559.50,197.00,155.00,0.5445,38.06,1,0,2.6328,ACCEPT,0,359,968,7399,0,0,82,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,8.7437,1.0317,65,3,-1,0.4308,420.14,528.39,183.04,150.80,440.00,537.00,200.00,164.00,0.7327,21.65,1,0,2.9119,ACCEPT,0,278,1044,5187,0,0,65,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,9.4906,1.0364,57,4,10,0.2456,431.58,551.98,183.04,150.80,440.00,523.00,204.00,172.00,0.6303,30.18,1,0,3.0752,ACCEPT,0,231,1013,5364,0,0,57,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,9.3609,1.2571,44,-6,-14,0.2045,414.42,518.95,183.04,150.80,433.50,507.50,215.00,151.00,0.7174,22.25,1,0,2.9868,ACCEPT,0,238,954,3904,0,0,44,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,12.0629,1.3542,65,-1,2,0.2462,411.56,523.67,183.04,150.80,428.50,508.00,219.00,152.00,0.6892,23.08,1,0,2.9432,ACCEPT,0,180,1013,5593,0,0,65,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,12.9500,1.7143,84,-3,4,0.1190,402.98,533.11,183.04,150.80,419.50,510.50,215.00,171.00,0.6450,28.00,1,0,2.9695,ACCEPT,0,270,1036,5062,0,0,84,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,11.5140,1.7838,66,-3,4,0.2727,394.41,542.55,183.04,150.80,416.00,517.00,216.00,178.00,0.5976,33.45,1,0,2.9543,ACCEPT,0,239,909,5077,0,0,66,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,8.1070,1.0667,48,2,4,0.0625,400.12,551.98,190.36,156.83,403.50,529.50,217.00,193.00,0.6793,22.74,1,1,2.7212,ACCEPT,0,198,779,6161,0,0,48,0,0,0,0,-1.0000
19,0,1,0,NEGATIVE_PEAK,-8.9658,1.0000,-68,38,37,0.0294,400.12,551.98,190.36,156.83,396.00,533.00,214.00,192.00,0.7155,19.43,0,0,0.0000,NOT_RUN,0,225,799,0,0,0,68,0,0,0,0,-1.0000
20,0,1,0,NEGATIVE_PEAK,-10.1491,1.1186,-132,33,36,0.0227,400.12,551.98,190.36,156.83,382.50,538.50,213.00,183.00,0.7191,22.19,0,0,0.0000,NOT_RUN,0,412,827,0,0,0,132,0,0,0,0,-1.0000
21,0,1,0,NEGATIVE_PEAK,-10.8999,1.1933,-142,31,36,0.0915,400.12,551.98,190.36,156.83,373.00,540.50,206.00,183.00,0.6587,29.46,0,0,0.0000,NOT_RUN,0,445,830,0,0,0,142,0,0,0,0,-1.0000
22,0,1,0,NEGATIVE_PEAK,-10.9307,1.0244,-126,28,35,0.1984,400.12,551.98,190.36,156.83,365.50,545.50,209.00,193.00,0.5843,35.23,0,0,0.0000,NOT_RUN,0,326,797,0,0,0,126,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,10.1124,1.1299,87,33,34,0.2069,498.35,635.39,190.36,156.83,359.50,544.50,209.00,195.00,0.0790,165.95,1,11,1.7508,MAX_STEP,0,218,751,8183,0,0,87,0,0,0,0,-1.0000
24,0,1,0,NEGATIVE_PEAK,-7.1077,1.0133,-76,31,-16,0.1711,498.35,635.39,190.36,156.83,355.00,545.50,208.00,205.00,0.0754,169.20,0,0,0.0000,NOT_RUN,0,582,1326,0,0,0,76,0,0,0,0,-1.0000
25,0,1,0,NEGATIVE_PEAK,-7.2417,1.0649,-82,32,-20,0.0244,498.35,635.39,190.36,156.83,356.50,548.50,209.00,213.00,0.0825,166.35,0,0,0.0000,NOT_RUN,0,582,1167,0,0,0,82,0,0,0,0,-1.0000
