frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,173.00,337.50,86.00,67.00,173.00,337.50,86.00,67.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,7941,13517,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,32.8516,5.5282,1371,2,-3,0.4048,175.69,334.36,86.00,67.00,177.50,335.50,89.00,71.00,0.9055,2.14,1,0,3.0773,ACCEPT,0,1642,7047,12133,0,0,1371,0,0,0,0,0.9010
2,0,1,1,ACCEPT,30.0153,5.7723,1293,2,-2,0.3689,178.38,332.27,86.00,67.00,181.00,334.00,90.00,78.00,0.8100,3.15,1,0,2.8555,ACCEPT,0,1502,5852,12675,0,0,1293,0,0,0,0,0.8981
3,0,1,1,ACCEPT,29.7337,4.7987,1454,3,-2,0.2992,182.41,330.17,89.44,69.68,186.00,333.50,88.00,77.00,0.8382,4.90,1,1,3.1242,ACCEPT,0,1632,5317,14207,0,0,1454,0,0,0,0,0.9217
4,0,1,1,ACCEPT,29.9963,5.8477,1497,1,1,0.7862,183.80,331.26,89.44,69.68,190.50,335.00,97.00,78.00,0.7760,7.67,1,0,3.0210,ACCEPT,0,1699,5060,11855,0,0,1497,0,0,0,0,0.9137
5,0,1,1,ACCEPT,33.2969,5.9713,1457,1,4,0.1915,185.20,335.60,89.44,69.68,189.50,338.00,93.00,76.00,0.8362,4.92,1,0,3.0756,ACCEPT,0,1669,4458,11751,0,0,1457,0,0,0,0,0.9194
6,0,1,1,ACCEPT,40.8192,7.4918,1371,1,4,0.2640,186.60,339.95,89.44,69.68,190.00,340.50,90.00,75.00,0.8633,3.44,1,0,3.1876,ACCEPT,0,1268,4244,11173,0,0,1371,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,41.2283,8.0226,1420,-1,3,0.2845,185.20,343.20,89.44,69.68,189.00,341.50,96.00,77.00,0.8342,4.16,1,0,3.1205,ACCEPT,0,1261,4284,14195,0,0,1420,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,37.0954,6.6787,1663,1,0,0.8280,186.60,343.20,89.44,69.68,189.50,343.00,99.00,82.00,0.7677,2.91,1,0,3.1695,ACCEPT,0,1510,4554,13592,0,0,1663,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,35.2363,5.1957,1673,1,-1,0.8565,188.00,342.12,89.44,69.68,192.00,343.00,94.00,84.00,0.7625,4.10,1,0,2.9187,ACCEPT,0,1830,4216,16417,0,0,1673,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,31.1563,4.3333,1755,0,0,1.0000,188.00,342.12,89.44,69.68,193.50,346.50,99.00,83.00,0.7478,7.03,1,0,2.7933,ACCEPT,0,2216,4025,16233,0,0,1755,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,29.0867,5.2519,1397,-1,3,0.4538,186.60,345.38,93.02,72.47,189.50,350.00,97.00,84.00,0.8127,5.46,1,1,2.7449,ACCEPT,0,1782,3600,13386,0,0,1397,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,28.5010,4.1636,1120,-3,6,0.0304,182.24,352.17,93.02,72.47,188.50,358.00,97.00,84.00,0.7593,8.55,1,0,2.6584,ACCEPT,0,1802,3223,11907,0,0,1120,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,31.8124,6.0116,1034,-2,7,0.0135,179.34,360.10,93.02,72.47,181.50,363.50,93.00,81.00,0.8560,4.03,1,0,2.6172,ACCEPT,0,1397,2830,11514,0,0,1034,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,30.2090,5.1701,1003,-3,6,0.0209,174.98,366.90,93.02,72.47,178.00,369.00,94.00,82.00,0.8309,3.68,1,0,2.8279,ACCEPT,0,1215,2992,11932,0,0,1003,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,30.8432,4.8295,1275,-1,4,0.2588,173.52,371.43,93.02,72.47,175.00,372.50,96.00,79.00,0.8888,1.82,1,0,2.5834,ACCEPT,0,1543,3090,13515,0,0,1275,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,31.1786,4.1360,1551,-2,0,0.7576,170.62,371.43,93.02,72.47,173.50,373.00,99.00,86.00,0.7917,3.28,1,0,2.5861,ACCEPT,0,1888,2978,13527,0,0,1551,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,28.9142,3.6208,1633,0,-1,0.9235,170.62,370.30,93.02,72.47,174.00,374.00,100.00,90.00,0.7490,5.02,1,0,2.6633,ACCEPT,0,2174,2961,15006,0,0,1633,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,27.8897,4.1097,1611,-1,1,0.8107,169.16,371.43,93.02,72.47,173.50,372.50,99.00,91.00,0.7295,4.47,1,0,2.5949,ACCEPT,0,2478,2569,18281,0,0,1611,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,28.7800,4.1591,1751,-3,3,0.1839,164.80,374.83,96.74,75.37,170.00,379.50,104.00,101.00,0.6753,6.99,1,1,2.5322,ACCEPT,0,2442,2458,16202,0,0,1751,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,31.9561,4.4606,1530,-4,4,0.0157,158.77,379.55,96.74,75.37,166.00,384.00,106.00,94.00,0.6984,8.49,1,0,2.7606,ACCEPT,0,1894,2233,13924,0,0,1530,0,0,0,0,0.9640
21,0,1,1,ACCEPT,31.0622,3.7665,1484,-2,6,0.0182,155.76,386.62,96.74,75.37,160.50,390.00,105.00,100.00,0.6870,5.82,1,0,2.7668,ACCEPT,0,1794,2681,16180,0,0,1484,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,30.3318,3.5231,1522,-2,4,0.0946,152.74,391.34,96.74,75.37,161.00,396.50,112.00,105.00,0.6135,9.74,1,0,2.8235,ACCEPT,0,1774,2502,15581,0,0,1522,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,28.8595,3.4720,1427,0,5,0.1542,152.74,397.24,96.74,75.37,157.50,399.50,105.00,99.00,0.6937,5.27,1,0,2.7177,ACCEPT,0,1968,2630,13149,0,0,1427,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,22.7451,3.5116,1057,3,6,0.0009,157.27,404.32,96.74,75.37,162.50,406.50,105.00,101.00,0.6744,5.67,1,0,2.7071,ACCEPT,0,2312,2297,13691,0,0,1057,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,20.0079,3.4570,1044,7,9,0.2261,167.82,414.94,96.74,75.37,171.50,415.00,105.00,100.00,0.6944,3.68,1,0,2.6118,ACCEPT,0,2476,2350,10699,0,0,1044,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,22.5956,2.7842,1161,2,5,0.3488,170.84,420.84,100.61,78.38,179.00,421.00,116.00,104.00,0.6486,8.17,1,1,2.5508,ACCEPT,0,1986,2162,12230,0,0,1161,0,0,0,0,-1.0000
27,0,1,1,ACCEPT,15.8383,1.5714,814,-5,-6,0.0528,162.98,413.48,100.61,78.38,169.00,415.50,108.00,99.00,0.7085,6.35,1,0,2.7191,ACCEPT,0,2220,3503,8385,0,0,814,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,13.3853,1.7645,607,-9,-9,0.1367,148.85,402.44,100.61,78.38,155.00,403.00,104.00,94.00,0.7444,6.17,1,0,2.7335,ACCEPT,0,1694,3629,7899,0,0,607,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,16.5682,2.2616,830,-10,-9,0.1325,133.15,391.40,100.61,78.38,145.00,394.00,110.00,98.00,0.6459,12.13,1,0,2.6532,ACCEPT,0,2037,3499,7982,0,0,830,0,0,0,0,-1.0000
30,0,1,1,ACCEPT,19.5899,2.3434,1160,-4,-5,0.1302,126.87,385.27,100.61,78.38,138.00,386.50,106.00,87.00,0.7310,11.20,1,0,2.7629,ACCEPT,0,2427,3618,6801,0,0,1160,0,0,0,0,-1.0000
31,0,1,1,ACCEPT,21.0833,2.5461,1161,-3,-4,0.1068,122.16,380.36,100.61,78.38,132.00,381.00,104.00,86.00,0.7563,9.86,1,0,2.7422,ACCEPT,0,2087,3169,6418,0,0,1161,0,0,0,0,-1.0000
32,0,1,1,ACCEPT,26.7194,3.1771,1417,0,-3,0.4749,122.16,376.68,100.61,78.38,132.00,377.50,104.00,91.00,0.7173,9.88,1,0,2.8111,ACCEPT,0,1887,2612,8461,0,0,1417,0,0,0,0,-1.0000
33,0,1,1,ACCEPT,24.7185,2.9982,1622,2,-1,0.8428,125.30,375.45,100.61,78.38,136.00,378.50,106.00,89.00,0.7214,11.13,1,0,2.6522,ACCEPT,0,2206,1734,12258,0,0,1622,0,0,0,0,-1.0000
