frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,642.00,1121.50,54.00,41.00,642.00,1121.50,54.00,41.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,5839,3340,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,7.6294,1.1818,52,-4,5,0.1923,638.62,1124.70,54.00,41.00,626.50,1123.00,61.00,32.00,0.5350,12.24,1,0,3.0573,ACCEPT,0,194,3510,3572,0,0,52,0,0,0,0,0.9594
2,0,1,1,ACCEPT,9.9050,1.0404,103,-25,7,0.1262,617.53,1129.19,54.00,41.00,621.00,1117.50,60.00,45.00,0.5177,12.19,1,2,1.7444,LOW_CONF,0,334,3774,4633,0,0,103,0,0,0,0,0.9603
3,0,1,0,NEGATIVE_PEAK,-9.3999,1.1698,-62,4,20,0.6290,617.53,1129.19,54.00,41.00,621.50,1088.00,61.00,32.00,0.0000,41.38,0,0,0.0000,NOT_RUN,0,195,2102,0,0,0,62,0,0,0,0,-1.0000
4,0,1,0,NEGATIVE_PEAK,-8.7897,1.2500,-50,4,-24,0.2400,617.53,1129.19,54.00,41.00,602.50,1065.00,25.00,28.00,0.0000,65.92,0,0,0.0000,NOT_RUN,0,175,1811,0,0,0,50,0,0,0,0,-1.0000
5,0,1,0,NEGATIVE_PEAK,-9.4396,1.0377,-55,-27,-22,0.3273,617.53,1129.19,54.00,41.00,629.00,1024.00,68.00,42.00,0.0000,105.81,0,0,0.0000,NOT_RUN,0,171,1353,0,0,0,55,0,0,0,0,-1.0000
6,0,1,0,NEGATIVE_PEAK,-10.4376,1.0308,-67,-30,-16,0.0000,617.53,1129.19,54.00,41.00,641.00,986.00,78.00,70.00,0.0000,145.10,0,0,0.0000,NOT_RUN,0,174,1645,0,0,0,67,0,0,0,0,-1.0000
7,0,1,0,NEGATIVE_PEAK,-10.9132,1.0632,-101,-17,-2,0.0297,617.53,1129.19,54.00,41.00,642.50,954.00,75.00,62.00,0.0000,176.96,0,0,0.0000,NOT_RUN,0,227,1220,0,0,0,101,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,11.3725,1.1712,130,-8,-17,0.0462,610.78,1118.30,54.00,41.00,637.00,949.00,74.00,68.00,0.0000,171.32,1,0,3.1028,ACCEPT,0,325,1290,10300,0,0,130,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,15.2933,2.0845,148,5,9,0.0135,615.00,1124.06,54.00,41.00,636.00,939.00,48.00,58.00,0.0000,186.25,1,0,3.1026,ACCEPT,0,228,1304,10928,0,0,148,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,18.0679,2.6833,161,5,11,0.1180,619.22,1131.11,54.00,41.00,624.50,921.00,33.00,62.00,0.0000,210.18,1,0,3.1336,ACCEPT,0,220,1312,11160,0,0,161,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,19.9303,2.7619,174,5,11,0.1782,623.44,1138.16,54.00,41.00,622.50,910.00,49.00,60.00,0.0000,228.16,1,0,3.1605,ACCEPT,0,230,1185,12772,0,0,174,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,20.7049,2.8382,193,5,11,0.1088,627.66,1145.20,54.00,41.00,621.50,894.00,59.00,60.00,0.0000,251.28,1,0,3.0961,ACCEPT,0,258,1175,11777,0,0,193,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,19.7816,2.3478,162,4,11,0.2160,631.03,1152.25,54.00,41.00,607.00,872.50,64.00,57.00,0.0000,280.78,1,0,2.9843,ACCEPT,0,216,912,13797,0,0,162,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,20.2451,1.9208,194,5,11,0.3247,635.25,1159.30,54.00,41.00,597.50,864.50,51.00,61.00,0.0000,297.20,1,0,3.0714,ACCEPT,0,275,945,13586,0,0,194,0,0,0,0,-1.0000
