frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,670.50,911.50,341.00,183.00,670.50,911.50,341.00,183.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,9897,6855,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,29.7716,5.2188,334,-1,-3,0.4072,665.17,902.92,341.00,183.00,669.50,907.50,333.00,177.00,0.9265,6.30,1,0,3.2137,ACCEPT,0,543,8614,6919,0,0,334,0,0,0,0,0.9224
2,0,1,1,ACCEPT,15.9335,1.8689,228,2,-3,0.1096,675.83,894.34,327.88,175.96,681.00,888.00,312.00,190.00,0.8844,8.18,1,-1,2.6767,ACCEPT,0,509,7776,6925,0,0,228,0,0,0,0,0.9143
3,0,1,1,ACCEPT,11.8347,1.1517,167,2,-1,0.4251,686.08,891.59,327.88,175.96,693.00,872.50,296.00,207.00,0.7510,20.31,1,0,2.8059,ACCEPT,0,405,6682,7282,0,0,167,0,0,0,0,0.9323
4,0,1,1,ACCEPT,9.5236,1.0252,122,0,3,0.6475,686.08,899.84,327.88,175.96,712.00,861.50,278.00,237.00,0.6049,46.28,1,-2,1.9683,LOW_CONF,0,377,6535,6884,0,0,122,0,0,0,0,0.9370
5,0,1,1,ACCEPT,9.2903,1.1102,141,-3,0,0.4752,670.70,899.84,327.88,175.96,714.50,868.50,279.00,255.00,0.5494,53.86,1,-16,1.7842,AT_SEARCH_RAIL,0,437,6379,7239,0,0,141,0,0,0,0,0.9388
6,0,1,1,ACCEPT,10.2311,1.4184,139,-1,11,0.3022,665.58,930.09,327.88,175.96,720.00,888.50,266.00,289.00,0.4644,68.50,1,-1,1.8598,LOW_CONF,0,356,6705,8605,0,0,139,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,9.7609,1.4342,218,-1,7,0.1743,660.45,949.34,327.88,175.96,729.00,906.00,262.00,310.00,0.4021,81.10,1,0,2.4977,ACCEPT,0,625,6316,9619,0,0,218,0,0,0,0,-1.0000
8,0,1,0,NEGATIVE_PEAK,-7.2900,1.0119,-170,6,0,0.3412,660.45,949.34,327.88,175.96,740.00,926.00,244.00,344.00,0.3449,82.90,0,0,0.0000,NOT_RUN,0,666,5692,0,0,0,170,0,0,0,0,-1.0000
9,0,1,0,NEGATIVE_PEAK,-7.2506,1.0184,-166,5,6,0.4096,660.45,949.34,327.88,175.96,739.50,942.50,245.00,353.00,0.3389,79.34,0,0,0.0000,NOT_RUN,0,668,5352,0,0,0,166,0,0,0,0,-1.0000
10,0,1,0,NEGATIVE_PEAK,-8.3240,1.2177,-179,5,13,0.0335,660.45,949.34,327.88,175.96,741.50,971.50,235.00,359.00,0.3302,84.02,0,0,0.0000,NOT_RUN,0,559,5135,0,0,0,179,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,7.2187,1.0318,162,32,12,0.0679,824.45,982.34,327.88,175.96,745.50,1000.50,247.00,375.00,0.3228,81.01,1,0,2.2303,ACCEPT,0,652,5024,12862,0,0,162,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,10.7207,1.4636,442,-2,-13,0.4389,814.20,946.59,315.27,169.19,739.50,1027.50,241.00,379.00,0.3122,110.12,1,-1,2.3490,ACCEPT,0,1115,2552,27020,0,0,442,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,15.1273,1.3734,949,-5,4,0.7250,789.55,957.16,315.27,169.19,727.00,1041.50,232.00,369.00,0.3459,105.01,1,0,2.2396,ACCEPT,0,2142,2645,27361,0,0,949,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,13.8555,1.2096,883,-9,7,0.3590,745.19,975.64,341.00,183.00,695.50,1053.00,243.00,388.00,0.3947,91.94,1,2,2.3549,ACCEPT,0,2481,2731,23214,0,0,883,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,17.1971,1.5592,962,-7,4,0.2983,707.89,987.08,341.00,183.00,672.50,1055.50,253.00,395.00,0.3990,77.03,1,0,2.3952,ACCEPT,0,1849,2955,26691,0,0,962,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,14.7079,1.6644,962,-7,2,0.4647,670.59,992.80,341.00,183.00,654.00,1045.50,250.00,423.00,0.3738,55.25,1,0,2.2074,ACCEPT,0,2254,2932,23391,0,0,962,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,14.6437,1.6627,971,-2,1,0.7837,659.94,995.66,354.64,190.32,655.50,1040.00,233.00,438.00,0.3542,44.57,1,1,2.5252,ACCEPT,0,2781,3269,26697,0,0,971,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,14.0550,1.6820,1349,-3,10,0.0704,643.32,1025.42,368.83,197.93,654.00,1050.00,224.00,484.00,0.3234,26.80,1,1,2.2756,ACCEPT,0,4162,3310,22547,0,0,1349,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,16.3928,1.8031,1282,-2,8,0.0008,631.79,1050.17,383.58,205.85,648.00,1056.00,224.00,500.00,0.3183,17.23,1,1,2.4896,ACCEPT,0,3159,3445,21367,0,0,1282,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,15.0098,1.7126,1192,-3,12,0.0008,613.81,1088.80,354.64,190.32,638.00,1077.00,210.00,552.00,0.2786,26.91,1,-2,2.0285,ACCEPT,0,2938,3682,20787,0,0,1192,0,0,0,0,0.9572
21,0,1,1,ACCEPT,17.7634,2.4903,1417,-1,8,0.0466,608.27,1112.61,368.83,197.93,630.00,1098.50,206.00,591.00,0.2648,25.91,1,1,2.4093,ACCEPT,0,2779,3778,17290,0,0,1417,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,14.8901,1.5880,1002,-2,16,0.1297,596.74,1162.11,341.00,183.00,619.50,1123.00,201.00,590.00,0.2551,45.25,1,-2,2.1800,ACCEPT,0,2178,4051,12135,0,0,1002,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,14.1502,1.5569,794,-1,10,0.2494,591.41,1190.70,341.00,183.00,621.00,1151.50,206.00,609.00,0.2511,49.11,1,-3,1.8685,MAX_STEP,0,2119,3987,11777,0,0,794,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,11.5944,1.5956,801,-1,16,0.3496,586.09,1236.45,341.00,183.00,629.50,1192.50,213.00,621.00,0.2504,61.78,1,-6,1.7985,MAX_STEP,0,2444,3823,20231,0,0,801,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,13.2065,1.4951,1371,-1,10,0.6112,580.76,1265.05,341.00,183.00,638.00,1228.50,222.00,659.00,0.2417,67.91,1,-10,1.5675,MAX_STEP,0,4128,3803,21193,0,0,1371,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,11.8734,1.2492,1188,1,17,0.0311,586.09,1313.66,341.00,183.00,655.50,1262.00,237.00,666.00,0.2232,86.53,1,-15,1.7479,MAX_STEP,0,3627,3875,16637,0,0,1188,0,0,0,0,-1.0000
27,0,1,1,ACCEPT,10.0061,1.1140,909,1,12,0.4895,591.41,1347.97,341.00,183.00,665.00,1310.50,242.00,681.00,0.2129,82.58,1,-6,1.3324,MAX_STEP,0,3700,3847,16686,0,0,909,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,9.5820,1.4411,771,3,26,0.2490,607.40,1422.31,341.00,183.00,685.00,1380.00,242.00,648.00,0.2174,88.39,1,-16,1.5987,AT_SEARCH_RAIL,0,2478,3787,12813,0,0,771,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,10.0359,1.3033,752,1,15,0.5279,612.73,1465.20,341.00,183.00,693.50,1419.50,245.00,669.00,0.2072,92.81,1,16,1.1377,AT_SEARCH_RAIL,0,2071,3749,14677,0,0,752,0,0,0,0,-1.0000
30,0,1,1,ACCEPT,12.4760,1.3142,941,2,12,0.0946,623.38,1499.52,341.00,183.00,704.50,1450.50,237.00,641.00,0.2158,94.78,1,-8,1.9490,MAX_STEP,0,2491,3674,14696,0,0,941,0,0,0,0,-1.0000
31,0,1,1,ACCEPT,14.6446,1.4946,1109,0,7,0.1380,623.38,1519.53,341.00,183.00,704.00,1449.00,240.00,582.00,0.2347,107.12,1,16,1.2684,AT_SEARCH_RAIL,0,2533,3605,15410,0,0,1109,0,0,0,0,-1.0000
32,0,1,1,ACCEPT,15.0814,1.6956,1153,-1,5,0.1613,618.05,1533.83,341.00,183.00,704.50,1448.00,243.00,528.00,0.2457,121.82,1,16,1.4472,AT_SEARCH_RAIL,0,2617,3649,13846,0,0,1153,0,0,0,0,-1.0000
33,0,1,1,ACCEPT,13.0916,1.4529,988,-1,3,0.3482,612.73,1542.41,341.00,183.00,701.50,1452.50,245.00,505.00,0.2512,126.35,1,-7,1.9305,MAX_STEP,0,2646,3647,14153,0,0,988,0,0,0,0,-1.0000
34,0,1,1,ACCEPT,10.6491,1.2247,834,0,5,0.4880,612.73,1556.70,341.00,183.00,702.00,1442.00,244.00,448.00,0.2765,145.35,1,-7,1.6570,MAX_STEP,0,2049,3643,14254,0,0,834,0,0,0,0,-1.0000
35,0,1,1,ACCEPT,11.7913,1.2164,1096,-5,-3,0.1150,586.09,1548.12,341.00,183.00,675.00,1445.00,228.00,444.00,0.2800,136.16,1,13,2.0697,MAX_STEP,0,2199,3874,13085,0,0,1096,0,0,0,0,-1.0000
36,0,1,1,ACCEPT,10.2734,1.0640,964,-7,3,0.0010,548.79,1556.70,341.00,183.00,642.50,1426.50,239.00,441.00,0.2701,160.42,1,14,1.9024,MAX_STEP,0,2801,3916,10785,0,0,964,0,0,0,0,-1.0000
37,0,1,1,ACCEPT,11.6012,1.1120,854,-7,-7,0.3607,511.49,1536.69,341.00,183.00,611.50,1412.00,245.00,432.00,0.2654,159.84,1,-8,1.8604,MAX_STEP,0,2718,4173,9523,0,0,854,0,0,0,0,-1.0000
38,0,1,1,ACCEPT,11.8649,1.3272,872,-13,-10,0.0367,442.23,1508.09,341.00,183.00,549.50,1386.50,241.00,431.00,0.2535,162.15,1,-8,1.6065,MAX_STEP,0,2538,4382,11357,0,0,872,0,0,0,0,-1.0000
39,0,1,1,ACCEPT,12.7255,1.3328,893,-6,-5,0.4121,410.26,1493.80,341.00,183.00,525.50,1368.00,223.00,438.00,0.2355,170.60,1,-13,1.0910,MAX_STEP,0,2410,4325,12168,0,0,893,0,0,0,0,-1.0000
40,0,1,1,ACCEPT,11.8031,1.3306,982,-3,-5,0.3055,394.27,1479.50,341.00,183.00,524.50,1356.00,237.00,434.00,0.2133,179.47,1,13,1.6341,MAX_STEP,0,2655,4096,13084,0,0,982,0,0,0,0,0.9863
41,0,1,1,ACCEPT,11.9610,1.0889,1004,-3,-3,0.0149,378.29,1470.92,341.00,183.00,518.50,1350.00,241.00,432.00,0.1986,185.15,1,-15,1.1927,MAX_STEP,0,2888,4019,13982,0,0,1004,0,0,0,0,-1.0000
42,0,1,1,ACCEPT,9.4180,1.1114,778,-5,11,0.0656,351.65,1502.38,341.00,183.00,502.00,1351.00,260.00,478.00,0.1683,213.35,1,-15,2.0101,MAX_STEP,0,3005,3994,14792,0,0,778,0,0,0,0,-1.0000
43,0,1,1,ACCEPT,11.4881,1.3549,901,-3,5,0.1743,335.66,1516.67,341.00,183.00,493.00,1353.00,272.00,514.00,0.1561,227.03,1,16,1.7543,AT_SEARCH_RAIL,0,3110,3861,15370,0,0,901,0,0,0,0,-1.0000
44,0,1,1,ACCEPT,13.9415,1.3989,1003,-2,8,0.4706,325.01,1539.55,341.00,183.00,487.50,1355.00,271.00,570.00,0.1378,245.89,1,16,2.4458,AT_SEARCH_RAIL,0,3194,3863,15286,0,0,1003,0,0,0,0,-1.0000
45,0,1,1,ACCEPT,15.6742,1.3929,1106,-2,9,0.1953,314.35,1565.28,341.00,183.00,492.00,1343.00,276.00,612.00,0.1100,284.55,1,-14,2.0167,MAX_STEP,0,3139,3838,14429,0,0,1106,0,0,0,0,-1.0000
46,0,1,1,ACCEPT,15.2641,1.5260,969,0,6,0.5707,314.35,1582.44,341.00,183.00,505.50,1342.50,257.00,677.00,0.0911,306.77,1,-16,2.3638,AT_SEARCH_RAIL,0,3033,3785,13733,0,0,969,0,0,0,0,-1.0000
