frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,258.00,825.50,24.00,47.00,258.00,825.50,24.00,47.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,3526,9209,0,0,0,0,0,0,0,-1.0000
1,0,1,0,NEGATIVE_PEAK,-9.9551,1.1154,-87,0,-19,0.6207,258.00,825.50,24.00,47.00,258.00,828.50,26.00,47.00,0.8161,3.00,0,0,0.0000,NOT_RUN,0,218,3440,0,0,0,87,0,0,0,0,-1.0000
2,0,1,0,NEGATIVE_PEAK,-7.9759,1.2500,-35,-3,-4,0.2286,258.00,825.50,24.00,47.00,267.00,794.50,22.00,51.00,0.1261,32.28,0,0,0.0000,NOT_RUN,0,108,4307,0,0,0,35,0,0,0,0,-1.0000
3,0,1,0,NEGATIVE_PEAK,-5.5685,1.0476,-22,-17,-22,0.0000,258.00,825.50,24.00,47.00,267.00,762.50,22.00,45.00,0.0000,63.64,0,0,0.0000,NOT_RUN,0,115,6827,0,0,0,22,0,0,0,0,-1.0000
4,0,1,0,NEGATIVE_PEAK,-7.2526,1.1714,-41,-21,22,0.5122,258.00,825.50,24.00,47.00,271.50,729.00,27.00,40.00,0.0000,97.44,0,0,0.0000,NOT_RUN,0,216,8060,0,0,0,41,0,0,0,0,-1.0000
5,0,1,0,NEGATIVE_PEAK,-5.5669,1.0303,-34,-7,7,0.8235,258.00,825.50,24.00,47.00,272.00,722.50,26.00,51.00,0.0000,103.95,0,0,0.0000,NOT_RUN,0,194,8050,0,0,0,34,0,0,0,0,-1.0000
6,0,1,1,ACCEPT,7.3753,1.1500,46,-21,4,0.3913,250.12,828.44,24.00,47.00,294.00,739.50,20.00,47.00,0.0000,99.17,1,-3,1.8027,MAX_STEP,0,208,5674,3774,0,0,46,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,10.7464,1.5567,151,0,-25,0.4106,250.12,810.08,24.00,47.00,305.50,804.00,23.00,38.00,0.0000,55.71,1,4,2.6014,MAX_STEP,0,430,5975,5494,0,0,151,0,0,0,0,-1.0000
8,0,1,0,NEGATIVE_PEAK,-8.2130,1.0471,-89,-42,-6,0.0899,250.12,810.08,24.00,47.00,329.00,909.00,24.00,38.00,0.0000,126.52,0,0,0.0000,NOT_RUN,0,330,5287,0,0,0,89,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,12.9406,1.6700,167,0,9,0.0299,250.12,816.69,23.08,45.19,342.50,955.00,25.00,44.00,0.0000,166.32,1,-1,2.5290,ACCEPT,0,538,5360,4595,0,0,167,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,6.6061,1.0638,100,1,-22,0.1700,250.48,801.22,23.08,45.19,351.50,946.00,27.00,38.00,0.0000,176.54,1,0,2.4294,ACCEPT,0,458,4668,3498,0,0,100,0,0,0,0,-1.0000
11,0,1,0,NEGATIVE_PEAK,-6.6317,1.0200,-102,0,-21,0.1863,250.48,801.22,23.08,45.19,352.00,921.50,22.00,37.00,0.0000,157.39,0,0,0.0000,NOT_RUN,0,383,3843,0,0,0,102,0,0,0,0,-1.0000
12,0,1,0,NEGATIVE_PEAK,-8.3333,1.3333,-96,1,-22,0.1979,250.48,801.22,23.08,45.19,343.00,892.50,26.00,45.00,0.0000,129.97,0,0,0.0000,NOT_RUN,0,344,4979,0,0,0,96,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,7.5076,1.1286,79,-22,-10,0.3544,242.58,794.19,23.08,45.19,323.00,888.00,24.00,48.00,0.0000,123.57,1,0,3.3344,ACCEPT,0,317,4610,3071,0,0,79,0,0,0,0,-1.0000
