frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,196.50,196.50,45.00,37.00,196.50,196.50,45.00,37.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,4225,4820,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,5.7688,1.0513,41,-1,-13,0.5366,195.80,188.98,45.00,37.00,150.50,202.50,43.00,39.00,0.0000,47.27,1,7,1.5852,MAX_STEP,0,279,4111,8093,0,0,41,0,0,0,0,0.7956
2,0,1,1,ACCEPT,9.2499,1.3768,95,1,1,0.8526,196.50,189.56,45.00,37.00,125.00,208.50,42.00,37.00,0.0000,73.97,1,7,1.6591,MAX_STEP,0,361,2530,6193,0,0,95,0,0,0,0,0.8358
3,0,1,1,ACCEPT,13.7552,2.1800,109,-1,-1,0.8257,195.80,188.98,45.00,37.00,114.00,215.50,42.00,37.00,0.0000,85.99,1,2,1.4222,LOW_CONF,0,246,2540,5801,0,0,109,0,0,0,0,0.8335
4,0,1,1,ACCEPT,17.8591,2.7358,145,1,1,0.8069,196.50,189.56,45.00,37.00,120.00,222.50,40.00,37.00,0.0000,83.29,1,6,1.6493,MAX_STEP,0,276,2165,5684,0,0,145,0,0,0,0,0.8544
5,0,1,1,ACCEPT,19.0445,2.9792,143,-1,-1,0.8252,195.80,188.98,45.00,37.00,143.00,229.00,44.00,38.00,0.0000,66.25,1,6,1.6950,MAX_STEP,0,254,2108,5956,0,0,143,0,0,0,0,0.8553
6,0,1,1,ACCEPT,23.7218,2.8684,218,1,1,0.8028,196.50,189.56,45.00,37.00,183.00,235.50,44.00,41.00,0.0000,47.88,1,7,1.8044,MAX_STEP,0,328,1963,5800,0,0,218,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,23.5770,4.1698,221,-1,-1,0.8371,195.80,188.98,45.00,37.00,239.00,239.50,44.00,39.00,0.0000,66.47,1,1,1.4882,LOW_CONF,0,325,1875,5180,0,0,221,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,24.8553,4.1607,233,1,1,0.7897,196.50,189.56,45.00,37.00,304.00,246.50,48.00,43.00,0.0000,121.65,1,1,1.7119,LOW_CONF,0,340,1597,4843,0,0,233,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,26.0324,3.7193,212,0,-1,0.8915,196.50,188.98,45.00,37.00,356.00,246.50,42.00,43.00,0.0000,169.55,1,1,1.8315,LOW_CONF,0,299,1541,5152,0,0,212,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,29.8752,4.4746,264,0,1,0.9545,196.50,189.56,45.00,37.00,284.50,241.50,45.00,45.00,0.0000,102.18,1,7,1.2999,MAX_STEP,0,336,1383,6317,0,0,264,0,0,0,0,-1.0000
