frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,188.00,350.00,66.00,46.00,188.00,350.00,66.00,46.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,1300,32767,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,38.0649,6.9788,1975,-1,0,0.9094,186.97,350.00,66.00,46.00,191.00,351.50,64.00,45.00,0.8297,4.30,1,0,2.7899,ACCEPT,0,2059,913,32767,0,0,1975,0,0,0,0,0.9431
2,0,1,1,ACCEPT,21.3642,2.0049,1229,0,-3,0.6111,186.97,347.84,66.00,46.00,193.50,352.00,61.00,40.00,0.6781,7.74,1,0,3.1665,ACCEPT,0,2024,936,32767,0,0,1229,0,0,0,0,0.9430
3,0,1,1,ACCEPT,15.5443,1.4889,1136,-1,-5,0.4683,185.94,344.25,66.00,46.00,196.00,350.00,64.00,34.00,0.5586,11.59,1,0,3.4050,ACCEPT,0,2106,1094,32767,0,0,1136,0,0,0,0,0.9446
4,0,1,1,ACCEPT,12.1369,1.0477,878,-1,-5,0.0979,184.91,340.66,66.00,46.00,197.00,346.00,64.00,36.00,0.5462,13.22,1,0,2.5893,ACCEPT,0,2059,1102,32767,0,0,878,0,0,0,0,0.9443
5,0,1,1,ACCEPT,6.8276,1.1093,619,0,-14,0.2763,184.91,330.59,66.00,46.00,195.50,341.00,63.00,44.00,0.4729,14.85,1,0,2.2623,ACCEPT,0,3528,1658,32767,0,0,619,0,0,0,0,0.9458
6,0,1,1,ACCEPT,12.6671,1.4749,1059,0,-8,0.1473,184.91,324.84,63.46,44.23,196.50,338.00,63.00,48.00,0.4122,17.54,1,-1,3.1302,ACCEPT,0,2718,1609,31790,0,0,1059,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,14.2387,2.2325,1114,-1,-4,0.0332,183.91,322.09,61.02,42.53,198.00,338.00,64.00,48.00,0.3349,21.25,1,-1,3.2121,ACCEPT,0,2516,1821,27633,0,0,1114,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,14.0804,1.9031,982,0,-10,0.0530,183.91,315.45,61.02,42.53,200.00,342.50,68.00,37.00,0.1370,31.47,1,0,2.7432,ACCEPT,0,2274,1602,23798,0,0,982,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,14.2486,1.9736,823,-2,-9,0.1652,182.01,309.48,61.02,42.53,200.00,341.50,66.00,37.00,0.0752,36.73,1,0,3.1884,ACCEPT,0,1830,1115,25189,0,0,823,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,18.7942,2.3227,1015,0,-9,0.0227,182.01,303.50,63.46,44.23,197.50,335.50,69.00,51.00,0.1432,35.55,1,1,2.9099,ACCEPT,0,1586,1038,22676,0,0,1015,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,18.3251,2.6983,966,-1,-5,0.0787,181.02,300.06,61.02,42.53,197.50,337.50,69.00,49.00,0.0725,40.91,1,-1,2.6077,ACCEPT,0,1404,1019,24711,0,0,966,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,21.1126,3.3231,1193,-1,-8,0.0503,180.06,294.75,61.02,42.53,196.00,338.50,68.00,45.00,0.0001,46.56,1,0,2.9300,ACCEPT,0,1646,875,24109,0,0,1193,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,15.6951,2.1411,1032,-2,-13,0.2122,178.16,286.12,61.02,42.53,200.50,339.00,67.00,36.00,0.0000,57.41,1,0,3.0089,ACCEPT,0,1815,1168,24419,0,0,1032,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,14.2377,1.8178,978,-2,-8,0.0143,176.25,280.80,61.02,42.53,202.50,339.00,69.00,32.00,0.0000,63.84,1,0,3.1524,ACCEPT,0,1997,1319,23123,0,0,978,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,19.7397,2.4219,1240,0,-5,0.1806,176.25,277.48,61.02,42.53,201.50,342.00,69.00,28.00,0.0000,69.28,1,0,3.0780,ACCEPT,0,2165,1398,20887,0,0,1240,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,24.0817,3.5971,1500,-2,-11,0.1000,174.34,270.18,63.46,44.23,199.00,337.50,70.00,33.00,0.0000,71.69,1,1,2.9980,ACCEPT,0,1979,1613,16278,0,0,1500,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,27.6840,4.9392,1299,-2,-9,0.0577,172.36,263.99,61.02,42.53,196.00,335.50,74.00,39.00,0.0000,75.31,1,-1,2.8106,ACCEPT,0,1713,1561,15908,0,0,1299,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,29.1735,4.5226,1298,-1,-9,0.0239,171.41,258.02,63.46,44.23,197.00,337.50,70.00,37.00,0.0000,83.50,1,1,2.9794,ACCEPT,0,1692,1466,17120,0,0,1298,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,33.4393,5.5296,1493,-2,-7,0.0288,169.42,253.20,63.46,44.23,200.50,339.00,67.00,30.00,0.0000,91.25,1,0,3.0976,ACCEPT,0,1672,1014,18074,0,0,1493,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,32.2501,4.5952,1544,-2,-8,0.0570,167.44,247.70,63.46,44.23,200.50,340.00,69.00,30.00,0.0000,98.04,1,0,3.1479,ACCEPT,0,1625,1082,17599,0,0,1544,0,0,0,0,0.9449
21,0,1,1,ACCEPT,28.9007,2.7375,1533,-2,-9,0.0476,165.45,241.52,63.46,44.23,198.00,336.50,70.00,39.00,0.0000,100.41,1,0,3.0623,ACCEPT,0,2081,1089,16780,0,0,1533,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,32.5337,5.4303,1754,-2,-8,0.0068,163.47,236.02,63.46,44.23,196.00,332.50,68.00,49.00,0.0000,101.82,1,0,3.1288,ACCEPT,0,2119,1240,16943,0,0,1754,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,32.1623,4.9351,1673,-2,-8,0.0389,161.48,230.52,63.46,44.23,192.50,335.50,65.00,45.00,0.0000,109.47,1,0,3.1101,ACCEPT,0,1901,1305,16783,0,0,1673,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,35.8825,5.6558,1742,-3,-9,0.0126,158.51,224.33,61.02,42.53,193.50,339.00,67.00,40.00,0.0000,119.89,1,-1,2.8781,ACCEPT,0,1763,1436,14753,0,0,1742,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,41.8491,6.1895,1764,-3,-8,0.0006,155.65,219.02,61.02,42.53,195.50,338.50,71.00,37.00,0.0000,125.96,1,0,2.7896,ACCEPT,0,1860,1418,13531,0,0,1764,0,0,0,0,-1.0000
