frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,497.00,640.00,406.00,224.00,497.00,640.00,406.00,224.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,15363,9460,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,33.3719,4.4575,682,0,3,0.2463,497.00,650.50,406.00,224.00,504.00,650.00,414.00,228.00,0.9496,7.02,1,0,2.9488,ACCEPT,0,680,14493,11440,0,0,682,0,0,0,0,0.9566
2,0,1,1,ACCEPT,11.6903,1.6912,367,0,9,0.0681,497.00,682.00,422.24,232.96,504.50,681.50,429.00,229.00,0.9494,7.52,1,1,2.0462,ACCEPT,0,768,13419,8292,0,0,367,0,0,0,0,0.9770
3,0,1,1,ACCEPT,11.7446,1.5610,320,1,4,0.2156,503.59,696.56,422.24,232.96,498.50,698.00,441.00,220.00,0.9063,5.29,1,0,2.1306,ACCEPT,0,735,12140,8157,0,0,320,0,0,0,0,0.9707
4,0,1,1,ACCEPT,9.5986,1.1449,395,0,13,0.7291,503.59,743.89,422.24,232.96,492.50,699.00,453.00,200.00,0.6218,46.24,1,0,2.0893,ACCEPT,0,1259,12019,9417,0,0,395,0,0,0,0,0.9739
5,0,1,1,ACCEPT,8.6057,1.1716,355,-11,7,0.4000,431.06,769.38,422.24,232.96,493.50,715.50,415.00,193.00,0.4653,82.47,1,-2,1.8239,LOW_CONF,0,1029,11559,9306,0,0,355,0,0,0,0,0.9778
6,0,1,0,NEGATIVE_PEAK,-11.0247,1.5481,-418,4,12,0.1507,431.06,769.38,422.24,232.96,466.50,732.50,271.00,185.00,0.4579,51.14,0,0,0.0000,NOT_RUN,0,946,10655,0,0,0,418,0,0,0,0,-1.0000
7,0,1,0,NEGATIVE_PEAK,-10.5204,1.2939,-427,8,8,0.5129,431.06,769.38,422.24,232.96,418.00,719.00,254.00,174.00,0.3751,52.04,0,0,0.0000,NOT_RUN,0,1160,9596,0,0,0,427,0,0,0,0,-1.0000
8,0,1,0,NEGATIVE_PEAK,-10.8731,1.0301,-377,-3,-8,0.0080,431.06,769.38,422.24,232.96,407.50,705.00,307.00,184.00,0.4000,68.55,0,0,0.0000,NOT_RUN,0,1084,7533,0,0,0,377,0,0,0,0,-1.0000
9,0,1,0,NEGATIVE_PEAK,-8.8710,1.0631,-320,21,5,0.0250,431.06,769.38,422.24,232.96,404.00,703.00,344.00,190.00,0.4386,71.68,0,0,0.0000,NOT_RUN,0,993,6675,0,0,0,320,0,0,0,0,-1.0000
10,0,1,0,NEGATIVE_PEAK,-8.6433,1.0897,-328,12,-8,0.3689,431.06,769.38,422.24,232.96,414.00,718.50,372.00,203.00,0.5564,53.66,0,0,0.0000,NOT_RUN,0,992,6205,0,0,0,328,0,0,0,0,-1.0000
11,0,1,0,NEGATIVE_PEAK,-7.7597,1.0463,-294,-4,-9,0.4762,431.06,769.38,422.24,232.96,425.00,733.00,382.00,204.00,0.6518,36.88,0,0,0.0000,NOT_RUN,0,1174,5947,0,0,0,294,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,7.4735,1.0274,300,19,-1,0.3300,556.34,765.73,422.24,232.96,435.00,725.50,404.00,183.00,0.3968,127.84,1,0,2.4967,ACCEPT,0,1376,5369,13155,0,0,300,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,10.1507,1.1463,674,-1,-1,0.9392,549.75,762.09,422.24,232.96,445.00,727.00,426.00,176.00,0.4537,110.47,1,0,2.3940,ACCEPT,0,1927,6455,13119,0,0,674,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,11.1626,1.1517,653,-1,-4,0.4533,543.16,747.53,406.00,224.00,417.00,713.50,392.00,165.00,0.3915,130.67,1,-1,2.1959,ACCEPT,0,1898,5368,11934,0,0,653,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,10.0694,1.2130,541,-10,-2,0.6433,479.72,740.53,422.24,232.96,395.00,705.50,344.00,161.00,0.4545,91.68,1,1,2.3367,ACCEPT,0,1463,5079,11672,0,0,541,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,9.5023,1.0806,496,0,-3,0.4819,479.72,729.61,422.24,232.96,390.00,726.00,236.00,170.00,0.4079,89.79,1,0,2.9434,ACCEPT,0,1442,5613,8677,0,0,496,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,9.3339,1.0901,387,0,6,0.1163,479.72,751.45,422.24,232.96,363.00,735.00,188.00,170.00,0.3249,117.87,1,0,2.3231,ACCEPT,0,979,5269,8883,0,0,387,0,0,0,0,-1.0000
18,0,1,0,NEGATIVE_PEAK,-10.5662,1.3396,-430,-17,12,0.0814,479.72,751.45,422.24,232.96,351.50,724.50,217.00,179.00,0.3328,131.02,0,0,0.0000,NOT_RUN,0,1055,4143,0,0,0,430,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,10.2289,1.1125,356,-9,-21,0.0674,420.38,675.00,406.00,224.00,353.50,716.00,231.00,192.00,0.3989,78.44,1,-1,2.6305,ACCEPT,0,1092,3514,9716,0,0,356,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,15.9956,1.6183,602,0,5,0.1346,420.38,692.50,406.00,224.00,357.00,724.00,234.00,200.00,0.4422,70.77,1,0,2.6884,ACCEPT,0,1212,3211,10057,0,0,602,0,0,0,0,0.9866
21,0,1,1,ACCEPT,12.5449,1.3629,522,0,-3,0.6590,420.38,682.00,406.00,224.00,351.50,718.00,245.00,198.00,0.4439,77.72,1,-1,1.9966,LOW_CONF,0,1223,2959,10910,0,0,522,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,8.2159,1.0801,364,0,-5,0.1346,420.38,664.50,406.00,224.00,349.50,701.50,263.00,191.00,0.4655,79.95,1,7,1.3151,MAX_STEP,0,1272,2952,12006,0,0,364,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,12.7978,1.6456,650,-17,16,0.5738,312.53,720.50,406.00,224.00,353.00,702.00,278.00,174.00,0.5319,44.50,1,0,2.7367,ACCEPT,0,1509,3115,11579,0,0,650,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,9.3463,1.0282,401,0,4,0.5037,312.53,734.50,375.37,207.10,356.50,704.00,289.00,154.00,0.5474,53.51,1,-2,2.6662,ACCEPT,0,1446,2986,10891,0,0,401,0,0,0,0,-1.0000
25,0,1,0,NEGATIVE_PEAK,-10.1996,1.1948,-411,0,7,0.0316,312.53,734.50,375.37,207.10,351.50,693.50,255.00,147.00,0.4308,56.56,0,0,0.0000,NOT_RUN,0,1224,3024,0,0,0,411,0,0,0,0,-1.0000
26,0,1,0,NEGATIVE_PEAK,-8.6746,1.2183,-240,10,0,0.1667,312.53,734.50,375.37,207.10,362.00,672.50,148.00,129.00,0.1934,79.32,0,0,0.0000,NOT_RUN,0,824,2800,0,0,0,240,0,0,0,0,-1.0000
27,0,1,0,NEGATIVE_PEAK,-11.1681,1.1174,-276,18,-5,0.5109,312.53,734.50,375.37,207.10,365.00,666.50,158.00,125.00,0.1889,85.89,0,0,0.0000,NOT_RUN,0,767,2616,0,0,0,276,0,0,0,0,-1.0000
28,0,1,0,NEGATIVE_PEAK,-8.8528,1.0840,-258,9,-14,0.1163,312.53,734.50,375.37,207.10,364.50,669.00,193.00,148.00,0.2554,83.61,0,0,0.0000,NOT_RUN,0,888,2936,0,0,0,258,0,0,0,0,-1.0000
29,0,1,0,NEGATIVE_PEAK,-9.7441,1.0580,-292,9,-12,0.1096,312.53,734.50,375.37,207.10,363.50,680.00,213.00,162.00,0.3276,74.62,0,0,0.0000,NOT_RUN,0,953,2963,0,0,0,292,0,0,0,0,-1.0000
30,0,1,0,NEGATIVE_PEAK,-9.4505,1.0794,-272,1,-25,0.0221,312.53,734.50,375.37,207.10,368.50,691.50,231.00,187.00,0.4169,70.58,0,0,0.0000,NOT_RUN,0,736,3180,0,0,0,272,0,0,0,0,-1.0000
31,0,1,0,NEGATIVE_PEAK,-8.7332,1.1355,-243,2,-20,0.2140,312.53,734.50,375.37,207.10,375.00,718.00,230.00,190.00,0.5262,64.61,0,0,0.0000,NOT_RUN,0,687,3287,0,0,0,243,0,0,0,0,-1.0000
32,0,1,0,NEGATIVE_PEAK,-8.7726,1.2113,-258,8,-10,0.2054,312.53,734.50,375.37,207.10,375.50,713.50,241.00,191.00,0.5307,66.38,0,0,0.0000,NOT_RUN,0,970,3294,0,0,0,258,0,0,0,0,-1.0000
33,0,1,0,NEGATIVE_PEAK,-9.3339,1.0614,-294,16,-1,0.0714,312.53,734.50,375.37,207.10,374.50,710.00,245.00,180.00,0.5150,66.64,0,0,0.0000,NOT_RUN,0,1183,3124,0,0,0,294,0,0,0,0,-1.0000
34,0,1,1,ACCEPT,9.7455,1.2119,366,14,-4,0.2049,394.67,721.56,375.37,207.10,382.00,733.50,254.00,167.00,0.5456,17.41,1,1,1.7473,LOW_CONF,0,1431,2979,9263,0,0,366,0,0,0,0,-1.0000
35,0,1,0,NEGATIVE_PEAK,-8.2678,1.0409,-356,8,15,0.6994,394.67,721.56,375.37,207.10,365.00,721.00,232.00,148.00,0.4417,29.68,0,0,0.0000,NOT_RUN,0,1468,3243,0,0,0,356,0,0,0,0,-1.0000
36,0,1,1,ACCEPT,9.3490,1.1767,353,7,-6,0.6686,435.74,702.16,360.93,199.14,360.00,693.00,172.00,132.00,0.3159,76.29,1,-1,3.0712,ACCEPT,0,938,3487,9316,0,0,353,0,0,0,0,-1.0000
37,0,1,1,ACCEPT,9.5662,1.0581,346,-5,-12,0.1040,407.54,664.84,360.93,199.14,345.50,701.50,137.00,133.00,0.2450,72.06,1,0,2.1562,ACCEPT,0,1166,4090,8736,0,0,346,0,0,0,0,-1.0000
38,0,1,1,ACCEPT,13.6951,1.7361,467,0,2,0.6574,407.54,671.06,360.93,199.14,348.50,707.00,157.00,132.00,0.2817,69.12,1,0,2.4939,ACCEPT,0,1088,3459,10063,0,0,467,0,0,0,0,-1.0000
39,0,1,1,ACCEPT,19.3903,2.1837,642,1,5,0.0187,413.18,686.61,360.93,199.14,355.50,722.50,171.00,133.00,0.3076,67.93,1,0,2.5269,ACCEPT,0,1116,3228,10887,0,0,642,0,0,0,0,-1.0000
40,0,1,1,ACCEPT,17.5957,2.2155,627,-1,-3,0.6029,407.54,677.28,360.93,199.14,365.50,712.50,179.00,131.00,0.3225,54.84,1,0,2.7341,ACCEPT,0,1246,3169,11972,0,0,627,0,0,0,0,0.9914
41,0,1,1,ACCEPT,15.9970,1.6527,590,0,1,0.8746,407.54,680.39,360.93,199.14,369.00,714.50,180.00,131.00,0.3279,51.47,1,0,2.5443,ACCEPT,0,1151,3003,12282,0,0,590,0,0,0,0,-1.0000
42,0,1,1,ACCEPT,13.5836,1.5510,487,0,-2,0.8316,407.54,674.17,360.93,199.14,377.00,701.50,190.00,127.00,0.3357,40.98,1,0,2.1008,ACCEPT,0,1061,3077,12254,0,0,487,0,0,0,0,-1.0000
43,0,1,1,ACCEPT,10.6082,1.1890,434,-1,-4,0.3387,401.90,661.73,360.93,199.14,385.00,682.00,194.00,112.00,0.3023,26.39,1,0,2.0034,ACCEPT,0,1174,3084,10704,0,0,434,0,0,0,0,-1.0000
44,0,1,1,ACCEPT,10.6292,1.2567,421,5,-1,0.3658,430.10,658.62,360.93,199.14,401.50,681.00,191.00,94.00,0.2498,36.31,1,0,2.8348,ACCEPT,0,1268,3106,11020,0,0,421,0,0,0,0,-1.0000
45,0,1,1,ACCEPT,10.5353,1.0660,420,8,-5,0.8333,475.23,643.08,360.93,199.14,391.00,685.50,178.00,87.00,0.2155,94.31,1,0,2.2000,ACCEPT,0,1389,3432,10307,0,0,420,0,0,0,0,-1.0000
46,0,1,1,ACCEPT,8.7153,1.0926,295,1,6,0.5119,480.87,661.73,360.93,199.14,365.50,682.00,143.00,84.00,0.1585,117.13,1,0,2.6758,ACCEPT,0,1066,3665,9886,0,0,295,0,0,0,0,-1.0000
47,0,1,1,ACCEPT,7.5837,1.0851,255,-11,12,0.7765,418.82,699.05,360.93,199.14,355.00,682.50,154.00,95.00,0.2035,65.93,1,1,1.9633,LOW_CONF,0,924,3709,9837,0,0,255,0,0,0,0,-1.0000
48,0,1,1,ACCEPT,9.8989,1.2308,304,0,3,0.3750,418.82,708.38,360.93,199.14,353.50,688.00,193.00,110.00,0.2954,68.42,1,0,2.4287,ACCEPT,0,886,3588,10408,0,0,304,0,0,0,0,-1.0000
49,0,1,0,NEGATIVE_PEAK,-9.9143,1.0535,-315,8,12,0.6190,418.82,708.38,360.93,199.14,355.50,698.50,201.00,111.00,0.3104,64.09,0,0,0.0000,NOT_RUN,0,825,3526,0,0,0,315,0,0,0,0,-1.0000
50,0,1,1,ACCEPT,10.0146,1.0032,317,-2,3,0.0442,407.54,717.70,360.93,199.14,356.50,709.50,201.00,121.00,0.3384,51.69,1,0,2.3560,ACCEPT,0,760,3504,12735,0,0,317,0,0,0,0,-1.0000
51,0,1,1,ACCEPT,12.4868,1.0852,446,0,-2,0.4193,407.54,711.48,360.93,199.14,361.00,705.00,210.00,124.00,0.3623,46.99,1,0,2.2621,ACCEPT,0,1179,3561,12174,0,0,446,0,0,0,0,-1.0000
52,0,1,1,ACCEPT,12.0487,1.1606,412,-2,-9,0.5655,396.26,683.50,360.93,199.14,360.50,688.50,213.00,123.00,0.3645,36.11,1,7,1.7587,MAX_STEP,0,1138,3574,11228,0,0,412,0,0,0,0,-1.0000
53,0,1,1,ACCEPT,14.5785,1.5577,486,-1,-3,0.4198,390.62,674.17,360.93,199.14,358.00,682.50,212.00,119.00,0.3510,33.66,1,0,2.8978,ACCEPT,0,1085,3801,11320,0,0,486,0,0,0,0,-1.0000
54,0,1,1,ACCEPT,10.6554,1.0330,376,0,1,0.8245,390.62,677.28,360.93,199.14,344.00,683.50,194.00,103.00,0.2780,47.03,1,0,2.9243,ACCEPT,0,1106,3969,10796,0,0,376,0,0,0,0,-1.0000
55,0,1,1,ACCEPT,9.9125,1.0197,310,4,3,0.1710,413.18,686.61,360.93,199.14,342.00,687.00,152.00,96.00,0.2030,71.18,1,0,2.7060,ACCEPT,0,884,4022,8459,0,0,310,0,0,0,0,-1.0000
56,0,1,1,ACCEPT,12.1049,1.3571,304,-17,1,0.0296,317.29,689.72,360.93,199.14,321.00,691.00,118.00,94.00,0.1543,3.93,1,2,1.8753,LOW_CONF,0,723,4152,8105,0,0,304,0,0,0,0,-1.0000
57,0,1,1,ACCEPT,12.8403,1.1838,277,-2,1,0.8773,306.01,692.83,360.93,199.14,313.50,692.00,129.00,86.00,0.1544,7.54,1,0,3.1022,ACCEPT,0,569,4567,9176,0,0,277,0,0,0,0,-1.0000
58,0,1,0,NEGATIVE_PEAK,-10.3971,1.0310,-266,1,7,0.6955,306.01,692.83,360.93,199.14,316.00,684.00,148.00,94.00,0.1936,13.33,0,0,0.0000,NOT_RUN,0,716,4759,0,0,0,266,0,0,0,0,-1.0000
59,0,1,0,NEGATIVE_PEAK,-11.7822,1.1206,-288,1,7,0.3542,306.01,692.83,360.93,199.14,320.50,674.00,147.00,94.00,0.1923,23.76,0,0,0.0000,NOT_RUN,0,734,4844,0,0,0,288,0,0,0,0,-1.0000
60,0,1,1,ACCEPT,10.9303,1.0928,259,7,5,0.6834,345.49,708.38,347.05,191.48,315.50,670.00,147.00,92.00,0.2035,48.70,1,-1,2.3480,ACCEPT,0,740,4819,8564,0,0,259,0,0,0,0,0.9936
61,0,1,1,ACCEPT,12.9508,1.2308,304,-2,1,0.8092,334.65,711.37,320.87,177.03,312.00,671.00,156.00,92.00,0.2527,46.29,1,-2,2.1201,ACCEPT,0,846,4336,8664,0,0,304,0,0,0,0,-1.0000
62,0,1,1,ACCEPT,11.2029,1.1631,271,3,-23,0.6421,349.70,647.76,320.87,177.03,306.00,667.00,158.00,82.00,0.2281,47.74,1,-4,2.0674,MAX_STEP,0,946,4183,8813,0,0,271,0,0,0,0,-1.0000
63,0,1,1,ACCEPT,10.5087,1.0180,283,-10,8,0.8551,299.54,669.88,320.87,177.03,302.50,670.50,155.00,77.00,0.2101,3.02,1,2,1.7347,LOW_CONF,0,960,4124,9330,0,0,283,0,0,0,0,-1.0000
64,0,1,1,ACCEPT,13.8312,1.4144,314,5,0,0.3185,324.62,669.88,320.87,177.03,291.50,663.50,117.00,75.00,0.1545,33.73,1,-2,1.8343,LOW_CONF,0,745,4542,8609,0,0,314,0,0,0,0,-1.0000
65,0,1,1,ACCEPT,13.3621,1.2704,296,1,-2,0.4324,329.63,664.35,320.87,177.03,273.00,658.00,118.00,78.00,0.1620,56.99,1,-2,1.5728,LOW_CONF,0,664,4472,9228,0,0,296,0,0,0,0,-1.0000
66,0,1,0,NEGATIVE_PEAK,-12.2044,1.0455,-299,4,6,0.3244,329.63,664.35,320.87,177.03,273.50,643.00,135.00,88.00,0.2091,60.06,0,0,0.0000,NOT_RUN,0,621,4376,0,0,0,299,0,0,0,0,-1.0000
67,0,1,1,ACCEPT,13.7129,1.2451,320,5,-2,0.2125,354.71,658.82,320.87,177.03,283.50,653.00,135.00,92.00,0.2186,71.45,1,-5,1.9841,MAX_STEP,0,537,4280,9628,0,0,320,0,0,0,0,-1.0000
68,0,1,1,ACCEPT,18.6500,1.5649,410,0,-2,0.6512,354.71,653.29,320.87,177.03,294.00,644.50,140.00,93.00,0.2292,61.34,1,0,2.0534,ACCEPT,0,625,4164,9583,0,0,410,0,0,0,0,-1.0000
69,0,1,1,ACCEPT,20.1511,2.0318,447,-1,-2,0.6913,349.70,647.76,320.87,177.03,297.00,641.50,146.00,93.00,0.2390,53.07,1,0,2.5160,ACCEPT,0,702,4115,10852,0,0,447,0,0,0,0,-1.0000
70,0,1,1,ACCEPT,16.0389,1.4422,424,0,-2,0.8325,349.70,642.23,320.87,177.03,306.00,640.50,160.00,89.00,0.2507,43.73,1,0,2.5563,ACCEPT,0,916,4170,9388,0,0,424,0,0,0,0,-1.0000
71,0,1,1,ACCEPT,16.5575,1.2741,409,-4,-2,0.9389,329.63,636.70,333.70,184.11,306.00,644.00,160.00,84.00,0.2188,24.74,1,1,2.5312,ACCEPT,0,836,4278,9774,0,0,409,0,0,0,0,-1.0000
72,0,1,1,ACCEPT,18.4017,1.8554,449,4,1,0.6882,350.48,639.57,333.70,184.11,297.50,635.50,153.00,75.00,0.1868,53.13,1,0,2.1778,ACCEPT,0,766,4643,9303,0,0,449,0,0,0,0,-1.0000
73,0,1,1,ACCEPT,16.1900,1.3970,373,0,2,0.7131,350.48,645.32,320.87,177.03,288.00,640.50,136.00,71.00,0.1700,62.66,1,-1,2.0621,ACCEPT,0,712,4659,9473,0,0,373,0,0,0,0,-1.0000
74,0,1,1,ACCEPT,10.7333,1.1122,218,-12,-2,0.7385,290.29,639.79,320.87,177.03,290.50,640.00,87.00,78.00,0.1195,0.30,1,12,1.3590,MAX_STEP,0,658,4575,7955,0,0,218,0,0,0,0,-1.0000
75,0,1,1,ACCEPT,17.6387,1.6398,264,-1,0,0.9432,285.27,639.79,320.87,177.03,286.50,641.00,93.00,76.00,0.1244,1.72,1,0,2.7597,ACCEPT,0,468,4852,7204,0,0,264,0,0,0,0,-1.0000
76,0,1,1,ACCEPT,17.0066,1.6069,233,-1,1,0.9142,280.26,642.55,320.87,177.03,286.00,638.50,106.00,75.00,0.1400,7.03,1,0,2.1492,ACCEPT,0,426,4956,7006,0,0,233,0,0,0,0,-1.0000
77,0,1,1,ACCEPT,13.1432,1.1104,171,0,-1,0.9825,280.26,639.79,320.87,177.03,292.50,636.50,107.00,73.00,0.1375,12.68,1,13,1.2583,MAX_STEP,0,379,5147,7356,0,0,171,0,0,0,0,-1.0000
78,0,1,1,ACCEPT,12.9512,1.0625,204,15,-8,0.4559,355.49,617.66,320.87,177.03,299.00,644.00,100.00,70.00,0.1232,62.33,1,0,2.3706,ACCEPT,0,447,4980,7824,0,0,204,0,0,0,0,-1.0000
79,0,1,1,ACCEPT,15.4711,1.5083,273,1,-6,0.3810,360.51,601.07,320.87,177.03,300.00,629.00,108.00,66.00,0.1255,66.64,1,0,2.8399,ACCEPT,0,576,4484,8655,0,0,273,0,0,0,0,-1.0000
80,0,1,1,ACCEPT,13.6961,1.0732,264,-1,-2,0.8447,355.49,595.54,320.87,177.03,300.00,621.50,114.00,61.00,0.1224,61.26,1,0,2.3473,ACCEPT,0,584,4525,10539,0,0,264,0,0,0,0,0.9979
81,0,1,1,ACCEPT,15.9082,1.3647,348,-1,0,0.9626,350.48,595.54,320.87,177.03,298.00,623.50,108.00,61.00,0.1160,59.46,1,2,1.9610,LOW_CONF,0,677,4617,10314,0,0,348,0,0,0,0,-1.0000
82,0,1,1,ACCEPT,15.2269,1.6054,297,-3,-1,0.8350,335.43,592.77,320.87,177.03,288.50,623.50,97.00,63.00,0.1076,56.09,1,0,2.6807,ACCEPT,0,642,4799,9352,0,0,297,0,0,0,0,-1.0000
83,0,1,1,ACCEPT,11.0135,1.0706,182,0,8,0.4121,335.43,614.90,320.87,177.03,287.00,613.50,92.00,65.00,0.1053,48.45,1,-1,1.0600,LOW_CONF,0,523,4887,9342,0,0,182,0,0,0,0,-1.0000
84,0,1,1,ACCEPT,13.2283,1.1467,211,0,-2,0.7962,335.43,609.37,320.87,177.03,286.50,608.50,99.00,63.00,0.1098,48.94,1,-1,1.5097,LOW_CONF,0,523,4911,8695,0,0,211,0,0,0,0,-1.0000
85,0,1,1,ACCEPT,16.2705,1.3294,226,0,-2,0.7876,335.43,603.84,320.87,177.03,287.50,606.50,95.00,59.00,0.0987,48.00,1,2,1.8832,LOW_CONF,0,439,4878,8904,0,0,226,0,0,0,0,-1.0000
86,0,1,1,ACCEPT,13.9486,1.0874,199,-7,-8,0.5578,300.32,581.71,320.87,177.03,296.00,601.00,96.00,52.00,0.0879,19.77,1,0,2.7479,ACCEPT,0,394,4740,9324,0,0,199,0,0,0,0,-1.0000
87,0,1,1,ACCEPT,16.4177,1.0921,249,1,-3,0.0361,305.34,573.41,333.70,184.11,303.50,594.00,95.00,54.00,0.0835,20.67,1,1,2.6749,ACCEPT,0,440,5019,8780,0,0,249,0,0,0,0,-1.0000
88,0,1,1,ACCEPT,17.9418,1.1140,303,1,2,0.5083,310.55,579.16,347.05,191.48,311.00,601.00,104.00,54.00,0.0845,21.84,1,1,2.5199,ACCEPT,0,506,5122,8555,0,0,303,0,0,0,0,-1.0000
89,0,1,1,ACCEPT,18.2123,1.0803,296,-1,5,0.1824,305.12,594.12,360.93,199.14,307.00,614.50,100.00,55.00,0.0765,20.46,1,1,2.6438,ACCEPT,0,485,5128,8641,0,0,296,0,0,0,0,-1.0000
90,0,1,1,ACCEPT,18.4962,1.3049,291,1,-2,0.6357,310.77,587.91,360.93,199.14,305.50,605.00,101.00,56.00,0.0787,17.89,1,0,2.5466,ACCEPT,0,505,5368,9309,0,0,291,0,0,0,0,-1.0000
91,0,1,1,ACCEPT,17.2442,1.4062,270,-1,-3,0.5704,305.12,578.58,375.37,207.10,302.00,594.50,94.00,57.00,0.0689,16.23,1,1,2.6943,ACCEPT,0,540,5356,9046,0,0,270,0,0,0,0,-1.0000
92,0,1,1,ACCEPT,17.3148,1.5359,235,-1,-6,0.2553,299.26,559.17,390.38,215.38,301.50,574.00,75.00,64.00,0.0571,15.00,1,1,2.3579,ACCEPT,0,574,5568,8049,0,0,235,0,0,0,0,-1.0000
93,0,1,1,ACCEPT,17.5868,1.2365,183,-1,-5,0.4262,293.16,542.34,406.00,224.00,296.50,557.50,67.00,73.00,0.0538,15.53,1,1,2.8011,ACCEPT,0,533,5645,6438,0,0,183,0,0,0,0,-1.0000
94,0,1,1,ACCEPT,13.8956,1.1636,128,-2,-2,0.3828,280.47,535.34,406.00,224.00,287.00,554.50,62.00,79.00,0.0539,20.25,1,0,2.9262,ACCEPT,0,458,5823,6296,0,0,128,0,0,0,0,-1.0000
95,0,1,1,ACCEPT,13.2847,1.2277,124,1,7,0.6290,286.81,559.84,390.38,215.38,281.50,554.00,57.00,82.00,0.0556,7.89,1,-1,2.4684,ACCEPT,0,455,5831,5965,0,0,124,0,0,0,0,-1.0000
96,0,1,1,ACCEPT,15.9847,1.1901,144,-1,-1,0.8958,280.71,556.47,406.00,224.00,280.50,548.50,57.00,95.00,0.0595,7.97,1,1,2.7844,ACCEPT,0,414,5767,6169,0,0,144,0,0,0,0,-1.0000
97,0,1,1,ACCEPT,15.0479,1.2453,132,1,1,0.6818,287.05,559.97,406.00,224.00,290.00,547.50,58.00,109.00,0.0695,12.81,1,0,3.0856,ACCEPT,0,436,5836,5818,0,0,132,0,0,0,0,-1.0000
98,0,1,1,ACCEPT,17.3901,1.3786,142,3,-5,0.0563,306.09,542.47,406.00,224.00,307.50,528.00,65.00,108.00,0.0772,14.54,1,0,3.0991,ACCEPT,0,398,5881,5518,0,0,142,0,0,0,0,-1.0000
99,0,1,1,ACCEPT,12.2119,1.0532,99,-1,1,0.9293,299.74,545.97,422.24,232.96,307.50,537.00,53.00,110.00,0.0593,11.86,1,1,2.9304,ACCEPT,0,346,5756,6049,0,0,99,0,0,0,0,-1.0000
100,0,1,1,ACCEPT,13.8899,1.2561,103,2,-12,0.1068,312.93,502.28,422.24,232.96,315.00,500.50,54.00,107.00,0.0587,2.73,1,0,2.7705,ACCEPT,0,403,5887,5574,0,0,103,0,0,0,0,0.9986
101,0,1,1,ACCEPT,16.7211,1.3735,114,-1,-4,0.2456,306.34,487.72,422.24,232.96,308.00,483.00,54.00,108.00,0.0593,5.00,1,0,3.0545,ACCEPT,0,366,5916,5198,0,0,114,0,0,0,0,-1.0000
102,0,1,1,ACCEPT,17.7492,1.3505,131,0,0,1.0000,306.34,487.72,422.24,232.96,306.00,472.00,56.00,114.00,0.0649,15.72,1,0,3.0334,ACCEPT,0,348,5944,5703,0,0,131,0,0,0,0,-1.0000
103,0,1,1,ACCEPT,20.6881,1.9605,149,-1,2,0.7315,299.74,495.00,422.24,232.96,304.50,491.00,59.00,140.00,0.0840,6.22,1,0,3.1588,ACCEPT,0,373,5956,5673,0,0,149,0,0,0,0,-1.0000
104,0,1,1,ACCEPT,20.1695,1.9125,153,-3,7,0.1046,279.96,520.48,422.24,232.96,278.50,508.50,57.00,137.00,0.0794,12.07,1,0,3.1069,ACCEPT,0,351,5981,6143,0,0,153,0,0,0,0,-1.0000
105,0,1,1,ACCEPT,19.8220,1.7363,158,0,-2,0.7152,279.96,513.20,422.24,232.96,278.00,505.50,66.00,139.00,0.0933,7.95,1,0,2.6509,ACCEPT,0,373,6024,6493,0,0,158,0,0,0,0,-1.0000
106,0,1,1,ACCEPT,21.0189,1.7264,183,0,1,0.9290,279.96,516.84,406.00,224.00,271.50,508.00,67.00,130.00,0.0958,12.24,1,-1,2.7517,ACCEPT,0,382,6006,6959,0,0,183,0,0,0,0,-1.0000
107,0,1,1,ACCEPT,20.8817,1.8532,202,0,2,0.6931,279.96,523.84,406.00,224.00,269.00,512.50,74.00,133.00,0.1082,15.77,1,0,3.2762,ACCEPT,0,375,5987,6828,0,0,202,0,0,0,0,-1.0000
