frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,452.00,749.00,44.00,268.00,452.00,749.00,44.00,268.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,1681,14688,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,19.0535,1.9028,274,-7,-3,0.3650,447.19,736.44,44.00,268.00,453.50,729.50,43.00,259.00,0.7126,9.38,1,0,3.0846,ACCEPT,0,419,1657,11521,0,0,274,0,0,0,0,0.9714
2,0,1,1,ACCEPT,12.4143,1.1140,215,-15,-3,0.1302,436.88,723.88,44.00,268.00,444.50,712.50,47.00,263.00,0.6625,13.69,1,0,3.1150,ACCEPT,0,591,1557,10602,0,0,215,0,0,0,0,0.9748
3,0,1,1,ACCEPT,13.5537,1.2402,222,-10,-3,0.2477,430.00,711.31,44.00,268.00,437.50,686.00,49.00,238.00,0.6093,26.40,1,0,3.0858,ACCEPT,0,471,1342,11052,0,0,222,0,0,0,0,0.9759
4,0,1,1,ACCEPT,15.1419,1.3155,271,-9,-3,0.1808,423.81,698.75,44.00,268.00,430.50,701.00,49.00,286.00,0.7049,7.06,1,0,3.0138,ACCEPT,0,644,1338,11829,0,0,271,0,0,0,0,0.9770
5,0,1,1,ACCEPT,13.6449,1.2775,244,-15,-3,0.0041,413.50,686.19,44.00,268.00,420.50,671.00,49.00,268.00,0.6685,16.72,1,0,2.8994,ACCEPT,0,574,1348,10109,0,0,244,0,0,0,0,0.9776
6,0,1,1,ACCEPT,18.5316,1.7333,260,-9,-2,0.0500,407.31,677.81,44.00,268.00,411.00,679.50,50.00,299.00,0.7670,4.06,1,0,2.9977,ACCEPT,0,418,1243,10775,0,0,260,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,16.2171,1.5290,211,-7,-2,0.1754,402.50,669.44,44.00,268.00,406.00,671.00,46.00,288.00,0.7991,3.83,1,0,2.7931,ACCEPT,0,393,1834,9063,0,0,211,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,13.9066,1.1717,232,-7,0,0.1810,397.69,669.44,44.00,268.00,401.50,669.50,51.00,283.00,0.8065,3.81,1,0,2.8408,ACCEPT,0,537,2622,8553,0,0,232,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,9.6981,1.1065,239,-5,0,0.0209,394.25,669.44,44.00,268.00,396.50,667.00,53.00,292.00,0.7620,3.32,1,0,3.1283,ACCEPT,0,897,3043,8121,0,0,239,0,0,0,0,-1.0000
