frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,101.50,287.00,69.00,26.00,101.50,287.00,69.00,26.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,742,16903,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,36.0500,7.0606,233,0,1,0.8541,101.50,287.41,69.00,26.00,99.50,285.00,65.00,24.00,0.7789,3.13,1,0,3.2362,ACCEPT,0,187,829,10744,0,0,233,0,0,0,0,0.9378
2,0,1,1,ACCEPT,24.6778,3.4231,178,0,2,0.6629,101.50,288.22,69.00,26.00,99.50,286.50,69.00,27.00,0.8316,2.64,1,0,3.2130,ACCEPT,0,215,892,9735,0,0,178,0,0,0,0,0.9453
3,0,1,1,ACCEPT,18.3601,2.3291,184,1,0,0.9891,102.58,288.22,69.00,26.00,100.50,286.00,71.00,24.00,0.7932,3.04,1,0,3.0498,ACCEPT,0,341,994,9677,0,0,184,0,0,0,0,0.9490
4,0,1,1,ACCEPT,18.9047,3.4833,209,0,2,0.8134,102.58,289.03,69.00,26.00,102.50,286.00,71.00,26.00,0.7712,3.03,1,0,3.2100,ACCEPT,0,321,1106,8103,0,0,209,0,0,0,0,0.9521
5,0,1,1,ACCEPT,19.5199,3.4167,205,0,-1,0.9268,102.58,288.62,69.00,26.00,101.00,286.50,70.00,27.00,0.8162,2.65,1,0,3.3672,ACCEPT,0,317,1135,6207,0,0,205,0,0,0,0,0.9542
6,0,1,1,ACCEPT,16.7704,2.8438,182,-1,-2,0.5769,101.50,287.81,69.00,26.00,101.50,287.50,69.00,25.00,0.9615,0.31,1,0,3.5624,ACCEPT,0,316,1193,5676,0,0,182,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,17.2823,3.3016,208,-1,-2,0.7548,100.42,287.00,69.00,26.00,97.50,287.50,67.00,25.00,0.8832,2.96,1,0,3.4889,ACCEPT,0,322,1281,5514,0,0,208,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,21.5975,3.6301,265,1,0,0.9019,101.50,287.00,69.00,26.00,98.50,288.00,69.00,24.00,0.8489,3.16,1,0,3.3017,ACCEPT,0,411,1241,5639,0,0,265,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,23.9984,3.1170,293,-1,-1,0.8430,100.42,286.59,69.00,26.00,98.50,287.50,71.00,25.00,0.8837,2.12,1,0,3.5224,ACCEPT,0,394,1102,6640,0,0,293,0,0,0,0,-1.0000
