frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,291.00,313.50,24.00,13.00,291.00,313.50,24.00,13.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,4680,8020,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,12.6098,1.9250,77,4,-39,0.1299,292.50,305.58,24.00,13.00,293.50,304.50,23.00,13.00,0.7826,1.47,1,0,3.1948,ACCEPT,0,202,2699,17285,0,0,77,0,0,0,0,0.9590
2,0,1,1,ACCEPT,7.5967,1.0779,83,28,-30,0.5663,303.00,299.48,24.00,13.00,299.50,292.50,23.00,11.00,0.2159,7.81,1,8,1.0323,MAX_STEP,0,297,1799,11325,0,0,83,0,0,0,0,0.9663
3,0,1,1,ACCEPT,8.0166,1.4565,67,40,-4,0.0448,318.00,298.67,24.00,13.00,293.00,277.00,26.00,12.00,0.0000,33.09,1,-4,1.6606,MAX_STEP,0,234,2797,7346,0,0,67,0,0,0,0,0.9692
4,0,1,1,ACCEPT,21.2689,2.5360,317,16,-14,0.0189,324.00,295.83,24.00,13.00,292.50,264.50,25.00,13.00,0.0000,44.43,1,0,2.7154,ACCEPT,0,419,2388,15969,0,0,317,0,0,0,0,0.9725
5,0,1,1,ACCEPT,12.0580,1.3145,209,-1,-29,0.2057,323.62,289.94,23.08,12.50,299.00,254.50,26.00,11.00,0.0000,43.15,1,-1,2.3067,ACCEPT,0,587,2140,7695,0,0,209,0,0,0,0,0.9672
6,0,1,1,ACCEPT,9.1194,1.1642,78,-7,-43,0.2821,321.11,281.54,23.08,12.50,284.50,243.50,25.00,11.00,0.0000,52.79,1,-16,1.9536,AT_SEARCH_RAIL,0,367,1911,6032,0,0,78,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,13.8322,1.7619,37,31,3,0.1622,332.25,282.12,23.08,12.50,273.00,237.50,26.00,11.00,0.0000,74.18,1,13,1.3778,MAX_STEP,0,81,7562,1105,0,0,37,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,8.1338,1.3636,15,-17,3,0.2000,326.14,282.71,23.08,12.50,267.00,234.50,24.00,13.00,0.0000,76.30,1,0,2.6949,ACCEPT,0,101,2129,2070,0,0,15,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,9.3302,1.0667,16,-41,3,0.3750,311.41,283.30,23.08,12.50,248.00,226.00,26.00,10.00,0.0000,85.46,1,-5,2.3557,MAX_STEP,0,95,737,8039,0,0,16,0,0,0,0,-1.0000
10,0,1,0,NEGATIVE_PEAK,-5.9625,1.0000,-10,0,-1,0.9000,311.41,283.30,23.08,12.50,231.00,208.50,26.00,15.00,0.0000,109.82,0,0,0.0000,NOT_RUN,0,62,3097,0,0,0,11,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,8.7714,1.1429,16,-23,-37,0.3125,303.14,276.07,23.08,12.50,228.00,195.00,24.00,16.00,0.0000,110.54,1,0,2.2064,ACCEPT,0,81,2582,3163,0,0,16,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,15.7511,1.1750,47,-32,-23,0.1702,291.64,271.58,22.19,12.02,214.50,187.50,25.00,17.00,0.0000,114.10,1,-1,2.3039,ACCEPT,0,84,2657,4502,0,0,47,0,0,0,0,-1.0000
13,0,1,0,NEGATIVE_PEAK,-10.8963,1.6842,-32,-31,-25,0.1562,291.64,271.58,22.19,12.02,200.50,184.00,27.00,18.00,0.0000,126.40,0,0,0.0000,NOT_RUN,0,135,1383,0,0,0,32,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,8.4138,1.0000,11,17,-7,0.8182,297.48,270.27,22.19,12.02,200.00,184.50,26.00,15.00,0.0000,129.84,1,0,3.3543,ACCEPT,0,50,1539,2868,0,0,11,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,6.5421,1.0000,20,17,-14,0.3500,303.33,267.64,23.08,12.50,199.50,188.50,27.00,15.00,0.0000,130.55,1,1,2.8591,ACCEPT,0,79,3080,3569,0,0,20,0,0,0,0,-1.0000
16,0,1,0,NEGATIVE_PEAK,-9.1864,1.1667,-35,14,-7,0.4000,303.33,267.64,23.08,12.50,199.00,191.50,26.00,17.00,0.0000,129.16,0,0,0.0000,NOT_RUN,0,126,6238,0,0,0,35,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,10.7988,1.3684,52,18,-2,0.0385,309.80,267.25,23.08,12.50,211.50,203.50,25.00,17.00,0.0000,117.16,1,0,2.9947,ACCEPT,0,194,5775,2504,0,0,52,0,0,0,0,-1.0000
18,0,1,0,NEGATIVE_PEAK,-6.3718,1.2222,-11,3,3,0.2727,309.80,267.25,23.08,12.50,213.00,224.50,28.00,15.00,0.0000,105.82,0,0,0.0000,NOT_RUN,0,71,4038,0,0,0,11,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,14.9362,1.4242,94,11,-22,0.0319,313.75,262.95,23.08,12.50,211.00,249.00,28.00,14.00,0.0000,103.69,1,10,2.0074,MAX_STEP,0,232,3155,4782,0,0,94,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,8.5497,1.0169,60,-1,-7,0.4167,313.39,261.59,23.08,12.50,217.00,272.00,28.00,12.00,0.0000,96.95,1,12,1.3164,MAX_STEP,0,183,5465,2815,0,0,60,0,0,0,0,0.9817
21,0,1,1,ACCEPT,10.2220,1.0465,135,-4,-33,0.0889,311.95,255.14,23.08,12.50,215.50,290.00,27.00,12.00,0.0000,102.56,1,-5,1.3500,MAX_STEP,0,338,5404,3388,0,0,135,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,10.5654,1.4935,115,44,-38,0.3130,327.77,247.72,23.08,12.50,211.00,304.50,28.00,11.00,0.0000,129.84,1,0,1.8326,LOW_CONF,0,340,2044,4626,0,0,115,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,11.0447,1.1538,45,21,-7,0.0667,335.31,246.35,23.08,12.50,213.50,320.00,25.00,12.00,0.0000,142.35,1,0,2.9797,ACCEPT,0,205,1614,3367,0,0,45,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,18.2489,1.5610,192,27,-2,0.0677,345.02,245.96,23.08,12.50,213.50,333.00,27.00,12.00,0.0000,157.71,1,0,2.0603,ACCEPT,0,430,1802,8118,0,0,192,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,11.9892,1.1429,64,50,-12,0.2031,362.98,243.62,23.08,12.50,210.50,341.50,25.00,11.00,0.0000,181.20,1,-10,1.3587,MAX_STEP,0,167,3606,2309,0,0,64,0,0,0,0,-1.0000
26,0,1,1,ACCEPT,11.1012,1.3333,24,-13,-7,0.1667,358.31,242.25,23.08,12.50,214.00,353.00,24.00,10.00,0.0000,181.91,1,0,3.3070,ACCEPT,0,119,2572,1559,0,0,24,0,0,0,0,-1.0000
27,0,1,0,NEGATIVE_PEAK,-9.1478,1.2222,-11,3,3,0.3636,358.31,242.25,23.08,12.50,213.50,361.50,27.00,11.00,0.0000,187.59,0,0,0.0000,NOT_RUN,0,58,2627,0,0,0,11,0,0,0,0,-1.0000
28,0,1,1,ACCEPT,8.4187,1.1667,7,-5,-33,0.7143,356.52,235.80,23.08,12.50,206.50,363.50,27.00,11.00,0.0000,197.00,1,0,2.8127,ACCEPT,0,50,2706,1185,0,0,7,0,0,0,0,-1.0000
29,0,1,1,ACCEPT,8.0556,1.0000,8,25,-7,0.5000,365.50,234.44,23.08,12.50,210.00,369.50,28.00,11.00,0.0000,205.97,1,0,2.9235,ACCEPT,0,49,3120,1697,0,0,8,0,0,0,0,-1.0000
30,0,1,0,NEGATIVE_PEAK,-13.7616,1.6667,-15,1,-37,0.2000,365.50,234.44,23.08,12.50,214.50,375.00,27.00,10.00,0.0000,206.30,0,0,0.0000,NOT_RUN,0,38,2354,0,0,0,15,0,0,0,0,-1.0000
31,0,1,0,NEGATIVE_PEAK,-8.2910,1.1250,-9,-13,0,0.7778,365.50,234.44,23.08,12.50,210.00,377.50,28.00,11.00,0.0000,211.30,0,0,0.0000,NOT_RUN,0,31,4136,0,0,0,9,0,0,0,0,-1.0000
32,0,1,0,NEGATIVE_PEAK,-7.4110,1.2500,-5,-9,10,0.8000,365.50,234.44,23.08,12.50,213.50,382.50,27.00,11.00,0.0000,212.19,0,0,0.0000,NOT_RUN,0,17,5832,0,0,0,6,0,0,0,0,-1.0000
33,0,1,0,NEGATIVE_PEAK,-12.1573,1.2222,-11,-7,-31,0.5455,365.50,234.44,23.08,12.50,219.00,384.00,26.00,10.00,0.0000,209.36,0,0,0.0000,NOT_RUN,0,31,6695,0,0,0,11,0,0,0,0,-1.0000
34,0,1,0,NEGATIVE_PEAK,-4.4717,1.0000,-3,0,0,1.0000,365.50,234.44,23.08,12.50,215.00,384.50,26.00,11.00,0.0000,212.53,0,0,0.0000,NOT_RUN,0,16,5786,0,0,0,4,0,0,0,0,-1.0000
35,0,1,0,NEGATIVE_PEAK,-8.1854,1.0000,-9,7,-31,0.5556,365.50,234.44,23.08,12.50,219.00,389.00,28.00,12.00,0.0000,212.96,0,0,0.0000,NOT_RUN,0,40,6203,0,0,0,9,0,0,0,0,-1.0000
36,0,1,0,NEGATIVE_PEAK,-5.9412,1.3333,-4,-7,0,0.5000,365.50,234.44,23.08,12.50,224.00,392.50,26.00,9.00,0.0000,212.15,0,0,0.0000,NOT_RUN,0,14,3504,0,0,0,5,0,0,0,0,-1.0000
37,0,1,0,NEGATIVE_PEAK,-7.5851,1.2000,-6,-9,-1,0.5000,365.50,234.44,23.08,12.50,218.50,393.50,27.00,11.00,0.0000,216.59,0,0,0.0000,NOT_RUN,0,24,4188,0,0,0,6,0,0,0,0,-1.0000
38,0,1,0,NEGATIVE_PEAK,-6.5326,1.2500,-5,11,-11,0.8000,365.50,234.44,23.08,12.50,220.00,394.50,26.00,11.00,0.0000,216.31,0,0,0.0000,NOT_RUN,0,27,3324,0,0,0,6,0,0,0,0,-1.0000
