frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,225.50,610.00,45.00,52.00,225.50,610.00,45.00,52.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2183,12446,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,33.3521,5.8000,406,-1,-2,0.6108,224.80,608.38,45.00,52.00,224.50,610.00,47.00,56.00,0.8891,1.65,1,0,3.0587,ACCEPT,0,375,2387,10269,0,0,406,0,0,0,0,0.9398
2,0,1,1,ACCEPT,31.4930,2.6369,443,-1,-2,0.4357,224.09,606.75,45.00,52.00,225.50,607.50,51.00,57.00,0.8050,1.59,1,0,3.1000,ACCEPT,0,424,2445,8910,0,0,443,0,0,0,0,0.9431
3,0,1,1,ACCEPT,25.2977,2.1127,450,-1,-3,0.3089,223.39,604.31,46.80,54.08,224.50,604.50,51.00,55.00,0.9023,1.13,1,1,2.9401,ACCEPT,0,514,2401,8247,0,0,450,0,0,0,0,0.9623
4,0,1,1,ACCEPT,22.3189,2.1717,506,0,-2,0.7490,223.39,602.62,48.67,56.24,224.00,601.50,52.00,53.00,0.8853,1.28,1,1,2.8711,ACCEPT,0,651,2337,10321,0,0,506,0,0,0,0,0.9629
5,0,1,1,ACCEPT,21.8889,2.4100,629,-1,-2,0.6121,222.63,600.88,48.67,56.24,222.50,599.50,51.00,51.00,0.8691,1.38,1,0,2.9894,ACCEPT,0,913,2312,12955,0,0,629,0,0,0,0,0.9508
6,0,1,1,ACCEPT,25.0302,2.7215,811,-2,-1,0.5857,221.12,600.00,48.67,56.24,222.50,599.00,51.00,52.00,0.8779,1.71,1,0,3.1372,ACCEPT,0,1021,2373,14178,0,0,811,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,19.1465,2.1175,739,1,-1,0.8498,221.88,599.12,48.67,56.24,220.00,597.50,50.00,45.00,0.7489,2.48,1,0,3.0311,ACCEPT,0,1221,2410,14362,0,0,739,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,11.5496,1.2725,537,3,-2,0.1601,224.15,597.38,48.67,56.24,218.50,599.00,49.00,34.00,0.5003,5.88,1,0,2.8598,ACCEPT,0,1329,2549,15600,0,0,537,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,7.2065,1.0124,327,-13,-10,0.0367,214.30,588.62,48.67,56.24,219.00,600.50,52.00,19.00,0.3033,12.77,1,0,2.7176,ACCEPT,0,2025,2255,10642,0,0,327,0,0,0,0,-1.0000
10,0,1,0,NEGATIVE_PEAK,-8.5966,1.4679,-229,-17,13,0.0087,214.30,588.62,48.67,56.24,216.00,598.00,46.00,16.00,0.2661,9.53,0,0,0.0000,NOT_RUN,0,1108,1928,0,0,0,229,0,0,0,0,-1.0000
11,0,1,0,NEGATIVE_PEAK,-7.9160,1.1091,-244,-18,15,0.2582,214.30,588.62,48.67,56.24,214.50,596.50,45.00,21.00,0.3452,7.88,0,0,0.0000,NOT_RUN,0,1158,2113,0,0,0,244,0,0,0,0,-1.0000
