frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,169.00,182.00,334.00,96.00,169.00,182.00,334.00,96.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,2678,10774,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,42.8560,5.7436,224,0,-1,0.9911,169.00,180.50,334.00,96.00,170.00,184.00,334.00,94.00,0.9236,3.64,1,0,3.2320,ACCEPT,0,182,2473,11045,0,0,224,0,0,0,0,0.9652
2,0,1,1,ACCEPT,23.1719,2.4118,246,0,-1,0.9878,169.00,179.00,334.00,96.00,170.00,181.00,336.00,94.00,0.9532,2.24,1,0,3.1489,ACCEPT,0,318,2377,11538,0,0,246,0,0,0,0,0.9686
3,0,1,1,ACCEPT,24.3114,1.5860,341,0,0,1.0000,169.00,179.00,334.00,96.00,171.00,179.00,334.00,94.00,0.9676,2.00,1,0,2.9573,ACCEPT,0,423,2188,9639,0,0,341,0,0,0,0,0.9712
4,0,1,1,ACCEPT,24.4461,2.1084,350,-1,-1,0.8486,163.78,177.50,334.00,96.00,171.50,174.00,335.00,94.00,0.8885,8.48,1,0,2.7880,ACCEPT,0,435,2067,6889,0,0,350,0,0,0,0,0.9739
5,0,1,1,ACCEPT,20.7970,2.4403,327,0,-1,0.8593,163.78,176.00,334.00,96.00,175.00,172.50,326.00,89.00,0.8675,11.75,1,0,2.8402,ACCEPT,0,468,1798,7848,0,0,327,0,0,0,0,0.9760
6,0,1,1,ACCEPT,19.7864,2.3497,430,0,0,1.0000,163.78,176.00,334.00,96.00,174.50,173.50,331.00,97.00,0.8916,11.01,1,0,2.8100,ACCEPT,0,782,1743,10208,0,0,430,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,22.2991,2.7424,628,1,0,0.8408,169.00,176.00,334.00,96.00,184.00,178.00,314.00,106.00,0.8313,15.13,1,0,2.7738,ACCEPT,0,830,1701,13555,0,0,628,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,21.0266,2.5719,715,1,-1,0.8224,174.22,174.50,321.15,92.31,194.00,176.50,296.00,109.00,0.7562,19.88,1,-1,2.7717,ACCEPT,0,1084,1675,12640,0,0,715,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,23.1215,2.9699,790,0,-2,0.5013,174.22,171.61,321.15,92.31,201.50,169.00,283.00,102.00,0.7653,27.41,1,0,2.8801,ACCEPT,0,1071,1656,13293,0,0,790,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,21.5525,2.6979,777,0,-2,0.6873,174.22,168.72,321.15,92.31,205.50,160.50,279.00,97.00,0.6941,32.34,1,0,3.1472,ACCEPT,0,1251,1619,12565,0,0,777,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,21.0110,2.7306,669,-1,-1,0.6786,169.20,167.27,334.00,96.00,207.00,157.50,274.00,95.00,0.6470,39.04,1,1,2.7301,ACCEPT,0,1240,1518,8512,0,0,669,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,15.4956,1.7236,343,-3,-1,0.8338,153.55,165.77,347.36,99.84,211.50,152.00,267.00,82.00,0.5148,59.57,1,1,2.2681,ACCEPT,0,965,1492,8277,0,0,343,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,12.2559,1.3904,260,5,1,0.6000,180.70,167.34,334.00,96.00,215.50,148.50,263.00,83.00,0.5264,39.57,1,-1,2.6819,ACCEPT,0,989,1450,9108,0,0,260,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,14.7885,2.1408,304,1,-2,0.6809,185.91,164.34,321.15,92.31,217.00,145.00,262.00,84.00,0.5315,36.61,1,-1,2.9457,ACCEPT,0,896,1460,9001,0,0,304,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,17.2674,2.3377,353,-1,-2,0.6317,180.90,161.45,321.15,92.31,219.50,142.00,261.00,82.00,0.5035,43.22,1,0,2.8798,ACCEPT,0,841,1435,11646,0,0,353,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,17.4680,2.2953,443,1,-1,0.9774,185.91,160.00,321.15,92.31,223.00,141.00,258.00,80.00,0.5087,41.67,1,0,3.0045,ACCEPT,0,1091,1437,9839,0,0,443,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,19.0658,2.4152,413,0,-1,0.9249,185.91,158.55,321.15,92.31,226.50,138.00,255.00,82.00,0.4838,45.49,1,0,2.8852,ACCEPT,0,913,1414,12453,0,0,413,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,20.6211,2.3480,533,0,-1,0.9981,185.91,157.11,321.15,92.31,227.50,138.50,253.00,81.00,0.4996,45.56,1,0,2.7818,ACCEPT,0,1120,1422,12915,0,0,533,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,23.5436,2.8009,619,0,1,0.9257,185.91,158.55,321.15,92.31,230.00,137.50,252.00,83.00,0.4693,48.86,1,0,2.7881,ACCEPT,0,1163,1418,12758,0,0,619,0,0,0,0,-1.0000
