frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,221.00,300.50,114.00,117.00,221.00,300.50,114.00,117.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,11316,4507,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,45.3509,9.6000,480,2,-1,0.5875,224.56,298.67,114.00,117.00,224.00,299.00,116.00,120.00,0.9582,0.65,1,0,2.6532,ACCEPT,0,745,11252,4846,0,0,480,0,0,0,0,0.9118
2,0,1,1,ACCEPT,27.0550,2.4672,301,4,-4,0.0731,231.69,291.36,114.00,117.00,231.00,290.50,118.00,121.00,0.9342,1.10,1,0,2.4592,ACCEPT,0,543,11200,4333,0,0,301,0,0,0,0,0.9100
3,0,1,1,ACCEPT,24.2580,1.2591,277,8,-8,0.1047,245.94,276.73,114.00,117.00,249.50,274.50,113.00,117.00,0.9050,4.21,1,0,2.2765,ACCEPT,0,514,10584,4906,0,0,277,0,0,0,0,0.9122
4,0,1,1,ACCEPT,47.7011,9.0676,671,10,-5,0.0030,263.75,267.59,114.00,117.00,263.00,267.50,110.00,121.00,0.9341,0.76,1,0,2.9729,ACCEPT,0,678,9133,7794,0,0,671,0,0,0,0,0.9114
5,0,1,1,ACCEPT,42.2105,8.1978,746,-3,3,0.2131,258.41,273.08,114.00,117.00,255.00,274.00,114.00,122.00,0.9044,3.53,1,0,2.4383,ACCEPT,0,850,9361,8153,0,0,746,0,0,0,0,0.9136
6,0,1,1,ACCEPT,53.3970,8.7759,1018,-4,0,0.0560,251.28,273.08,114.00,117.00,248.50,273.50,107.00,119.00,0.9238,2.81,1,0,2.6975,ACCEPT,0,940,8207,9153,0,0,1018,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,40.1721,5.0560,632,0,-2,0.8149,251.28,269.42,114.00,117.00,247.00,270.50,102.00,117.00,0.8792,4.41,1,0,2.5637,ACCEPT,0,914,7742,6269,0,0,632,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,15.9185,1.5957,150,4,-9,0.1667,258.41,252.97,114.00,117.00,256.00,247.00,110.00,134.00,0.8405,6.44,1,0,2.3822,ACCEPT,0,519,8089,3188,0,0,150,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,8.6110,1.1385,74,17,-27,0.1486,288.69,203.61,114.00,117.00,301.00,199.50,92.00,117.00,0.7384,12.98,1,-1,1.7291,LOW_CONF,0,324,7369,6812,0,0,74,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,8.6982,1.2273,108,12,14,0.2778,310.06,229.20,114.00,117.00,303.00,289.50,100.00,119.00,0.2962,60.71,1,0,2.4460,ACCEPT,0,527,5172,4402,0,0,108,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,10.4900,1.5190,120,-18,40,0.3417,278.00,302.33,114.00,117.00,271.00,302.50,102.00,115.00,0.8634,7.00,1,0,1.9871,LOW_CONF,0,383,5305,10571,0,0,120,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,26.1638,1.5809,645,-10,-12,0.0496,260.19,280.39,114.00,117.00,258.00,280.00,104.00,118.00,0.9052,2.22,1,0,2.9403,ACCEPT,0,1265,5973,6831,0,0,645,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,57.4322,9.7105,738,-2,-4,0.0217,256.62,273.08,114.00,117.00,253.50,271.50,109.00,117.00,0.9210,3.50,1,0,3.0927,ACCEPT,0,668,5300,11226,0,0,738,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,36.0352,2.4231,567,-1,-5,0.1023,254.84,263.94,114.00,117.00,251.00,262.50,106.00,117.00,0.9080,4.10,1,0,3.1674,ACCEPT,0,997,4971,6775,0,0,567,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,41.6430,8.0333,482,4,-9,0.0975,261.97,247.48,114.00,117.00,261.50,246.50,105.00,113.00,0.8896,1.09,1,0,2.3892,ACCEPT,0,605,5206,9804,0,0,482,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,47.5568,10.0357,843,5,1,0.0154,270.88,249.31,114.00,117.00,267.00,247.50,106.00,119.00,0.9032,4.28,1,0,3.0642,ACCEPT,0,1008,4300,11319,0,0,843,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,26.3341,1.3634,484,-2,4,0.1529,267.31,256.62,114.00,117.00,261.00,261.50,104.00,117.00,0.8229,7.98,1,0,2.3529,ACCEPT,0,861,4958,7896,0,0,484,0,0,0,0,-1.0000
18,0,1,1,ACCEPT,15.8512,1.0884,234,-18,10,0.1624,235.25,274.91,114.00,117.00,235.00,275.50,104.00,119.00,0.8983,0.64,1,0,2.2449,ACCEPT,0,802,4802,8445,0,0,234,0,0,0,0,-1.0000
19,0,1,1,ACCEPT,17.6963,1.0367,395,-21,-4,0.0354,197.84,267.59,109.62,112.50,198.00,271.00,104.00,114.00,0.8950,3.41,1,-1,2.2414,ACCEPT,0,948,4585,8245,0,0,395,0,0,0,0,-1.0000
20,0,1,1,ACCEPT,30.5992,4.2555,583,-2,-8,0.0395,194.42,253.53,109.62,112.50,192.00,252.00,104.00,118.00,0.9067,2.87,1,0,2.9108,ACCEPT,0,1059,3836,8750,0,0,583,0,0,0,0,0.9311
21,0,1,1,ACCEPT,15.3127,1.1762,267,7,-1,0.0487,206.40,251.77,109.62,112.50,207.50,254.50,97.00,109.00,0.8432,2.94,1,0,2.1146,ACCEPT,0,797,3018,9446,0,0,267,0,0,0,0,-1.0000
22,0,1,1,ACCEPT,11.0472,1.1761,207,15,14,0.0290,232.06,276.38,109.62,112.50,246.00,287.00,92.00,100.00,0.6282,17.52,1,0,1.9485,LOW_CONF,0,814,2247,11864,0,0,207,0,0,0,0,-1.0000
23,0,1,1,ACCEPT,13.0828,1.3299,258,19,15,0.0969,264.57,302.75,109.62,112.50,278.50,315.50,93.00,103.00,0.6099,18.88,1,-1,1.5972,LOW_CONF,0,853,2227,12842,0,0,258,0,0,0,0,-1.0000
24,0,1,1,ACCEPT,29.7228,4.4803,681,17,12,0.1424,293.66,323.84,114.00,117.00,290.50,327.50,99.00,115.00,0.8177,4.83,1,1,2.2806,ACCEPT,0,943,1839,19121,0,0,681,0,0,0,0,-1.0000
25,0,1,1,ACCEPT,30.1958,2.1156,732,1,-5,0.2240,295.44,314.70,114.00,117.00,295.00,314.50,102.00,125.00,0.8432,0.48,1,0,2.8542,ACCEPT,0,1555,2362,10983,0,0,732,0,0,0,0,-1.0000
