frame,occluded,evaluated,accept,reason,psr_bolme,psr_ratio,peak,dr_bin,dc_bin,resp00_over_peak,est_row,est_col,est_h,est_w,truth_row,truth_col,truth_h,truth_w,iou,centre_err,published,scale_idx,scale_conf,scale_reason,rails,accum_max,fch0_max,h_max,job,anchor,resp_max,rails_fch,rails_accum,rails_resp,rails_h,mask_ebox
0,0,0,0,ZERO_RESPONSE,0.0000,0.0000,0,0,0,0.0000,213.50,547.50,29.00,55.00,213.50,547.50,29.00,55.00,1.0000,0.00,1,0,0.0000,NOT_RUN,0,0,504,23200,0,0,0,0,0,0,0,-1.0000
1,0,1,1,ACCEPT,10.3381,1.1852,32,0,-15,0.3125,213.50,534.61,29.00,55.00,212.50,535.50,33.00,57.00,0.8480,1.34,1,0,2.8224,ACCEPT,0,100,1124,17124,0,0,32,0,0,0,0,0.9381
2,0,1,1,ACCEPT,10.3541,1.3611,49,-1,-6,0.0204,213.05,529.45,29.00,55.00,211.00,527.50,34.00,57.00,0.7974,2.83,1,0,2.6761,ACCEPT,0,170,2040,14676,0,0,49,0,0,0,0,0.9492
3,0,1,1,ACCEPT,8.1222,1.1228,64,-15,7,0.0938,206.25,535.47,29.00,55.00,211.50,514.50,35.00,49.00,0.3347,21.62,1,0,2.7612,ACCEPT,0,230,2632,16234,0,0,64,0,0,0,0,0.9614
4,0,1,1,ACCEPT,7.2643,1.0930,47,2,-24,0.4894,207.16,514.84,29.00,55.00,212.50,504.50,31.00,53.00,0.4980,11.64,1,1,1.8409,LOW_CONF,0,242,4934,4800,0,0,47,0,0,0,0,0.9644
5,0,1,1,ACCEPT,8.0255,1.4359,56,2,-10,0.0536,208.06,506.25,29.00,55.00,212.50,496.50,29.00,51.00,0.5281,10.71,1,2,1.3748,LOW_CONF,0,219,2856,7867,0,0,56,0,0,0,0,0.9668
6,0,1,1,ACCEPT,7.0521,1.1026,43,-4,-17,0.4419,206.25,491.64,29.00,55.00,210.50,483.00,31.00,46.00,0.5547,9.63,1,4,1.5740,MAX_STEP,0,195,3302,5029,0,0,43,0,0,0,0,-1.0000
7,0,1,1,ACCEPT,7.8828,1.1765,40,-7,-19,0.1000,203.08,475.31,29.00,55.00,206.50,465.00,31.00,42.00,0.5393,10.87,1,1,1.9138,LOW_CONF,0,176,3678,3684,0,0,40,0,0,0,0,-1.0000
8,0,1,1,ACCEPT,10.2738,1.2553,59,0,-7,0.2203,203.08,469.30,30.16,57.20,204.00,456.50,32.00,43.00,0.5693,12.83,1,1,2.1065,ACCEPT,0,192,3681,3850,0,0,59,0,0,0,0,-1.0000
9,0,1,1,ACCEPT,10.7795,1.0833,52,3,-14,0.2115,204.48,456.83,30.16,57.20,202.50,444.50,41.00,39.00,0.4805,12.49,1,2,1.7212,LOW_CONF,0,158,3215,3631,0,0,52,0,0,0,0,-1.0000
10,0,1,1,ACCEPT,9.3935,1.2500,50,5,-14,0.1200,206.83,444.36,30.16,57.20,204.50,434.50,51.00,45.00,0.4480,10.13,1,6,1.3910,MAX_STEP,0,160,3286,3501,0,0,50,0,0,0,0,-1.0000
11,0,1,1,ACCEPT,8.8532,1.0200,51,1,-6,0.4902,207.30,439.02,30.16,57.20,205.00,428.50,52.00,43.00,0.4314,10.76,1,7,1.4103,MAX_STEP,0,185,2478,4474,0,0,51,0,0,0,0,-1.0000
12,0,1,1,ACCEPT,12.8509,1.3000,65,-2,-14,0.2923,206.36,426.55,30.16,57.20,199.00,416.00,56.00,46.00,0.4042,12.86,1,4,1.4800,MAX_STEP,0,179,1975,3789,0,0,65,0,0,0,0,-1.0000
13,0,1,1,ACCEPT,13.3884,1.2708,61,-3,-14,0.0984,204.95,414.08,30.16,57.20,193.50,400.50,59.00,53.00,0.3479,17.76,1,1,1.6502,LOW_CONF,0,163,1345,4732,0,0,61,0,0,0,0,-1.0000
14,0,1,1,ACCEPT,11.2676,1.2407,67,-3,-7,0.0299,203.55,407.84,30.16,57.20,195.00,393.50,60.00,57.00,0.3345,16.70,1,1,1.5469,LOW_CONF,0,207,1203,6339,0,0,67,0,0,0,0,-1.0000
15,0,1,1,ACCEPT,11.5480,1.1525,68,-12,-16,0.2500,197.92,393.59,30.16,57.20,189.50,379.50,59.00,55.00,0.3421,16.42,1,1,1.9883,LOW_CONF,0,196,1004,6611,0,0,68,0,0,0,0,-1.0000
16,0,1,1,ACCEPT,14.8198,1.9111,86,-3,-15,0.0000,196.52,380.23,30.16,57.20,186.00,368.50,52.00,51.00,0.4123,15.76,1,1,1.4957,LOW_CONF,0,228,911,7354,0,0,86,0,0,0,0,-1.0000
17,0,1,1,ACCEPT,12.6847,1.6415,87,-7,-6,0.0345,193.23,374.89,30.16,57.20,183.50,362.00,55.00,52.00,0.3781,16.15,1,0,2.3291,ACCEPT,0,258,997,8958,0,0,87,0,0,0,0,-1.0000
